id,batchID,batchIDLastChangedAt,chatEnabled,chatEnabledLastChangedAt,ended,endedLastChangedAt,flag,flagLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,isTutorial,isTutorialLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01JVTTJ5N7AKJZMFAT3G0C4CYG,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.479368793Z,true,2025-05-22T01:43:41.479368793Z,true,2025-05-22T01:53:12.418737708Z,true,2025-05-22T01:43:41.479368793Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.479368793Z,39,2025-05-22T01:43:41.479368793Z,false,2025-05-22T01:43:41.479368793Z,Communication Round 38,2025-05-22T01:43:41.479368793Z,1,2025-05-22T01:43:41.905629902Z,true,2025-05-22T01:53:00.239981925Z
01JVTTJ5NA4C745WFHSA4W051J,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.482423584Z,true,2025-05-22T01:43:41.482423584Z,true,2025-05-22T01:54:38.589418907Z,true,2025-05-22T01:43:41.482423584Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.482423584Z,47,2025-05-22T01:43:41.482423584Z,false,2025-05-22T01:43:41.482423584Z,Communication Round 46,2025-05-22T01:43:41.482423584Z,1,2025-05-22T01:43:41.970177046Z,true,2025-05-22T01:54:29.297402264Z
01JVTTJ5NBRJ3G8E67H32SKWA3,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.48314397Z,true,2025-05-22T01:43:41.48314397Z,true,2025-05-22T01:53:51.605998956Z,true,2025-05-22T01:43:41.48314397Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.48314397Z,42,2025-05-22T01:43:41.48314397Z,false,2025-05-22T01:43:41.48314397Z,Communication Round 41,2025-05-22T01:43:41.48314397Z,1,2025-05-22T01:43:41.927306526Z,true,2025-05-22T01:53:34.867443706Z
01JVTTJ5MX76EBGG16HGD8KXFQ,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.469434499Z,true,2025-05-22T01:43:41.469434499Z,true,2025-05-22T01:49:04.601406373Z,true,2025-05-22T01:43:41.469434499Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.469434499Z,21,2025-05-22T01:43:41.469434499Z,false,2025-05-22T01:43:41.469434499Z,Communication Round 20,2025-05-22T01:43:41.469434499Z,1,2025-05-22T01:43:41.730790649Z,true,2025-05-22T01:48:56.880285509Z
01JVTTJ5N8B4MHKTHTJFN0NPV4,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.480587112Z,true,2025-05-22T01:43:41.480587112Z,true,2025-05-22T01:53:24.385993862Z,true,2025-05-22T01:43:41.480587112Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.480587112Z,40,2025-05-22T01:43:41.480587112Z,false,2025-05-22T01:43:41.480587112Z,Communication Round 39,2025-05-22T01:43:41.480587112Z,1,2025-05-22T01:43:41.913009683Z,true,2025-05-22T01:53:12.455434756Z
01JVTTJ5MRAKJTYYEW10NB5AHW,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.464592228Z,true,2025-05-22T01:43:41.464592228Z,true,2025-05-22T01:46:41.358254819Z,true,2025-05-22T01:43:41.464592228Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.464592228Z,10,2025-05-22T01:43:41.464592228Z,false,2025-05-22T01:43:41.464592228Z,Communication Round 9,2025-05-22T01:43:41.464592228Z,1,2025-05-22T01:43:41.633880534Z,true,2025-05-22T01:46:31.810416285Z
01JVTTJ5N0WE6CYP24VNJGJNT4,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.472510171Z,true,2025-05-22T01:43:41.472510171Z,true,2025-05-22T01:50:53.803250914Z,true,2025-05-22T01:43:41.472510171Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.472510171Z,29,2025-05-22T01:43:41.472510171Z,false,2025-05-22T01:43:41.472510171Z,Communication Round 28,2025-05-22T01:43:41.472510171Z,1,2025-05-22T01:43:41.800383963Z,true,2025-05-22T01:50:42.443549289Z
01JVTTJ5NCKMPMK6VWQGJBRT9X,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.484266803Z,true,2025-05-22T01:43:41.484266803Z,true,2025-05-22T01:55:25.674508722Z,true,2025-05-22T01:43:41.484266803Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.484266803Z,51,2025-05-22T01:43:41.484266803Z,false,2025-05-22T01:43:41.484266803Z,Communication Round 50,2025-05-22T01:43:41.484266803Z,1,2025-05-22T01:43:42.008715496Z,true,2025-05-22T01:55:16.655211907Z
01JVTTJ5MQ04XWBS4CDF2MKGQR,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.463965263Z,true,2025-05-22T01:43:41.463965263Z,true,2025-05-22T01:47:35.280334803Z,true,2025-05-22T01:43:41.463965263Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.463965263Z,13,2025-05-22T01:43:41.463965263Z,false,2025-05-22T01:43:41.463965263Z,Communication Round 12,2025-05-22T01:43:41.463965263Z,1,2025-05-22T01:43:41.661763868Z,true,2025-05-22T01:47:13.146517379Z
01JVTTJ5MS5K375RF8Z6DM5V0S,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.465861835Z,true,2025-05-22T01:43:41.465861835Z,true,2025-05-22T01:46:31.786319125Z,true,2025-05-22T01:43:41.465861835Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.465861835Z,9,2025-05-22T01:43:41.465861835Z,false,2025-05-22T01:43:41.465861835Z,Communication Round 8,2025-05-22T01:43:41.465861835Z,1,2025-05-22T01:43:41.626282165Z,true,2025-05-22T01:46:21.740129333Z
01JVTTJ5MN8PVEATDFM0FNHVAX,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.46173404Z,true,2025-05-22T01:43:41.46173404Z,true,2025-05-22T01:45:15.494670764Z,true,2025-05-22T01:43:41.46173404Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.46173404Z,3,2025-05-22T01:43:41.46173404Z,false,2025-05-22T01:43:41.46173404Z,Communication Round 2,2025-05-22T01:43:41.46173404Z,1,2025-05-22T01:43:41.573170178Z,true,2025-05-22T01:45:07.511060394Z
01JVTTJ5MPRX3M9B6HAFSK5PTP,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.46229665Z,true,2025-05-22T01:43:41.46229665Z,true,2025-05-22T01:45:30.27971803Z,true,2025-05-22T01:43:41.46229665Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.46229665Z,5,2025-05-22T01:43:41.46229665Z,false,2025-05-22T01:43:41.46229665Z,Communication Round 4,2025-05-22T01:43:41.46229665Z,1,2025-05-22T01:43:41.594695705Z,true,2025-05-22T01:45:23.422746178Z
01JVTTJ5MRAKJTYYEW09E5RSCW,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.464280304Z,true,2025-05-22T01:43:41.464280304Z,true,2025-05-22T01:45:59.575149589Z,true,2025-05-22T01:43:41.464280304Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.464280304Z,7,2025-05-22T01:43:41.464280304Z,false,2025-05-22T01:43:41.464280304Z,Communication Round 6,2025-05-22T01:43:41.464280304Z,1,2025-05-22T01:43:41.610765196Z,true,2025-05-22T01:45:47.765557431Z
01JVTTJ5MRAKJTYYEW1KSMGD1Z,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.464934354Z,true,2025-05-22T01:43:41.464934354Z,true,2025-05-22T01:48:40.648811583Z,true,2025-05-22T01:43:41.464934354Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.464934354Z,19,2025-05-22T01:43:41.464934354Z,false,2025-05-22T01:43:41.464934354Z,Communication Round 18,2025-05-22T01:43:41.464934354Z,1,2025-05-22T01:43:41.714261506Z,true,2025-05-22T01:48:31.163482641Z
01JVTTJ5MYNH8FP4ZE8YQ2BRVE,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.47041916Z,true,2025-05-22T01:43:41.47041916Z,true,2025-05-22T01:49:22.281489805Z,true,2025-05-22T01:43:41.47041916Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.47041916Z,23,2025-05-22T01:43:41.47041916Z,false,2025-05-22T01:43:41.47041916Z,Communication Round 22,2025-05-22T01:43:41.47041916Z,1,2025-05-22T01:43:41.75044686Z,true,2025-05-22T01:49:14.110300297Z
01JVTTJ5MPRX3M9B6HBC4P4N7X,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.462722812Z,true,2025-05-22T01:43:41.462722812Z,true,2025-05-22T01:46:21.716474126Z,true,2025-05-22T01:43:41.462722812Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.462722812Z,8,2025-05-22T01:43:41.462722812Z,false,2025-05-22T01:43:41.462722812Z,Communication Round 7,2025-05-22T01:43:41.462722812Z,1,2025-05-22T01:43:41.618825592Z,true,2025-05-22T01:45:59.601251122Z
01JVTTJ5MWP91ARQZFSH7C6RTS,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.468951672Z,true,2025-05-22T01:43:41.468951672Z,true,2025-05-22T01:48:56.835346101Z,true,2025-05-22T01:43:41.468951672Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.468951672Z,20,2025-05-22T01:43:41.468951672Z,false,2025-05-22T01:43:41.468951672Z,Communication Round 19,2025-05-22T01:43:41.468951672Z,1,2025-05-22T01:43:41.722374711Z,true,2025-05-22T01:48:40.66913322Z
