id,cumulativeResults,cumulativeResultsLastChangedAt,ended,endedLastChangedAt,exitStepDone,exitStepDoneLastChangedAt,exitSurvey,exitSurveyLastChangedAt,gameID,gameIDLastChangedAt,groupAllocations,groupAllocationsLastChangedAt,introDone,introDoneLastChangedAt,participantID,participantIDLastChangedAt,participantIdentifier,participantIdentifierLastChangedAt,score,scoreLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt,tutorialChoice,tutorialChoiceLastChangedAt,urlParams,urlParamsLastChangedAt
01JVTTB7B9EZ3NFX2YEKQXSF3J,"{""Crimson"":{""success"":3,""failures"":1},""Bright Green"":{""success"":1,""failures"":1},""Amber"":{""success"":1,""failures"":1},""Purple"":{""success"":47,""failures"":4},""Sky Blue"":{""success"":1,""failures"":1},""Pink"":{""success"":1,""failures"":1},""Indigo"":{""success"":1,""failures"":1},""Slate"":{""success"":1,""failures"":1},""Orange"":{""success"":1,""failures"":1},""Black"":{""success"":1,""failures"":1}}",2025-05-22T01:55:25.684230073Z,game ended,2025-05-22T01:57:14.176986054Z,,,,,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:39:53.849856828Z,"{""Purple"":100}",2025-05-22T01:55:37.419368628Z,true,2025-05-22T01:39:59.942531468Z,01JVTTB714AD9CR7XEXTME6SNA,2025-05-22T01:39:53.833369965Z,943FA509554D4B68BA7FDCB5D9349A9F,2025-05-22T01:39:53.833369965Z,48,2025-05-22T01:55:25.684230073Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-22T01:39:53.849856828Z,Standard-communication,2025-05-22T01:39:53.849856828Z,Crimson,2025-05-22T01:43:41.484834484Z,"{""participantId"":""943FA509554D4B68BA7FDCB5D9349A9F"",""assignmentId"":""65d1ad8b-e248-4ba2-9b77-2abaaf4307fd"",""projectId"":""4e87c0de-a557-4559-bec5-cc1a8150a4b9""}",2025-05-22T01:39:54.008777618Z
01JVTTCV3XRYR5EQMHJG8G23K3,"{""Crimson"":{""success"":3,""failures"":1},""Bright Green"":{""success"":1,""failures"":1},""Amber"":{""success"":4,""failures"":2},""Purple"":{""success"":18,""failures"":1},""Sky Blue"":{""success"":2,""failures"":1},""Pink"":{""success"":21,""failures"":1},""Indigo"":{""success"":1,""failures"":1},""Slate"":{""success"":1,""failures"":1},""Orange"":{""success"":7,""failures"":2},""Black"":{""success"":1,""failures"":1}}",2025-05-22T01:55:25.684230073Z,game ended,2025-05-22T01:57:14.176986054Z,true,2025-05-22T01:59:41.001924806Z,"{""age"":23,""gender"":""Female"",""genderOther"":"""",""race"":""Caucasian"",""raceOther"":"""",""education"":""Graduate Professional School"",""educationOther"":"""",""country"":""United States"",""politicalOrientation"":""Moderately Conservative"",""experience"":""No"",""engagement"":""Moderately Engaging"",""clearity"":""Slightly Clear"",""interference"":"""",""interferenceOption"":""No"",""keyFactors"":""The numbers indicating the amount of successes and failures that each choice had. "",""strategy"":""I compared the ratio of successes to failures for each candidate and tried to choose whoever had the highest ratio of successes. "",""motivation"":""Curiosity about what the game was and the monetary incentive"",""followUp"":""Yes"",""additionalFeedback"":""""}",2025-05-22T01:59:40.996057709Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:40:46.855620403Z,"{""Pink"":50,""Crimson"":25,""Orange"":15,""Purple"":10}",2025-05-22T01:56:52.59033637Z,true,2025-05-22T01:41:04.865960385Z,01JVTTCTS6PZC6GDDQWNZ8PT25,2025-05-22T01:40:46.845552749Z,C4D0D58D22B94DC686D89C4C8286059B,2025-05-22T01:40:46.845552749Z,49,2025-05-22T01:55:25.684230073Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-22T01:40:46.855620403Z,Standard-communication,2025-05-22T01:40:46.855620403Z,Purple,2025-05-22T01:43:41.484834484Z,"{""participantId"":""C4D0D58D22B94DC686D89C4C8286059B"",""assignmentId"":""2cad6bcd-a4f8-4fa5-907a-2bf3c35237a6"",""projectId"":""4e87c0de-a557-4559-bec5-cc1a8150a4b9""}",2025-05-22T01:40:47.059784475Z
01JVTTDEA2RSRK54X7BM3VR865,"{""Crimson"":{""success"":1,""failures"":1},""Bright Green"":{""success"":1,""failures"":1},""Amber"":{""success"":1,""failures"":1},""Purple"":{""success"":45,""failures"":6},""Sky Blue"":{""success"":2,""failures"":1},""Pink"":{""success"":1,""failures"":1},""Indigo"":{""success"":1,""failures"":1},""Slate"":{""success"":1,""failures"":1},""Orange"":{""success"":2,""failures"":1},""Black"":{""success"":1,""failures"":1}}",2025-05-22T01:55:25.684230073Z,game ended,2025-05-22T01:57:14.176986054Z,true,2025-05-22T02:00:46.173919032Z,"{""age"":29,""gender"":""Female"",""genderOther"":"""",""race"":""Caucasian"",""raceOther"":"""",""education"":""Some College"",""educationOther"":"""",""country"":""United States"",""politicalOrientation"":""Extremely Liberal"",""experience"":""No"",""engagement"":""Moderately Engaging"",""clearity"":""Moderately Clear"",""interference"":"""",""interferenceOption"":""No"",""keyFactors"":""The main factor in my decisions was the consistency of the candidates. "",""strategy"":""I based my decisions primarily on the amount of successes of the candidates, also taking into account the ratio of success to failure. "",""motivation"":""I participated in this study primarily for the monetary reward, but also because it sounded interesting. "",""followUp"":""Yes"",""additionalFeedback"":""""}",2025-05-22T02:00:46.171831793Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:41:06.509152083Z,"{""Purple"":60,""Orange"":25,""Pink"":10,""Crimson"":2,""Amber"":3}",2025-05-22T01:56:42.055600929Z,true,2025-05-22T01:41:33.731840186Z,01JVTTDE3BH9DQP52KFG97G5KA,2025-05-22T01:41:06.498962086Z,5FA6CFF0B10D448A911186BA32487DF6,2025-05-22T01:41:06.498962086Z,46,2025-05-22T01:55:25.684230073Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-22T01:41:06.509152083Z,Standard-communication,2025-05-22T01:41:06.509152083Z,Sky Blue,2025-05-22T01:43:41.484834484Z,"{""participantId"":""5FA6CFF0B10D448A911186BA32487DF6"",""assignmentId"":""797e45c8-5fda-41c5-a298-ec457b60c8f1"",""projectId"":""4e87c0de-a557-4559-bec5-cc1a8150a4b9""}",2025-05-22T01:41:06.615346581Z
01JVTTED65HWK5HHNYF0PWAQYD,"{""Crimson"":{""success"":1,""failures"":1},""Bright Green"":{""success"":1,""failures"":1},""Amber"":{""success"":1,""failures"":1},""Purple"":{""success"":39,""failures"":10},""Sky Blue"":{""success"":1,""failures"":1},""Pink"":{""success"":2,""failures"":1},""Indigo"":{""success"":2,""failures"":1},""Slate"":{""success"":1,""failures"":1},""Orange"":{""success"":2,""failures"":1},""Black"":{""success"":1,""failures"":1}}",2025-05-22T01:55:25.684230073Z,game ended,2025-05-22T01:57:14.176986054Z,,,,,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:41:38.12742731Z,"{""Purple"":100}",2025-05-22T01:55:36.071167966Z,true,2025-05-22T01:41:44.271606592Z,01JVTTED38F923DTXYBMYP6WNM,2025-05-22T01:41:38.117459831Z,488B07F4545B48809F70E769B9E0CDC5,2025-05-22T01:41:38.117459831Z,41,2025-05-22T01:55:25.684230073Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-22T01:41:38.12742731Z,Standard-communication,2025-05-22T01:41:38.12742731Z,Pink,2025-05-22T01:43:41.484834484Z,"{""participantId"":""488B07F4545B48809F70E769B9E0CDC5"",""assignmentId"":""1725772b-ca18-407f-befb-00f44936035f"",""projectId"":""4e87c0de-a557-4559-bec5-cc1a8150a4b9""}",2025-05-22T01:41:38.202325939Z
01JVTTGMG41QFCPZSSTG94T6AA,,,game terminated,2025-05-22T01:44:15.034781238Z,,,,,01JVTTJKVD69D6KMQME2R9JE04,2025-05-22T01:43:57.151365158Z,,,,,01JVTTGME5P2EGS0Y6N67VNQCD,2025-05-22T01:42:51.140148836Z,3D4F7F39E0334D548DC1E3B5ACE72FCA,2025-05-22T01:42:51.140148836Z,,,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-22T01:42:51.149772937Z,Standard-communication,2025-05-22T01:42:51.149772937Z,,,"{""participantId"":""3D4F7F39E0334D548DC1E3B5ACE72FCA"",""assignmentId"":""1b5570a4-61cf-404e-be79-f7559a8b2560"",""projectId"":""4e87c0de-a557-4559-bec5-cc1a8150a4b9""}",2025-05-22T01:42:51.310845896Z
01JVTTHDY4RA8DHMKBWNQJFSQ5,"{""Crimson"":{""success"":1,""failures"":1},""Bright Green"":{""success"":1,""failures"":1},""Amber"":{""success"":5,""failures"":2},""Purple"":{""success"":8,""failures"":2},""Sky Blue"":{""success"":1,""failures"":1},""Pink"":{""success"":21,""failures"":2},""Indigo"":{""success"":1,""failures"":1},""Slate"":{""success"":1,""failures"":1},""Orange"":{""success"":17,""failures"":1},""Black"":{""success"":2,""failures"":1}}",2025-05-22T01:55:25.684230073Z,game ended,2025-05-22T01:57:14.176986054Z,true,2025-05-22T01:59:49.185781034Z,"{""age"":36,""gender"":""Female"",""genderOther"":"""",""race"":""Asian"",""raceOther"":"""",""education"":""College"",""educationOther"":"""",""country"":""USA"",""politicalOrientation"":""Moderately Liberal"",""experience"":""No"",""engagement"":""Engaging"",""clearity"":""Slightly Clear"",""interference"":"""",""interferenceOption"":""No"",""keyFactors"":""Consistency and trying to be objective."",""strategy"":""I relied on ratio of success to failure and once the ratios were similar, I chose the one that had less failures overall."",""motivation"":""Monetary incentive and trying new studies"",""followUp"":""Yes"",""additionalFeedback"":""""}",2025-05-22T01:59:49.183634728Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:17.194640808Z,"{""Pink"":70,""Crimson"":20,""Orange"":5,""Purple"":5}",2025-05-22T01:56:57.849622549Z,true,2025-05-22T01:43:41.348088185Z,01JVTTHDJH0M8984YW9C280MWN,2025-05-22T01:43:17.188710708Z,A508C1386DEC4026964BA38E72570A0A,2025-05-22T01:43:17.188710708Z,48,2025-05-22T01:55:25.684230073Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-22T01:43:17.194640808Z,Standard-communication,2025-05-22T01:43:17.194640808Z,Black,2025-05-22T01:43:41.484834484Z,"{""participantId"":""A508C1386DEC4026964BA38E72570A0A"",""assignmentId"":""9b6d8108-5c74-4676-90e1-2a9542be9035"",""projectId"":""4e87c0de-a557-4559-bec5-cc1a8150a4b9""}",2025-05-22T01:43:17.439431419Z
01JVTTBK0ZW8NB94CW4DEZCCDS,"{""Crimson"":{""success"":1,""failures"":1},""Bright Green"":{""success"":3,""failures"":1},""Amber"":{""success"":3,""failures"":1},""Purple"":{""success"":2,""failures"":1},""Sky Blue"":{""success"":1,""failures"":1},""Pink"":{""success"":1,""failures"":1},""Indigo"":{""success"":1,""failures"":1},""Slate"":{""success"":1,""failures"":1},""Orange"":{""success"":43,""failures"":5},""Black"":{""success"":1,""failures"":1}}",2025-05-22T01:55:25.684230073Z,game ended,2025-05-22T01:57:14.176986054Z,true,2025-05-22T02:00:57.407152253Z,"{""age"":25,""gender"":""Male"",""genderOther"":"""",""race"":""Caucasian"",""raceOther"":"""",""education"":""High School"",""educationOther"":"""",""country"":""United States of America"",""politicalOrientation"":""Extremely Liberal"",""experience"":""No"",""engagement"":""Engaging"",""clearity"":""Very Clear"",""interference"":"""",""interferenceOption"":""No"",""keyFactors"":""I consistently picked the second best candidate."",""strategy"":""I decided to vote for the candidate with the second highest number of successes because they may be more motivated to succeed more and fail less."",""motivation"":""The monetary reward."",""followUp"":""Yes"",""additionalFeedback"":""""}",2025-05-22T02:00:57.391738512Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:40:05.800929661Z,"{""Purple"":70,""Orange"":20,""Pink"":10,""Amber"":10}",2025-05-22T01:56:16.452074901Z,true,2025-05-22T01:40:20.897668746Z,01JVTTBJRW9P4SBSC9D4QWVT4F,2025-05-22T01:40:05.791387785Z,Jack,2025-05-22T01:40:05.791387785Z,47,2025-05-22T01:55:25.684230073Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-22T01:40:05.800929661Z,Standard-communication,2025-05-22T01:40:05.800929661Z,Bright Green,2025-05-22T01:43:41.484834484Z,"{""participantId"":""D190BD66B504426999E46AF2095FE8D2"",""assignmentId"":""402cc0e5-078b-4d97-90ef-e51dcb018133"",""projectId"":""4e87c0de-a557-4559-bec5-cc1a8150a4b9""}",2025-05-22T01:40:05.958332699Z
01JVTTC4VB5TX4YM0ASWKY7SGE,"{""Crimson"":{""success"":1,""failures"":1},""Bright Green"":{""success"":1,""failures"":1},""Amber"":{""success"":6,""failures"":2},""Purple"":{""success"":23,""failures"":4},""Sky Blue"":{""success"":1,""failures"":1},""Pink"":{""success"":1,""failures"":1},""Indigo"":{""success"":1,""failures"":1},""Slate"":{""success"":1,""failures"":1},""Orange"":{""success"":19,""failures"":3},""Black"":{""success"":1,""failures"":1}}",2025-05-22T01:55:25.684230073Z,game ended,2025-05-22T01:57:14.176986054Z,true,2025-05-22T01:59:05.833029883Z,"{""age"":35,""gender"":""Female"",""genderOther"":"""",""race"":""Caucasian"",""raceOther"":"""",""education"":""Graduate Professional School"",""educationOther"":"""",""country"":""USA"",""politicalOrientation"":""Moderately Conservative"",""experience"":""No"",""engagement"":""Moderately Engaging"",""clearity"":""Clear"",""interference"":"""",""interferenceOption"":""No"",""keyFactors"":""The success/failure ratio influenced my decision."",""strategy"":""I based my decision purely on the ratio between success and failure."",""motivation"":""Monetary incentive "",""followUp"":""Yes"",""additionalFeedback"":""""}",2025-05-22T01:59:05.83093089Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:40:24.054335028Z,"{""Amber"":10,""Purple"":60,""Orange"":30}",2025-05-22T01:57:12.429042028Z,true,2025-05-22T01:40:54.000511476Z,01JVTTC4NWEFTE5FS048KYBH0H,2025-05-22T01:40:24.043550813Z,11316DAF4C0C4F738B0B9AD73C88CB3E,2025-05-22T01:40:24.043550813Z,45,2025-05-22T01:55:25.684230073Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-22T01:40:24.054335028Z,Standard-communication,2025-05-22T01:40:24.054335028Z,Amber,2025-05-22T01:43:41.484834484Z,"{""participantId"":""11316DAF4C0C4F738B0B9AD73C88CB3E"",""assignmentId"":""e024cee2-f32b-44e1-b9a3-a3f077d1091c"",""projectId"":""4e87c0de-a557-4559-bec5-cc1a8150a4b9""}",2025-05-22T01:40:24.269439101Z
01JVTTEGCTM5BFRV5HASK5CEJ1,"{""Crimson"":{""success"":15,""failures"":1},""Bright Green"":{""success"":1,""failures"":1},""Amber"":{""success"":8,""failures"":1},""Purple"":{""success"":5,""failures"":2},""Sky Blue"":{""success"":1,""failures"":1},""Pink"":{""success"":12,""failures"":1},""Indigo"":{""success"":2,""failures"":1},""Slate"":{""success"":1,""failures"":1},""Orange"":{""success"":11,""failures"":2},""Black"":{""success"":3,""failures"":1}}",2025-05-22T01:55:25.684230073Z,game ended,2025-05-22T01:57:14.176986054Z,true,2025-05-22T01:59:38.204320256Z,"{""age"":25,""gender"":""Male"",""genderOther"":"""",""race"":""Mixed-Race"",""raceOther"":"""",""education"":""College"",""educationOther"":"""",""country"":""USA"",""politicalOrientation"":""Slightly Conservative"",""experience"":""No"",""engagement"":""Not Engaging"",""clearity"":""Clear"",""interference"":"""",""interferenceOption"":""No"",""keyFactors"":""The main factors that influenced my decisions were the success rates of each group or if they failed me."",""strategy"":""I chose the groups with the most successes at the beginning, but as time went on I started choosing different groups with better success-to-failure rates. If a group failed me, I would choose another group that I thought might have a better success rate."",""motivation"":""Learning, money, and experience."",""followUp"":""Yes"",""additionalFeedback"":""""}",2025-05-22T01:59:38.206615701Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:41:41.411003429Z,"{""Orange"":21,""Purple"":40,""Crimson"":19,""Pink"":20,""Black"":0,""Sky Blue"":0,""Amber"":0,""Slate"":0,""Indigo"":0,""Bright Green"":0}",2025-05-22T01:56:49.058911769Z,true,2025-05-22T01:41:50.860365119Z,01JVTTEG2GCADHQGC1QJ16EBVH,2025-05-22T01:41:41.402302775Z,8CFFAAE44B404B828F8E482FECF3997E,2025-05-22T01:41:41.402302775Z,49,2025-05-22T01:55:25.684230073Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-22T01:41:41.411003429Z,Standard-communication,2025-05-22T01:41:41.411003429Z,Indigo,2025-05-22T01:43:41.484834484Z,"{""participantId"":""8CFFAAE44B404B828F8E482FECF3997E"",""assignmentId"":""0f17c9c9-ea16-4766-a8b9-190e0e3b2ed3"",""projectId"":""4e87c0de-a557-4559-bec5-cc1a8150a4b9""}",2025-05-22T01:41:41.569720897Z
01JVTTEP24XGZJYAKQQ75G087M,"{""Crimson"":{""success"":1,""failures"":1},""Bright Green"":{""success"":1,""failures"":1},""Amber"":{""success"":1,""failures"":1},""Purple"":{""success"":45,""failures"":5},""Sky Blue"":{""success"":1,""failures"":1},""Pink"":{""success"":2,""failures"":1},""Indigo"":{""success"":1,""failures"":1},""Slate"":{""success"":2,""failures"":1},""Orange"":{""success"":2,""failures"":1},""Black"":{""success"":1,""failures"":1}}",2025-05-22T01:55:25.684230073Z,game ended,2025-05-22T01:57:14.176986054Z,true,2025-05-22T02:01:25.98107281Z,"{""age"":21,""gender"":""Female"",""genderOther"":"""",""race"":""Caucasian"",""raceOther"":"""",""education"":""High School"",""educationOther"":"""",""country"":""United States"",""politicalOrientation"":""Slightly Conservative"",""experience"":""No"",""engagement"":""Engaging"",""clearity"":""Very Clear"",""interference"":"""",""interferenceOption"":""No"",""keyFactors"":""The main factor that influenced by decision was the average of successes and failures."",""strategy"":""I approached decision making by watching the numbers and seeing who had the highest average for each game."",""motivation"":""The monetary incentive and it sounded interesting when I read the description."",""followUp"":""Yes"",""additionalFeedback"":""None""}",2025-05-22T02:01:25.974578259Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:41:47.21241431Z,"{""Purple"":75,""Orange"":15,""Pink"":10}",2025-05-22T01:56:33.201025237Z,true,2025-05-22T01:42:30.369465512Z,01JVTTENWAG15YG2Y4YYRB1C8Q,2025-05-22T01:41:47.20497558Z,F72FA64F8F414FA38B3754189E626E4F,2025-05-22T01:41:47.20497558Z,47,2025-05-22T01:55:25.684230073Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-22T01:41:47.21241431Z,Standard-communication,2025-05-22T01:41:47.21241431Z,Slate,2025-05-22T01:43:41.484834484Z,"{""participantId"":""F72FA64F8F414FA38B3754189E626E4F"",""assignmentId"":""9745857e-c9e1-4e4e-9090-3f68dcb18df3"",""projectId"":""4e87c0de-a557-4559-bec5-cc1a8150a4b9""}",2025-05-22T01:41:47.346449353Z
