id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JVTTJ5ZDHMRC2BP9JCFRC9PM,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.805198188Z,30,2025-05-22T01:43:41.805198188Z,true,2025-05-22T01:51:13.24813951Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.805198188Z,0,2025-05-22T01:43:41.805198188Z,true,2025-05-22T01:50:53.95777805Z,choice,2025-05-22T01:43:41.805198188Z,01JVTTJ5N1XDYCM2RKA579JGGF,2025-05-22T01:43:41.805198188Z,true,2025-05-22T01:50:53.90833425Z,true,2025-05-22T01:50:53.994048504Z,01JVTTJ5ZAE9NP6PMP7KCJ4FY8,2025-05-22T01:43:41.805198188Z
01JVTTJ63KEJ33X3KQW3XXESCN,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.939789508Z,30,2025-05-22T01:43:41.939789508Z,true,2025-05-22T01:54:09.078883981Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.939789508Z,0,2025-05-22T01:43:41.939789508Z,true,2025-05-22T01:54:00.411629635Z,choice,2025-05-22T01:43:41.939789508Z,01JVTTJ5N94E56FX0B1QAG1PMM,2025-05-22T01:43:41.939789508Z,true,2025-05-22T01:54:00.3447977Z,true,2025-05-22T01:54:00.428586258Z,01JVTTJ63HN38ZPXFPK5CBJGG3,2025-05-22T01:43:41.939789508Z
01JVTTJ63VBHHZA2BGK3M29MKZ,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.947168229Z,30,2025-05-22T01:43:41.947168229Z,true,2025-05-22T01:54:20.026509379Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.947168229Z,0,2025-05-22T01:43:41.947168229Z,true,2025-05-22T01:54:09.2547265Z,choice,2025-05-22T01:43:41.947168229Z,01JVTTJ5N94E56FX0B2KTY7YV5,2025-05-22T01:43:41.947168229Z,true,2025-05-22T01:54:09.208187245Z,true,2025-05-22T01:54:09.276860808Z,01JVTTJ63R4JYQW61VS1XVR7XH,2025-05-22T01:43:41.947168229Z
01JVTTJ5QG0A4W0XKJGW93Z421,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.552076783Z,60,2025-05-22T01:43:41.552076783Z,true,2025-05-22T01:44:54.545632899Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.552076783Z,0,2025-05-22T01:43:41.552076783Z,true,2025-05-22T01:44:43.8229525Z,choice,2025-05-22T01:43:41.552076783Z,01JVTTJ5MN8PVEATDFKHRNDPQ9,2025-05-22T01:43:41.552076783Z,true,2025-05-22T01:44:43.777645966Z,true,2025-05-22T01:44:43.841469737Z,01JVTTJ5QD73VQ1WR0MXZANH8D,2025-05-22T01:43:41.552076783Z
01JVTTJ5V2G41JMGS3MJ19TYWY,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.666798576Z,30,2025-05-22T01:43:41.666798576Z,true,2025-05-22T01:47:48.454983138Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.666798576Z,0,2025-05-22T01:43:41.666798576Z,true,2025-05-22T01:47:35.452183714Z,choice,2025-05-22T01:43:41.666798576Z,01JVTTJ5MTB3X6ZR9EFEZKDW5Q,2025-05-22T01:43:41.666798576Z,true,2025-05-22T01:47:35.378647471Z,true,2025-05-22T01:47:35.471658647Z,01JVTTJ5V0T2G871EGM9D6W7FX,2025-05-22T01:43:41.666798576Z
01JVTTJ5VTT9027Z3Q2905X66A,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.6909992Z,30,2025-05-22T01:43:41.6909992Z,true,2025-05-22T01:48:20.807837102Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.6909992Z,0,2025-05-22T01:43:41.6909992Z,true,2025-05-22T01:48:11.312879015Z,choice,2025-05-22T01:43:41.6909992Z,01JVTTJ5MV635EX6M8PKMSFK9D,2025-05-22T01:43:41.6909992Z,true,2025-05-22T01:48:11.271756237Z,true,2025-05-22T01:48:11.327659066Z,01JVTTJ5VRK1E2KA9HTG4RZXB9,2025-05-22T01:43:41.6909992Z
01JVTTJ5WZ1DYY5BMPRD75D567,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.72744492Z,30,2025-05-22T01:43:41.72744492Z,true,2025-05-22T01:49:04.585712324Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.72744492Z,0,2025-05-22T01:43:41.72744492Z,true,2025-05-22T01:48:56.99047567Z,choice,2025-05-22T01:43:41.72744492Z,01JVTTJ5MX76EBGG16HGD8KXFQ,2025-05-22T01:43:41.72744492Z,true,2025-05-22T01:48:56.938840493Z,true,2025-05-22T01:48:57.018653079Z,01JVTTJ5WWCE7Q5NE3T27BV645,2025-05-22T01:43:41.72744492Z
01JVTTJ5Z41SQW6NCCZABNQC7H,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.796930196Z,30,2025-05-22T01:43:41.796930196Z,true,2025-05-22T01:50:53.791710658Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.796930196Z,0,2025-05-22T01:43:41.796930196Z,true,2025-05-22T01:50:42.582623474Z,choice,2025-05-22T01:43:41.796930196Z,01JVTTJ5N0WE6CYP24VNJGJNT4,2025-05-22T01:43:41.796930196Z,true,2025-05-22T01:50:42.525791932Z,true,2025-05-22T01:50:42.597600702Z,01JVTTJ5Z2TGHPXZHVW3XK2YRE,2025-05-22T01:43:41.796930196Z
01JVTTJ5SFKJDF4AFM4K5YDJJ7,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.61571947Z,30,2025-05-22T01:43:41.61571947Z,true,2025-05-22T01:46:21.698907818Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.61571947Z,0,2025-05-22T01:43:41.61571947Z,true,2025-05-22T01:45:59.703917041Z,choice,2025-05-22T01:43:41.61571947Z,01JVTTJ5MPRX3M9B6HBC4P4N7X,2025-05-22T01:43:41.61571947Z,true,2025-05-22T01:45:59.66382046Z,true,2025-05-22T01:45:59.718502984Z,01JVTTJ5SDYSZN1QMXGCDN3EAD,2025-05-22T01:43:41.61571947Z
01JVTTJ5T7QPTHEHGY2P1XFGVY,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.639234191Z,30,2025-05-22T01:43:41.639234191Z,true,2025-05-22T01:46:45.850307308Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.639234191Z,0,2025-05-22T01:43:41.639234191Z,true,2025-05-22T01:46:41.544115231Z,choice,2025-05-22T01:43:41.639234191Z,01JVTTJ5MS5K375RF8XZ44BSMX,2025-05-22T01:43:41.639234191Z,true,2025-05-22T01:46:41.504971213Z,true,2025-05-22T01:46:41.558483283Z,01JVTTJ5T455DFR4YP366QK2GK,2025-05-22T01:43:41.639234191Z
01JVTTJ5WQ3JN6M73C1P0R579C,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.7192132Z,30,2025-05-22T01:43:41.7192132Z,true,2025-05-22T01:48:56.814588385Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.7192132Z,0,2025-05-22T01:43:41.7192132Z,true,2025-05-22T01:48:40.787380858Z,choice,2025-05-22T01:43:41.7192132Z,01JVTTJ5MWP91ARQZFSH7C6RTS,2025-05-22T01:43:41.7192132Z,true,2025-05-22T01:48:40.745290363Z,true,2025-05-22T01:48:40.803444317Z,01JVTTJ5WMENCGTHHAJX1RYD5S,2025-05-22T01:43:41.7192132Z
01JVTTJ65N7XPVKE2Y74Y1PBAQ,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:42.00551722Z,30,2025-05-22T01:43:42.00551722Z,true,2025-05-22T01:55:25.646318867Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:42.00551722Z,0,2025-05-22T01:43:42.00551722Z,true,2025-05-22T01:55:16.80539142Z,choice,2025-05-22T01:43:42.00551722Z,01JVTTJ5NCKMPMK6VWQGJBRT9X,2025-05-22T01:43:42.00551722Z,true,2025-05-22T01:55:16.734581744Z,true,2025-05-22T01:55:16.827753383Z,01JVTTJ65JNN73YK6RG729V1S4,2025-05-22T01:43:42.00551722Z
01JVTTJ5ZZZ1VXRM8RE8ZRJDA5,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.823878116Z,30,2025-05-22T01:43:41.823878116Z,true,2025-05-22T01:51:40.355662919Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.823878116Z,0,2025-05-22T01:43:41.823878116Z,true,2025-05-22T01:51:26.278148299Z,choice,2025-05-22T01:43:41.823878116Z,01JVTTJ5N6N8J7VZJ0959NEJDK,2025-05-22T01:43:41.823878116Z,true,2025-05-22T01:51:26.206364324Z,true,2025-05-22T01:51:26.314593793Z,01JVTTJ5ZWDQAMBQ5VNC88KE8K,2025-05-22T01:43:41.823878116Z
01JVTTJ62A6ENNG3SE8X79QNPW,01JVTT9VVVYK0N3HXDVCRAWBVR,2025-05-22T01:43:41.898800485Z,30,2025-05-22T01:43:41.898800485Z,true,2025-05-22T01:53:12.401264428Z,01JVTT9VX7BEDB221ASEV7ATV3,2025-05-22T01:43:41.898800485Z,0,2025-05-22T01:43:41.898800485Z,true,2025-05-22T01:53:00.368875051Z,choice,2025-05-22T01:43:41.898800485Z,01JVTTJ5N7AKJZMFAT3G0C4CYG,2025-05-22T01:43:41.898800485Z,true,2025-05-22T01:53:00.310925464Z,true,2025-05-22T01:53:00.392043734Z,01JVTTJ6264ECP0Y6TJ8JGTM1Z,2025-05-22T01:43:41.898800485Z
