id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JWBYN2119CQDY2DZ8RQR7TWH,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:22:15.713689638Z,30,2025-05-28T17:22:15.713689638Z,true,2025-05-28T17:25:44.87956418Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:22:15.713689638Z,0,2025-05-28T17:22:15.713689638Z,true,2025-05-28T17:25:35.437903975Z,choice,2025-05-28T17:22:15.713689638Z,01JWBYN1XBZB7BXETC19KC4F2Y,2025-05-28T17:22:15.713689638Z,true,2025-05-28T17:25:35.391675297Z,true,2025-05-28T17:25:35.456027707Z,01JWBYN20YXHE254ZCFJ9GB1ND,2025-05-28T17:22:15.713689638Z
01JWBYN23JZBA9EG10556SQD0F,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:22:15.794675141Z,30,2025-05-28T17:22:15.794675141Z,true,2025-05-28T17:26:59.434333109Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:22:15.794675141Z,0,2025-05-28T17:22:15.794675141Z,true,2025-05-28T17:26:29.415411676Z,choice,2025-05-28T17:22:15.794675141Z,01JWBYN1XESQ5Z2PCCQ79PKRAC,2025-05-28T17:22:15.794675141Z,true,2025-05-28T17:26:29.374440999Z,true,2025-05-28T17:26:29.433001354Z,01JWBYN23GN156XN86HE3WQTWC,2025-05-28T17:22:15.794675141Z
01JWBYN25KYHV76Q1YHD5YVBQA,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:22:15.859077172Z,30,2025-05-28T17:22:15.859077172Z,true,2025-05-28T17:28:24.275557694Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:22:15.859077172Z,0,2025-05-28T17:22:15.859077172Z,true,2025-05-28T17:28:16.158489307Z,choice,2025-05-28T17:22:15.859077172Z,01JWBYN1X3B92DBNP3C715NN90,2025-05-28T17:22:15.859077172Z,true,2025-05-28T17:28:16.110546589Z,true,2025-05-28T17:28:16.185784969Z,01JWBYN25GZ8R7J0Q6Z9B9WMK1,2025-05-28T17:22:15.859077172Z
01JWBYN1ZERZTM0SW6JMAE35VQ,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:22:15.66283864Z,60,2025-05-28T17:22:15.66283864Z,true,2025-05-28T17:24:18.184852228Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:22:15.66283864Z,0,2025-05-28T17:22:15.66283864Z,true,2025-05-28T17:23:18.167596987Z,choice,2025-05-28T17:22:15.66283864Z,01JWBYN1WKN78WEDJ81QW7NDHF,2025-05-28T17:22:15.66283864Z,true,2025-05-28T17:23:18.130777694Z,true,2025-05-28T17:23:18.1812543Z,01JWBYN1ZCY8TY43CA42WP7ED7,2025-05-28T17:22:15.66283864Z
01JWBYN20QJJV5MHJB1Q6SZRSX,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:22:15.704024383Z,30,2025-05-28T17:22:15.704024383Z,true,2025-05-28T17:25:35.295943414Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:22:15.704024383Z,0,2025-05-28T17:22:15.704024383Z,true,2025-05-28T17:25:27.840850791Z,choice,2025-05-28T17:22:15.704024383Z,01JWBYN1XESQ5Z2PCCQNXE68MQ,2025-05-28T17:22:15.704024383Z,true,2025-05-28T17:25:27.803250413Z,true,2025-05-28T17:25:27.857334454Z,01JWBYN20MVQADE36YRFGJ0TNZ,2025-05-28T17:22:15.704024383Z
01JWBYN23AK3QH4BM4R2JM3PSX,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:22:15.786046823Z,30,2025-05-28T17:22:15.786046823Z,true,2025-05-28T17:26:29.287881884Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:22:15.786046823Z,0,2025-05-28T17:22:15.786046823Z,true,2025-05-28T17:26:23.241970022Z,choice,2025-05-28T17:22:15.786046823Z,01JWBYN1XDJ1FGFJPRGVXVC7DP,2025-05-28T17:22:15.786046823Z,true,2025-05-28T17:26:23.198847609Z,true,2025-05-28T17:26:23.260152814Z,01JWBYN237HN5SR7TQ4FHXV67D,2025-05-28T17:22:15.786046823Z
01JWBYN24GQC9AC5YB7FDESSJT,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:22:15.824313165Z,30,2025-05-28T17:22:15.824313165Z,true,2025-05-28T17:27:28.314998627Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:22:15.824313165Z,0,2025-05-28T17:22:15.824313165Z,true,2025-05-28T17:27:20.434956501Z,choice,2025-05-28T17:22:15.824313165Z,01JWBYN1XAV4918SHBHG6883KP,2025-05-28T17:22:15.824313165Z,true,2025-05-28T17:27:20.399346766Z,true,2025-05-28T17:27:20.449538792Z,01JWBYN24DWH944ADE3Q03907S,2025-05-28T17:22:15.824313165Z
01JWBYN24RTEZ6TKETYWDPNXKE,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:22:15.832787906Z,30,2025-05-28T17:22:15.832787906Z,true,2025-05-28T17:27:37.336845874Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:22:15.832787906Z,0,2025-05-28T17:22:15.832787906Z,true,2025-05-28T17:27:28.469410352Z,choice,2025-05-28T17:22:15.832787906Z,01JWBYN1XFFJ50FNTQ7WYEBY9V,2025-05-28T17:22:15.832787906Z,true,2025-05-28T17:27:28.419816518Z,true,2025-05-28T17:27:28.489093818Z,01JWBYN24PHWA9D3JXM7PB04VE,2025-05-28T17:22:15.832787906Z
01JWBYN2A5V9WD14GZ2TE8RWP4,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:22:16.005310488Z,30,2025-05-28T17:22:16.005310488Z,true,2025-05-28T17:32:08.972469658Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:22:16.005310488Z,0,2025-05-28T17:22:16.005310488Z,true,2025-05-28T17:32:03.544013617Z,choice,2025-05-28T17:22:16.005310488Z,01JWBYN1XV4BGSJ5FEXRZ20WMV,2025-05-28T17:22:16.005310488Z,true,2025-05-28T17:32:03.492542712Z,true,2025-05-28T17:32:03.5583661Z,01JWBYN2A3XZXBZ6RX2AJC2P3W,2025-05-28T17:22:16.005310488Z
01JWBYN1ZR8QV2052SJRT9EHB8,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:22:15.672506732Z,30,2025-05-28T17:22:15.672506732Z,true,2025-05-28T17:24:48.340880212Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:22:15.672506732Z,0,2025-05-28T17:22:15.672506732Z,true,2025-05-28T17:24:18.321514183Z,choice,2025-05-28T17:22:15.672506732Z,01JWBYN1X1TFBZH61NHZB5M27M,2025-05-28T17:22:15.672506732Z,true,2025-05-28T17:24:18.280549331Z,true,2025-05-28T17:24:18.339832589Z,01JWBYN1ZN65WMRJ49QPDNMYVV,2025-05-28T17:22:15.672506732Z
