participant_id,round,arm,choice,reward,own_success,own_failure,group_success,group_failure,prev_choice,prev_reward,condition
01JWBYFE620JFGXNYV478VBSRX,9,8,5,1.0,0,0,12,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,9,9,5,1.0,3,0,8,3,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,10,0,9,1.0,1,0,16,0,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,10,1,9,1.0,0,0,2,1,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,10,2,9,1.0,1,0,2,1,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,10,3,9,1.0,0,0,9,1,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,10,4,9,1.0,0,0,3,0,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,10,5,9,1.0,2,0,8,0,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,10,6,9,1.0,1,0,13,0,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,10,7,9,1.0,1,0,2,0,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,10,8,9,1.0,0,0,14,2,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,10,9,9,1.0,3,0,8,4,5,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,11,0,4,1.0,1,0,17,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,11,1,4,1.0,0,0,2,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,11,2,4,1.0,1,0,2,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,11,3,4,1.0,0,0,10,1,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,11,4,4,1.0,0,0,3,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,11,5,4,1.0,2,0,10,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,11,6,4,1.0,1,0,14,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,11,7,4,1.0,1,0,2,0,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,11,8,4,1.0,0,0,17,2,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,11,9,4,1.0,4,0,10,4,9,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,12,0,6,1.0,1,0,18,0,4,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,12,1,6,1.0,0,0,2,1,4,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,12,2,6,1.0,1,0,2,1,4,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,12,3,6,1.0,0,0,11,2,4,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,12,4,6,1.0,1,0,4,0,4,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,12,5,6,1.0,2,0,11,0,4,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,12,6,6,1.0,1,0,15,0,4,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,12,7,6,1.0,1,0,2,0,4,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,12,8,6,1.0,0,0,20,2,4,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,12,9,6,1.0,4,0,11,4,4,1.0,asocial
01JWBYFE620JFGXNYV478VBSRX,14,0,6,0.0,1,0,20,0,-1,,asocial
01JWBYFE620JFGXNYV478VBSRX,14,1,6,0.0,0,0,3,1,-1,,asocial
01JWBYFE620JFGXNYV478VBSRX,14,2,6,0.0,1,0,2,1,-1,,asocial
01JWBYFE620JFGXNYV478VBSRX,14,3,6,0.0,0,0,13,2,-1,,asocial
01JWBYFE620JFGXNYV478VBSRX,14,4,6,0.0,1,0,4,0,-1,,asocial
01JWBYFE620JFGXNYV478VBSRX,14,5,6,0.0,2,0,13,0,-1,,asocial
01JWBYFE620JFGXNYV478VBSRX,14,6,6,0.0,2,0,18,0,-1,,asocial
01JWBYFE620JFGXNYV478VBSRX,14,7,6,0.0,1,0,3,0,-1,,asocial
01JWBYFE620JFGXNYV478VBSRX,14,8,6,0.0,0,0,25,4,-1,,asocial
01JWBYFE620JFGXNYV478VBSRX,14,9,6,0.0,4,0,12,4,-1,,asocial
01JWBYFE620JFGXNYV478VBSRX,15,0,6,0.0,1,0,21,0,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,15,1,6,0.0,0,0,3,1,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,15,2,6,0.0,1,0,2,1,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,15,3,6,0.0,0,0,14,2,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,15,4,6,0.0,1,0,4,0,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,15,5,6,0.0,2,0,14,0,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,15,6,6,0.0,2,1,21,1,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,15,7,6,0.0,1,0,3,0,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,15,8,6,0.0,0,0,27,5,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,15,9,6,0.0,4,0,12,4,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,16,0,9,1.0,1,0,23,0,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,16,1,9,1.0,0,0,3,1,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,16,2,9,1.0,1,0,3,1,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,16,3,9,1.0,0,0,15,2,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,16,4,9,1.0,1,0,4,0,6,0.0,asocial
01JWBYFE620JFGXNYV478VBSRX,16,5,9,1.0,2,0,15,0,6,0.0,asocial
