id,batchID,batchIDLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,score,scoreLastChangedAt
01JWBYPYYNTJJK05PVCVCAPE1E,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:23:18.101285493Z,Bright Green,2025-05-28T17:23:24.302127456Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:23:18.101285493Z,01JWBYFMWCDR0KH95ZSTBYG6H4,2025-05-28T17:23:18.101285493Z,01JWBYN1WKN78WEDJ81QW7NDHF,2025-05-28T17:23:18.101285493Z,1,2025-05-28T17:23:24.298622593Z
01JWBYRSPGYFB3VJ7GNPBWE91X,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:24:18.256258064Z,,,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:24:18.256258064Z,01JWBYGA9KCMA4F9SEPFZXK4Z5,2025-05-28T17:24:18.256258064Z,01JWBYN1X1TFBZH61NHZB5M27M,2025-05-28T17:24:18.256258064Z,,
01JWBZ0A0YN2SEBSRZK8FH89Z5,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:28:24.350847335Z,Amber,2025-05-28T17:28:27.632584686Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:28:24.350847335Z,01JWBYFPPW45DGY3EK9G2K0QW0,2025-05-28T17:28:24.350847335Z,01JWBYN1XBZB7BXETBZVN3K43Y,2025-05-28T17:28:24.350847335Z,1,2025-05-28T17:28:27.631078163Z
01JWBZ4010YFGQSAF937KW8QD4,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:30:25.184120684Z,Amber,2025-05-28T17:30:28.179388686Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:30:25.184120684Z,01JWBYFPPW45DGY3EK9G2K0QW0,2025-05-28T17:30:25.184120684Z,01JWBYN1XT2MZJYE0ZBS1YZBQR,2025-05-28T17:30:25.184120684Z,0,2025-05-28T17:30:28.181013709Z
01JWBZ4P88KAJ14G7MERGBY86J,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:30:47.944205422Z,Orange,2025-05-28T17:30:51.562221435Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:30:47.944205422Z,01JWBYFE620JFGXNYV478VBSRX,2025-05-28T17:30:47.944205422Z,01JWBYN1XJK0PXVDPHV6C2X04D,2025-05-28T17:30:47.944205422Z,1,2025-05-28T17:30:51.558299727Z
01JWBZ8AJT48G4Q1DRWA0HJH20,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:32:47.066253333Z,Sky Blue,2025-05-28T17:32:48.28047755Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:32:47.066253333Z,01JWBYGA9KCMA4F9SEPFZXK4Z5,2025-05-28T17:32:47.066253333Z,01JWBYN1XV4BGSJ5FEX3WT8AW8,2025-05-28T17:32:47.066253333Z,1,2025-05-28T17:32:48.28311034Z
01JWBYW4H3XXJ4G7GQ4Z3DDRSK,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:26:07.651969452Z,Orange,2025-05-28T17:26:11.295243811Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:26:07.651969452Z,01JWBYJH89QWDPM329M9D46S7Z,2025-05-28T17:26:07.651969452Z,01JWBYN1X2KD6P45HB99JHP6DM,2025-05-28T17:26:07.651969452Z,1,2025-05-28T17:26:11.300892057Z
01JWBZ0HX4MDZK839A918JEMQY,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:28:32.420225118Z,Amber,2025-05-28T17:28:35.419263663Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:28:32.420225118Z,01JWBYFMWCDR0KH95ZSTBYG6H4,2025-05-28T17:28:32.420225118Z,01JWBYN1XGCHJZJGR99CA3ZYEN,2025-05-28T17:28:32.420225118Z,1,2025-05-28T17:28:35.417447793Z
01JWBZ0HXA8GCAM7E1ZSFEH155,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:28:32.426264357Z,Indigo,2025-05-28T17:28:36.914756196Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:28:32.426264357Z,01JWBYJ34P6GXTWXFR2D1PMD12,2025-05-28T17:28:32.426264357Z,01JWBYN1XGCHJZJGR99CA3ZYEN,2025-05-28T17:28:32.426264357Z,1,2025-05-28T17:28:36.925334821Z
01JWBZ8QBS22SN0YZ32KNPM2XP,01JWBYDXV6VT08XPF8XA43Q97Z,2025-05-28T17:33:00.153683205Z,Amber,2025-05-28T17:33:01.691179839Z,01JWBYDXVRC1GE6HYGE9TKZEBM,2025-05-28T17:33:00.153683205Z,01JWBYFMWCDR0KH95ZSTBYG6H4,2025-05-28T17:33:00.153683205Z,01JWBYN1XMTH2VJ9XNND2G2GG6,2025-05-28T17:33:00.153683205Z,1,2025-05-28T17:33:01.694280621Z
