participantId,familiarity_raw,evaluation_raw,university,familiarity_num,participant_mean_rating,evaluation_centered,heard_binary
08FA9BA3F2E34DE29AD38FC493DDA89A,I have never heard of this university,50,Lund University,0.0,50.05,-0.04999999999999716,Never heard
68DC5E6A091E45CD956DF8AB911197F6,I have never heard of this university,49,Lund University,0.0,53.45,-4.450000000000003,Never heard
06F824C0E70043649B07F6BAA528B658,I have never heard of this university,21,Lund University,0.0,21.25,-0.25,Never heard
44FFB8F0481344DBACD4C9619DEF7E26,I have never heard of this university,50,Lund University,0.0,59.7,-9.700000000000003,Never heard
32CF00ADB1FB42ABA6ECDFD8C63BF3F7,I have never heard of this university,20,Lund University,0.0,42.25,-22.25,Never heard
BD4E57AB370D4528A3DF938AE8F27B01,I have never heard of this university,86,Lund University,0.0,90.95,-4.950000000000003,Never heard
6AC71943F1C544D1B30EB1036D21CA0D,I have never heard of this university,55,Lund University,0.0,59.85,-4.850000000000001,Never heard
8E6F027C1F914BEEB26C9D5E528BE427,I have never heard of this university,20,Lund University,0.0,41.85,-21.85,Never heard
012B4E05E38645C787ADD8FC4C076D2F,I have never heard of this university,62,Lund University,0.0,43.0,19.0,Never heard
F861EB444C1E4E5E8DFBDC8BE8DA8220,I have never heard of this university,27,Lund University,0.0,28.1,-1.1000000000000014,Never heard
8E3466454A314C85BB25FB2C97A4B0D7,I have never heard of this university,55,Lund University,0.0,60.0,-5.0,Never heard
3D7D72CEA1F6413D961CE185176CE502,"I have heard of it, but I am not familiar with it",61,Lund University,0.33,65.05,-4.049999999999997,Heard
ED3568FECEB9427CAEEF86F3460C6B8A,I have never heard of this university,69,Lund University,0.0,79.0,-10.0,Never heard
0A79EE9ED56E4610A3DDC4838DD31548,I have never heard of this university,70,Lund University,0.0,79.0,-9.0,Never heard
2649AA17B0054500A9C624077A71F95E,I have never heard of this university,55,Lund University,0.0,63.4,-8.399999999999999,Never heard
086CA0EE50924484BA40BE283B35A167,I have never heard of this university,10,Lund University,0.0,44.55,-34.55,Never heard
09A54B497E63405482AE17D913E2D5C2,I have never heard of this university,3,Lund University,0.0,15.45,-12.45,Never heard
4068D798CA4F443EBDA0836A346C7FAA,I have never heard of this university,50,Lund University,0.0,44.0,6.0,Never heard
EE5F963F39674CACA41B0DDC1595BFC0,I have never heard of this university,10,Lund University,0.0,13.55,-3.5500000000000007,Never heard
9C9BF153F23143F28476E316F8F2010D,"I have heard of it, but I am not familiar with it",14,Lund University,0.33,19.25,-5.25,Heard
8BCB509032C148C7B1809382C5D2D30B,I am somewhat familiar with it,63,Lund University,0.6,70.1,-7.099999999999994,Heard
C9A88F513C0D43FEAAB91ABE7D2A2DFB,I have never heard of this university,75,Lund University,0.0,82.25,-7.25,Never heard
43B38C5A971146D5A03772B7DE77B79F,"I have heard of it, but I am not familiar with it",77,Lund University,0.33,69.65,7.349999999999994,Heard
BE40A747DDDC4C159920E7D896B0C43B,I have never heard of this university,0,Lund University,0.0,23.3,-23.3,Never heard
E64CD767B60A44B3AD2ADED7AE7B102E,I have never heard of this university,20,Lund University,0.0,17.0,3.0,Never heard
CA5C57C8B03848C0932DBDEA6A6098F9,I have never heard of this university,40,Lund University,0.0,49.7,-9.700000000000003,Never heard
D8F75C14EAF24D879F6D31BBCCB9D69B,I have never heard of this university,55,Lund University,0.0,61.25,-6.25,Never heard
C5F739838F84491FBB3DF6EB57A21B8C,I have never heard of this university,69,Lund University,0.0,69.1,-0.09999999999999432,Never heard
752C3F34BECF4DD5B82BF6A06BDC15A6,I have never heard of this university,75,Lund University,0.0,71.05,3.950000000000003,Never heard
DA69570119B24065909EFD08179AB45A,I have never heard of this university,50,Lund University,0.0,42.6,7.399999999999999,Never heard
66D0B254AB944CC38DD3DC8F212C6D66,I have never heard of this university,70,Lund University,0.0,72.7,-2.700000000000003,Never heard
38C7B4CC15C54D5F98F166C1BD1995F2,I have never heard of this university,50,Lund University,0.0,49.95,0.04999999999999716,Never heard
3BB9F558B79A4B22A71CF00356573354,I have never heard of this university,65,Lund University,0.0,70.0,-5.0,Never heard
A564C1C5538C48D0874D3CC48612419D,I have never heard of this university,43,Lund University,0.0,39.6,3.3999999999999986,Never heard
BE48927354EC40329D644A03693519C9,I have never heard of this university,65,Lund University,0.0,65.5,-0.5,Never heard
23B7335472A1407BA6C9CDF60958C918,I have never heard of this university,54,Lund University,0.0,49.1,4.899999999999999,Never heard
0C2FBF0AC86342FE9EC2B6FBA2407A60,I have never heard of this university,50,Lund University,0.0,56.35,-6.350000000000001,Never heard
3DD4464BB2A5434DA776B499B7D4BEE8,I have never heard of this university,51,Lund University,0.0,62.95,-11.950000000000003,Never heard
CA98B80CF2DD496FA96DF87A76EE59D0,I have never heard of this university,75,Lund University,0.0,87.55,-12.549999999999997,Never heard
4F9F4E86E246433F89623B433B1AB8B8,"I have heard of it, but I am not familiar with it",79,Lund University,0.33,79.05,-0.04999999999999716,Heard
204B41ECB5F84D2C8812CCA7C0ABD0ED,I have never heard of this university,50,Lund University,0.0,51.7,-1.7000000000000028,Never heard
1B7CB68BEA6643B4B5C93CAAC59B1B85,I have never heard of this university,9,Lund University,0.0,11.2,-2.1999999999999993,Never heard
DD2206E20B5F43EBB14E45E033A403E9,"I have heard of it, but I am not familiar with it",28,Lund University,0.33,29.35,-1.3500000000000014,Heard
4262AFB86C594D08B28F0F91D674E4EB,I have never heard of this university,30,Lund University,0.0,42.55,-12.549999999999997,Never heard
A55A273E95E740CF987A0746A8D05865,I have never heard of this university,59,Lund University,0.0,59.9,-0.8999999999999986,Never heard
BA46C89FF6D74BBD8CBE20E7D403DFC1,I have never heard of this university,0,Osaka University,0.0,10.3,-10.3,Never heard
DDF654B04475461CAA83D9BFD3636F52,I have never heard of this university,32,Osaka University,0.0,43.85,-11.850000000000001,Never heard
8C7EAE2BB6894644BB2220D74032427A,I am very familiar with it,94,Osaka University,1.0,71.15,22.849999999999994,Heard
0DD374C49EDD48B0A934A11EB3F114A0,I have never heard of this university,70,Osaka University,0.0,68.4,1.5999999999999943,Never heard
A53D15311E1A4E7BB8D9FDD5135514FC,"I have heard of it, but I am not familiar with it",64,Osaka University,0.33,35.8,28.200000000000003,Heard
08FA9BA3F2E34DE29AD38FC493DDA89A,I have never heard of this university,50,Osaka University,0.0,50.05,-0.04999999999999716,Never heard
68DC5E6A091E45CD956DF8AB911197F6,I have never heard of this university,70,Osaka University,0.0,53.45,16.549999999999997,Never heard
06F824C0E70043649B07F6BAA528B658,I have never heard of this university,9,Osaka University,0.0,21.25,-12.25,Never heard
44FFB8F0481344DBACD4C9619DEF7E26,I have never heard of this university,60,Osaka University,0.0,59.7,0.29999999999999716,Never heard
32CF00ADB1FB42ABA6ECDFD8C63BF3F7,I have never heard of this university,49,Osaka University,0.0,42.25,6.75,Never heard
BD4E57AB370D4528A3DF938AE8F27B01,I have never heard of this university,100,Osaka University,0.0,90.95,9.049999999999997,Never heard
6AC71943F1C544D1B30EB1036D21CA0D,I have never heard of this university,63,Osaka University,0.0,59.85,3.1499999999999986,Never heard
8E6F027C1F914BEEB26C9D5E528BE427,"I have heard of it, but I am not familiar with it",60,Osaka University,0.33,41.85,18.15,Heard
012B4E05E38645C787ADD8FC4C076D2F,I have never heard of this university,94,Osaka University,0.0,43.0,51.0,Never heard
F861EB444C1E4E5E8DFBDC8BE8DA8220,"I have heard of it, but I am not familiar with it",30,Osaka University,0.33,28.1,1.8999999999999986,Heard
8E3466454A314C85BB25FB2C97A4B0D7,"I have heard of it, but I am not familiar with it",84,Osaka University,0.33,60.0,24.0,Heard
3D7D72CEA1F6413D961CE185176CE502,"I have heard of it, but I am not familiar with it",62,Osaka University,0.33,65.05,-3.049999999999997,Heard
ED3568FECEB9427CAEEF86F3460C6B8A,"I have heard of it, but I am not familiar with it",82,Osaka University,0.33,79.0,3.0,Heard
0A79EE9ED56E4610A3DDC4838DD31548,I have never heard of this university,75,Osaka University,0.0,79.0,-4.0,Never heard
2649AA17B0054500A9C624077A71F95E,I have never heard of this university,76,Osaka University,0.0,63.4,12.600000000000001,Never heard
086CA0EE50924484BA40BE283B35A167,I have never heard of this university,10,Osaka University,0.0,44.55,-34.55,Never heard
09A54B497E63405482AE17D913E2D5C2,I have never heard of this university,4,Osaka University,0.0,15.45,-11.45,Never heard
4068D798CA4F443EBDA0836A346C7FAA,I have never heard of this university,51,Osaka University,0.0,44.0,7.0,Never heard
EE5F963F39674CACA41B0DDC1595BFC0,I am somewhat familiar with it,10,Osaka University,0.6,13.55,-3.5500000000000007,Heard
9C9BF153F23143F28476E316F8F2010D,I have never heard of this university,31,Osaka University,0.0,19.25,11.75,Never heard
8BCB509032C148C7B1809382C5D2D30B,I am somewhat familiar with it,82,Osaka University,0.6,70.1,11.900000000000006,Heard
C9A88F513C0D43FEAAB91ABE7D2A2DFB,I have never heard of this university,80,Osaka University,0.0,82.25,-2.25,Never heard
43B38C5A971146D5A03772B7DE77B79F,"I have heard of it, but I am not familiar with it",95,Osaka University,0.33,69.65,25.349999999999994,Heard
BE40A747DDDC4C159920E7D896B0C43B,I have never heard of this university,44,Osaka University,0.0,23.3,20.7,Never heard
E64CD767B60A44B3AD2ADED7AE7B102E,I have never heard of this university,20,Osaka University,0.0,17.0,3.0,Never heard
CA5C57C8B03848C0932DBDEA6A6098F9,"I have heard of it, but I am not familiar with it",69,Osaka University,0.33,49.7,19.299999999999997,Heard
D8F75C14EAF24D879F6D31BBCCB9D69B,I have never heard of this university,85,Osaka University,0.0,61.25,23.75,Never heard
C5F739838F84491FBB3DF6EB57A21B8C,I have never heard of this university,70,Osaka University,0.0,69.1,0.9000000000000057,Never heard
752C3F34BECF4DD5B82BF6A06BDC15A6,I have never heard of this university,81,Osaka University,0.0,71.05,9.950000000000003,Never heard
DA69570119B24065909EFD08179AB45A,I have never heard of this university,51,Osaka University,0.0,42.6,8.399999999999999,Never heard
66D0B254AB944CC38DD3DC8F212C6D66,I have never heard of this university,70,Osaka University,0.0,72.7,-2.700000000000003,Never heard
38C7B4CC15C54D5F98F166C1BD1995F2,I have never heard of this university,50,Osaka University,0.0,49.95,0.04999999999999716,Never heard
3BB9F558B79A4B22A71CF00356573354,I have never heard of this university,80,Osaka University,0.0,70.0,10.0,Never heard
A564C1C5538C48D0874D3CC48612419D,I have never heard of this university,34,Osaka University,0.0,39.6,-5.600000000000001,Never heard
BE48927354EC40329D644A03693519C9,I have never heard of this university,65,Osaka University,0.0,65.5,-0.5,Never heard
23B7335472A1407BA6C9CDF60958C918,I have never heard of this university,58,Osaka University,0.0,49.1,8.899999999999999,Never heard
0C2FBF0AC86342FE9EC2B6FBA2407A60,I have never heard of this university,50,Osaka University,0.0,56.35,-6.350000000000001,Never heard
3DD4464BB2A5434DA776B499B7D4BEE8,I have never heard of this university,65,Osaka University,0.0,62.95,2.049999999999997,Never heard
CA98B80CF2DD496FA96DF87A76EE59D0,I have never heard of this university,95,Osaka University,0.0,87.55,7.450000000000003,Never heard
4F9F4E86E246433F89623B433B1AB8B8,"I have heard of it, but I am not familiar with it",79,Osaka University,0.33,79.05,-0.04999999999999716,Heard
204B41ECB5F84D2C8812CCA7C0ABD0ED,I am somewhat familiar with it,58,Osaka University,0.6,51.7,6.299999999999997,Heard
1B7CB68BEA6643B4B5C93CAAC59B1B85,I have never heard of this university,3,Osaka University,0.0,11.2,-8.2,Never heard
DD2206E20B5F43EBB14E45E033A403E9,"I have heard of it, but I am not familiar with it",29,Osaka University,0.33,29.35,-0.3500000000000014,Heard
4262AFB86C594D08B28F0F91D674E4EB,"I have heard of it, but I am not familiar with it",48,Osaka University,0.33,42.55,5.450000000000003,Heard
A55A273E95E740CF987A0746A8D05865,I have never heard of this university,45,Osaka University,0.0,59.9,-14.899999999999999,Never heard
BA46C89FF6D74BBD8CBE20E7D403DFC1,I have never heard of this university,0,Politecnico di Milano,0.0,10.3,-10.3,Never heard
DDF654B04475461CAA83D9BFD3636F52,I have never heard of this university,18,Politecnico di Milano,0.0,43.85,-25.85,Never heard
8C7EAE2BB6894644BB2220D74032427A,I have never heard of this university,50,Politecnico di Milano,0.0,71.15,-21.150000000000006,Never heard
0DD374C49EDD48B0A934A11EB3F114A0,I have never heard of this university,60,Politecnico di Milano,0.0,68.4,-8.400000000000006,Never heard
A53D15311E1A4E7BB8D9FDD5135514FC,I have never heard of this university,18,Politecnico di Milano,0.0,35.8,-17.799999999999997,Never heard
08FA9BA3F2E34DE29AD38FC493DDA89A,I have never heard of this university,50,Politecnico di Milano,0.0,50.05,-0.04999999999999716,Never heard
68DC5E6A091E45CD956DF8AB911197F6,I have never heard of this university,30,Politecnico di Milano,0.0,53.45,-23.450000000000003,Never heard
06F824C0E70043649B07F6BAA528B658,I have never heard of this university,10,Politecnico di Milano,0.0,21.25,-11.25,Never heard
44FFB8F0481344DBACD4C9619DEF7E26,I have never heard of this university,50,Politecnico di Milano,0.0,59.7,-9.700000000000003,Never heard
32CF00ADB1FB42ABA6ECDFD8C63BF3F7,I have never heard of this university,15,Politecnico di Milano,0.0,42.25,-27.25,Never heard
BD4E57AB370D4528A3DF938AE8F27B01,I have never heard of this university,89,Politecnico di Milano,0.0,90.95,-1.9500000000000028,Never heard
6AC71943F1C544D1B30EB1036D21CA0D,I have never heard of this university,32,Politecnico di Milano,0.0,59.85,-27.85,Never heard
8E6F027C1F914BEEB26C9D5E528BE427,I am somewhat familiar with it,70,Politecnico di Milano,0.6,41.85,28.15,Heard
012B4E05E38645C787ADD8FC4C076D2F,I have never heard of this university,65,Politecnico di Milano,0.0,43.0,22.0,Never heard
F861EB444C1E4E5E8DFBDC8BE8DA8220,I have never heard of this university,19,Politecnico di Milano,0.0,28.1,-9.100000000000001,Never heard
8E3466454A314C85BB25FB2C97A4B0D7,I have never heard of this university,50,Politecnico di Milano,0.0,60.0,-10.0,Never heard
3D7D72CEA1F6413D961CE185176CE502,I have never heard of this university,62,Politecnico di Milano,0.0,65.05,-3.049999999999997,Never heard
ED3568FECEB9427CAEEF86F3460C6B8A,I have never heard of this university,69,Politecnico di Milano,0.0,79.0,-10.0,Never heard
0A79EE9ED56E4610A3DDC4838DD31548,I have never heard of this university,70,Politecnico di Milano,0.0,79.0,-9.0,Never heard
2649AA17B0054500A9C624077A71F95E,I have never heard of this university,38,Politecnico di Milano,0.0,63.4,-25.4,Never heard
086CA0EE50924484BA40BE283B35A167,I have never heard of this university,1,Politecnico di Milano,0.0,44.55,-43.55,Never heard
09A54B497E63405482AE17D913E2D5C2,I have never heard of this university,4,Politecnico di Milano,0.0,15.45,-11.45,Never heard
4068D798CA4F443EBDA0836A346C7FAA,I have never heard of this university,11,Politecnico di Milano,0.0,44.0,-33.0,Never heard
EE5F963F39674CACA41B0DDC1595BFC0,I have never heard of this university,10,Politecnico di Milano,0.0,13.55,-3.5500000000000007,Never heard
9C9BF153F23143F28476E316F8F2010D,I have never heard of this university,13,Politecnico di Milano,0.0,19.25,-6.25,Never heard
8BCB509032C148C7B1809382C5D2D30B,I am somewhat familiar with it,81,Politecnico di Milano,0.6,70.1,10.900000000000006,Heard
C9A88F513C0D43FEAAB91ABE7D2A2DFB,I have never heard of this university,88,Politecnico di Milano,0.0,82.25,5.75,Never heard
43B38C5A971146D5A03772B7DE77B79F,I have never heard of this university,46,Politecnico di Milano,0.0,69.65,-23.650000000000006,Never heard
BE40A747DDDC4C159920E7D896B0C43B,I have never heard of this university,36,Politecnico di Milano,0.0,23.3,12.7,Never heard
E64CD767B60A44B3AD2ADED7AE7B102E,I have never heard of this university,20,Politecnico di Milano,0.0,17.0,3.0,Never heard
CA5C57C8B03848C0932DBDEA6A6098F9,I have never heard of this university,30,Politecnico di Milano,0.0,49.7,-19.700000000000003,Never heard
D8F75C14EAF24D879F6D31BBCCB9D69B,I have never heard of this university,65,Politecnico di Milano,0.0,61.25,3.75,Never heard
C5F739838F84491FBB3DF6EB57A21B8C,I have never heard of this university,69,Politecnico di Milano,0.0,69.1,-0.09999999999999432,Never heard
752C3F34BECF4DD5B82BF6A06BDC15A6,I have never heard of this university,60,Politecnico di Milano,0.0,71.05,-11.049999999999997,Never heard
DA69570119B24065909EFD08179AB45A,I have never heard of this university,30,Politecnico di Milano,0.0,42.6,-12.600000000000001,Never heard
66D0B254AB944CC38DD3DC8F212C6D66,I have never heard of this university,70,Politecnico di Milano,0.0,72.7,-2.700000000000003,Never heard
38C7B4CC15C54D5F98F166C1BD1995F2,I have never heard of this university,50,Politecnico di Milano,0.0,49.95,0.04999999999999716,Never heard
3BB9F558B79A4B22A71CF00356573354,I have never heard of this university,60,Politecnico di Milano,0.0,70.0,-10.0,Never heard
A564C1C5538C48D0874D3CC48612419D,I have never heard of this university,86,Politecnico di Milano,0.0,39.6,46.4,Never heard
BE48927354EC40329D644A03693519C9,I have never heard of this university,55,Politecnico di Milano,0.0,65.5,-10.5,Never heard
23B7335472A1407BA6C9CDF60958C918,I have never heard of this university,50,Politecnico di Milano,0.0,49.1,0.8999999999999986,Never heard
0C2FBF0AC86342FE9EC2B6FBA2407A60,I have never heard of this university,50,Politecnico di Milano,0.0,56.35,-6.350000000000001,Never heard
3DD4464BB2A5434DA776B499B7D4BEE8,I have never heard of this university,50,Politecnico di Milano,0.0,62.95,-12.950000000000003,Never heard
CA98B80CF2DD496FA96DF87A76EE59D0,I have never heard of this university,80,Politecnico di Milano,0.0,87.55,-7.549999999999997,Never heard
4F9F4E86E246433F89623B433B1AB8B8,"I have heard of it, but I am not familiar with it",84,Politecnico di Milano,0.33,79.05,4.950000000000003,Heard
204B41ECB5F84D2C8812CCA7C0ABD0ED,I have never heard of this university,45,Politecnico di Milano,0.0,51.7,-6.700000000000003,Never heard
1B7CB68BEA6643B4B5C93CAAC59B1B85,I have never heard of this university,9,Politecnico di Milano,0.0,11.2,-2.1999999999999993,Never heard
DD2206E20B5F43EBB14E45E033A403E9,"I have heard of it, but I am not familiar with it",29,Politecnico di Milano,0.33,29.35,-0.3500000000000014,Heard
4262AFB86C594D08B28F0F91D674E4EB,I have never heard of this university,22,Politecnico di Milano,0.0,42.55,-20.549999999999997,Never heard
A55A273E95E740CF987A0746A8D05865,I have never heard of this university,38,Politecnico di Milano,0.0,59.9,-21.9,Never heard
BA46C89FF6D74BBD8CBE20E7D403DFC1,I have never heard of this university,0,Sorbonne University,0.0,10.3,-10.3,Never heard
DDF654B04475461CAA83D9BFD3636F52,I have never heard of this university,46,Sorbonne University,0.0,43.85,2.1499999999999986,Never heard
8C7EAE2BB6894644BB2220D74032427A,I have never heard of this university,70,Sorbonne University,0.0,71.15,-1.1500000000000057,Never heard
0DD374C49EDD48B0A934A11EB3F114A0,I have never heard of this university,80,Sorbonne University,0.0,68.4,11.599999999999994,Never heard
A53D15311E1A4E7BB8D9FDD5135514FC,I have never heard of this university,12,Sorbonne University,0.0,35.8,-23.799999999999997,Never heard
08FA9BA3F2E34DE29AD38FC493DDA89A,I have never heard of this university,50,Sorbonne University,0.0,50.05,-0.04999999999999716,Never heard
68DC5E6A091E45CD956DF8AB911197F6,I have never heard of this university,20,Sorbonne University,0.0,53.45,-33.45,Never heard
06F824C0E70043649B07F6BAA528B658,I have never heard of this university,11,Sorbonne University,0.0,21.25,-10.25,Never heard
44FFB8F0481344DBACD4C9619DEF7E26,I have never heard of this university,49,Sorbonne University,0.0,59.7,-10.700000000000003,Never heard
32CF00ADB1FB42ABA6ECDFD8C63BF3F7,I have never heard of this university,25,Sorbonne University,0.0,42.25,-17.25,Never heard
BD4E57AB370D4528A3DF938AE8F27B01,I am somewhat familiar with it,100,Sorbonne University,0.6,90.95,9.049999999999997,Heard
6AC71943F1C544D1B30EB1036D21CA0D,I have never heard of this university,31,Sorbonne University,0.0,59.85,-28.85,Never heard
8E6F027C1F914BEEB26C9D5E528BE427,I have never heard of this university,40,Sorbonne University,0.0,41.85,-1.8500000000000014,Never heard
012B4E05E38645C787ADD8FC4C076D2F,I have never heard of this university,37,Sorbonne University,0.0,43.0,-6.0,Never heard
F861EB444C1E4E5E8DFBDC8BE8DA8220,"I have heard of it, but I am not familiar with it",30,Sorbonne University,0.33,28.1,1.8999999999999986,Heard
8E3466454A314C85BB25FB2C97A4B0D7,I have never heard of this university,48,Sorbonne University,0.0,60.0,-12.0,Never heard
3D7D72CEA1F6413D961CE185176CE502,I am somewhat familiar with it,89,Sorbonne University,0.6,65.05,23.950000000000003,Heard
ED3568FECEB9427CAEEF86F3460C6B8A,I have never heard of this university,67,Sorbonne University,0.0,79.0,-12.0,Never heard
0A79EE9ED56E4610A3DDC4838DD31548,I have never heard of this university,80,Sorbonne University,0.0,79.0,1.0,Never heard
2649AA17B0054500A9C624077A71F95E,I have never heard of this university,66,Sorbonne University,0.0,63.4,2.6000000000000014,Never heard
086CA0EE50924484BA40BE283B35A167,I have never heard of this university,30,Sorbonne University,0.0,44.55,-14.549999999999997,Never heard
09A54B497E63405482AE17D913E2D5C2,"I have heard of it, but I am not familiar with it",22,Sorbonne University,0.33,15.45,6.550000000000001,Heard
4068D798CA4F443EBDA0836A346C7FAA,I am somewhat familiar with it,52,Sorbonne University,0.6,44.0,8.0,Heard
EE5F963F39674CACA41B0DDC1595BFC0,I have never heard of this university,11,Sorbonne University,0.0,13.55,-2.5500000000000007,Never heard
9C9BF153F23143F28476E316F8F2010D,"I have heard of it, but I am not familiar with it",31,Sorbonne University,0.33,19.25,11.75,Heard
8BCB509032C148C7B1809382C5D2D30B,I am very familiar with it,81,Sorbonne University,1.0,70.1,10.900000000000006,Heard
C9A88F513C0D43FEAAB91ABE7D2A2DFB,I am somewhat familiar with it,87,Sorbonne University,0.6,82.25,4.75,Heard
43B38C5A971146D5A03772B7DE77B79F,I have never heard of this university,60,Sorbonne University,0.0,69.65,-9.650000000000006,Never heard
BE40A747DDDC4C159920E7D896B0C43B,"I have heard of it, but I am not familiar with it",59,Sorbonne University,0.33,23.3,35.7,Heard
E64CD767B60A44B3AD2ADED7AE7B102E,I have never heard of this university,19,Sorbonne University,0.0,17.0,2.0,Never heard
CA5C57C8B03848C0932DBDEA6A6098F9,I have never heard of this university,31,Sorbonne University,0.0,49.7,-18.700000000000003,Never heard
D8F75C14EAF24D879F6D31BBCCB9D69B,I have never heard of this university,50,Sorbonne University,0.0,61.25,-11.25,Never heard
C5F739838F84491FBB3DF6EB57A21B8C,"I have heard of it, but I am not familiar with it",74,Sorbonne University,0.33,69.1,4.900000000000006,Heard
752C3F34BECF4DD5B82BF6A06BDC15A6,I have never heard of this university,51,Sorbonne University,0.0,71.05,-20.049999999999997,Never heard
DA69570119B24065909EFD08179AB45A,I have never heard of this university,32,Sorbonne University,0.0,42.6,-10.600000000000001,Never heard
66D0B254AB944CC38DD3DC8F212C6D66,I have never heard of this university,70,Sorbonne University,0.0,72.7,-2.700000000000003,Never heard
38C7B4CC15C54D5F98F166C1BD1995F2,I have never heard of this university,50,Sorbonne University,0.0,49.95,0.04999999999999716,Never heard
3BB9F558B79A4B22A71CF00356573354,"I have heard of it, but I am not familiar with it",80,Sorbonne University,0.33,70.0,10.0,Heard
A564C1C5538C48D0874D3CC48612419D,I have never heard of this university,15,Sorbonne University,0.0,39.6,-24.6,Never heard
BE48927354EC40329D644A03693519C9,I have never heard of this university,65,Sorbonne University,0.0,65.5,-0.5,Never heard
23B7335472A1407BA6C9CDF60958C918,I have never heard of this university,33,Sorbonne University,0.0,49.1,-16.1,Never heard
0C2FBF0AC86342FE9EC2B6FBA2407A60,I have never heard of this university,50,Sorbonne University,0.0,56.35,-6.350000000000001,Never heard
3DD4464BB2A5434DA776B499B7D4BEE8,I have never heard of this university,59,Sorbonne University,0.0,62.95,-3.950000000000003,Never heard
CA98B80CF2DD496FA96DF87A76EE59D0,"I have heard of it, but I am not familiar with it",70,Sorbonne University,0.33,87.55,-17.549999999999997,Heard
4F9F4E86E246433F89623B433B1AB8B8,"I have heard of it, but I am not familiar with it",80,Sorbonne University,0.33,79.05,0.9500000000000028,Heard
204B41ECB5F84D2C8812CCA7C0ABD0ED,I have never heard of this university,51,Sorbonne University,0.0,51.7,-0.7000000000000028,Never heard
1B7CB68BEA6643B4B5C93CAAC59B1B85,I have never heard of this university,4,Sorbonne University,0.0,11.2,-7.199999999999999,Never heard
DD2206E20B5F43EBB14E45E033A403E9,"I have heard of it, but I am not familiar with it",29,Sorbonne University,0.33,29.35,-0.3500000000000014,Heard
4262AFB86C594D08B28F0F91D674E4EB,I have never heard of this university,16,Sorbonne University,0.0,42.55,-26.549999999999997,Never heard
A55A273E95E740CF987A0746A8D05865,I have never heard of this university,69,Sorbonne University,0.0,59.9,9.100000000000001,Never heard
BA46C89FF6D74BBD8CBE20E7D403DFC1,I have never heard of this university,0,The University of Western Australia,0.0,10.3,-10.3,Never heard
DDF654B04475461CAA83D9BFD3636F52,I have never heard of this university,22,The University of Western Australia,0.0,43.85,-21.85,Never heard
8C7EAE2BB6894644BB2220D74032427A,I have never heard of this university,72,The University of Western Australia,0.0,71.15,0.8499999999999943,Never heard
0DD374C49EDD48B0A934A11EB3F114A0,I have never heard of this university,59,The University of Western Australia,0.0,68.4,-9.400000000000006,Never heard
A53D15311E1A4E7BB8D9FDD5135514FC,I have never heard of this university,15,The University of Western Australia,0.0,35.8,-20.799999999999997,Never heard
08FA9BA3F2E34DE29AD38FC493DDA89A,I have never heard of this university,50,The University of Western Australia,0.0,50.05,-0.04999999999999716,Never heard
68DC5E6A091E45CD956DF8AB911197F6,I have never heard of this university,60,The University of Western Australia,0.0,53.45,6.549999999999997,Never heard
06F824C0E70043649B07F6BAA528B658,I have never heard of this university,30,The University of Western Australia,0.0,21.25,8.75,Never heard
44FFB8F0481344DBACD4C9619DEF7E26,I have never heard of this university,76,The University of Western Australia,0.0,59.7,16.299999999999997,Never heard
32CF00ADB1FB42ABA6ECDFD8C63BF3F7,I have never heard of this university,60,The University of Western Australia,0.0,42.25,17.75,Never heard
BD4E57AB370D4528A3DF938AE8F27B01,I have never heard of this university,90,The University of Western Australia,0.0,90.95,-0.9500000000000028,Never heard
6AC71943F1C544D1B30EB1036D21CA0D,I have never heard of this university,81,The University of Western Australia,0.0,59.85,21.15,Never heard
8E6F027C1F914BEEB26C9D5E528BE427,"I have heard of it, but I am not familiar with it",40,The University of Western Australia,0.33,41.85,-1.8500000000000014,Heard
012B4E05E38645C787ADD8FC4C076D2F,I have never heard of this university,68,The University of Western Australia,0.0,43.0,25.0,Never heard
F861EB444C1E4E5E8DFBDC8BE8DA8220,"I have heard of it, but I am not familiar with it",32,The University of Western Australia,0.33,28.1,3.8999999999999986,Heard
8E3466454A314C85BB25FB2C97A4B0D7,I have never heard of this university,52,The University of Western Australia,0.0,60.0,-8.0,Never heard
3D7D72CEA1F6413D961CE185176CE502,"I have heard of it, but I am not familiar with it",68,The University of Western Australia,0.33,65.05,2.950000000000003,Heard
ED3568FECEB9427CAEEF86F3460C6B8A,"I have heard of it, but I am not familiar with it",88,The University of Western Australia,0.33,79.0,9.0,Heard
0A79EE9ED56E4610A3DDC4838DD31548,I have never heard of this university,75,The University of Western Australia,0.0,79.0,-4.0,Never heard
2649AA17B0054500A9C624077A71F95E,I have never heard of this university,70,The University of Western Australia,0.0,63.4,6.600000000000001,Never heard
086CA0EE50924484BA40BE283B35A167,I have never heard of this university,90,The University of Western Australia,0.0,44.55,45.45,Never heard
09A54B497E63405482AE17D913E2D5C2,I have never heard of this university,1,The University of Western Australia,0.0,15.45,-14.45,Never heard
4068D798CA4F443EBDA0836A346C7FAA,I have never heard of this university,51,The University of Western Australia,0.0,44.0,7.0,Never heard
EE5F963F39674CACA41B0DDC1595BFC0,I have never heard of this university,10,The University of Western Australia,0.0,13.55,-3.5500000000000007,Never heard
