id,batchID,batchIDLastChangedAt,chatEnabled,chatEnabledLastChangedAt,ended,endedLastChangedAt,flag,flagLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,isTutorial,isTutorialLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01KCQ531KBRYC7NRR633XCB2BH,01KCQ4MFRD3VW99J1CVM7RMVFK,2025-12-17T21:57:33.419561156Z,false,2025-12-17T21:57:33.419561156Z,true,2025-12-17T22:03:13.012400089Z,true,2025-12-17T21:57:33.419561156Z,01KCQ4MFS38K0ZTVXHSYD6YVRT,2025-12-17T21:57:33.419561156Z,15,2025-12-17T21:57:33.419561156Z,false,2025-12-17T21:57:33.419561156Z,Non-Communication Round 14,2025-12-17T21:57:33.419561156Z,1,2025-12-17T21:57:33.645005296Z,true,2025-12-17T22:03:02.75812198Z
01KCQ531KRP7N5M39HY74JX358,01KCQ4MFRD3VW99J1CVM7RMVFK,2025-12-17T21:57:33.432534627Z,false,2025-12-17T21:57:33.432534627Z,true,2025-12-17T22:09:47.919374135Z,true,2025-12-17T21:57:33.432534627Z,01KCQ4MFS38K0ZTVXHSYD6YVRT,2025-12-17T21:57:33.432534627Z,44,2025-12-17T21:57:33.432534627Z,false,2025-12-17T21:57:33.432534627Z,Non-Communication Round 43,2025-12-17T21:57:33.432534627Z,1,2025-12-17T21:57:33.926263911Z,true,2025-12-17T22:09:37.163669584Z
01KCQ531MQNXS3N67BD0Y9YQKY,01KCQ4MFRD3VW99J1CVM7RMVFK,2025-12-17T21:57:33.463697487Z,false,2025-12-17T21:57:33.463697487Z,true,2025-12-17T22:07:57.337944276Z,true,2025-12-17T21:57:33.463697487Z,01KCQ4MFS38K0ZTVXHSYD6YVRT,2025-12-17T21:57:33.463697487Z,38,2025-12-17T21:57:33.463697487Z,false,2025-12-17T21:57:33.463697487Z,Non-Communication Round 37,2025-12-17T21:57:33.463697487Z,1,2025-12-17T21:57:33.866739235Z,true,2025-12-17T22:07:43.60115951Z
01KCQ531KWEVB4Z997PCAAM4J8,01KCQ4MFRD3VW99J1CVM7RMVFK,2025-12-17T21:57:33.436097469Z,false,2025-12-17T21:57:33.436097469Z,true,2025-12-17T22:12:36.468690259Z,,,01KCQ4MFS38K0ZTVXHSYD6YVRT,2025-12-17T21:57:33.436097469Z,52,2025-12-17T21:57:33.436097469Z,,,Post-Survey,2025-12-17T21:57:33.436097469Z,1,2025-12-17T21:57:34.007168572Z,true,2025-12-17T22:11:08.493921565Z
01KCQ531KZ4S0QDGR82APX8KTD,01KCQ4MFRD3VW99J1CVM7RMVFK,2025-12-17T21:57:33.439652969Z,false,2025-12-17T21:57:33.439652969Z,true,2025-12-17T22:02:54.580702514Z,true,2025-12-17T21:57:33.439652969Z,01KCQ4MFS38K0ZTVXHSYD6YVRT,2025-12-17T21:57:33.439652969Z,13,2025-12-17T21:57:33.439652969Z,false,2025-12-17T21:57:33.439652969Z,Non-Communication Round 12,2025-12-17T21:57:33.439652969Z,1,2025-12-17T21:57:33.620085039Z,true,2025-12-17T22:02:39.728433859Z
01KCQ531MCQQGREYC776CSYQTW,01KCQ4MFRD3VW99J1CVM7RMVFK,2025-12-17T21:57:33.452399362Z,false,2025-12-17T21:57:33.452399362Z,true,2025-12-17T22:04:28.912263001Z,true,2025-12-17T21:57:33.452399362Z,01KCQ4MFS38K0ZTVXHSYD6YVRT,2025-12-17T21:57:33.452399362Z,21,2025-12-17T21:57:33.452399362Z,false,2025-12-17T21:57:33.452399362Z,Non-Communication Round 20,2025-12-17T21:57:33.452399362Z,1,2025-12-17T21:57:33.69968892Z,true,2025-12-17T22:04:19.457743321Z
01KCQ531MERR050G0ADFSES7CM,01KCQ4MFRD3VW99J1CVM7RMVFK,2025-12-17T21:57:33.454177145Z,false,2025-12-17T21:57:33.454177145Z,true,2025-12-17T22:06:41.039896947Z,true,2025-12-17T21:57:33.454177145Z,01KCQ4MFS38K0ZTVXHSYD6YVRT,2025-12-17T21:57:33.454177145Z,33,2025-12-17T21:57:33.454177145Z,false,2025-12-17T21:57:33.454177145Z,Non-Communication Round 32,2025-12-17T21:57:33.454177145Z,1,2025-12-17T21:57:33.810687744Z,true,2025-12-17T22:06:32.919001667Z
01KCQ531MP7VNG0WH37JRSA2XJ,01KCQ4MFRD3VW99J1CVM7RMVFK,2025-12-17T21:57:33.462753279Z,false,2025-12-17T21:57:33.462753279Z,true,2025-12-17T22:10:58.3424133Z,true,2025-12-17T21:57:33.462753279Z,01KCQ4MFS38K0ZTVXHSYD6YVRT,2025-12-17T21:57:33.462753279Z,49,2025-12-17T21:57:33.462753279Z,false,2025-12-17T21:57:33.462753279Z,Non-Communication Round 48,2025-12-17T21:57:33.462753279Z,1,2025-12-17T21:57:33.97590479Z,true,2025-12-17T22:10:49.394172113Z
01KCQ531K7V28H9NRGRFSKRRYG,01KCQ4MFRD3VW99J1CVM7RMVFK,2025-12-17T21:57:33.415578421Z,false,2025-12-17T21:57:33.415578421Z,true,2025-12-17T22:01:06.35575729Z,true,2025-12-17T21:57:33.415578421Z,01KCQ4MFS38K0ZTVXHSYD6YVRT,2025-12-17T21:57:33.415578421Z,5,2025-12-17T21:57:33.415578421Z,false,2025-12-17T21:57:33.415578421Z,Non-Communication Round 4,2025-12-17T21:57:33.415578421Z,1,2025-12-17T21:57:33.54904582Z,true,2025-12-17T22:00:52.782445613Z
01KCQ531KSGM2VJFYKZY0C1Z9H,01KCQ4MFRD3VW99J1CVM7RMVFK,2025-12-17T21:57:33.433108154Z,false,2025-12-17T21:57:33.433108154Z,true,2025-12-17T22:03:18.350637297Z,true,2025-12-17T21:57:33.433108154Z,01KCQ4MFS38K0ZTVXHSYD6YVRT,2025-12-17T21:57:33.433108154Z,16,2025-12-17T21:57:33.433108154Z,false,2025-12-17T21:57:33.433108154Z,Non-Communication Round 15,2025-12-17T21:57:33.433108154Z,1,2025-12-17T21:57:33.653999603Z,true,2025-12-17T22:03:13.04480346Z
