id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,cumulativeResults,cumulativeResultsLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01KCQ581BYSPKYG8DXJRXBR3SE,,,01KCQ581BFF6969XA3VR6C722P,2025-12-17T22:00:17.022524911Z,,,false,2025-12-17T22:00:17.022524911Z,batch ended,2025-12-17T22:01:17.405630261Z,01KCQ581CWTEF7RQN81WXQHASW,2025-12-17T22:00:17.059212389Z,,,,,,,false,2025-12-17T22:00:17.022524911Z,,,terminated,2025-12-17T22:01:17.405630261Z,"{""chatEnabled"":false,""numRounds"":50,""playerCount"":10,""type"":""non-communication""}",2025-12-17T22:00:17.022524911Z,Standard-non-communication,2025-12-17T22:00:17.022524911Z
01KCQ4MFS38K0ZTVXHSYD6YVRT,10,2025-12-17T21:57:33.307673551Z,01KCQ4MFRD3VW99J1CVM7RMVFK,2025-12-17T21:49:36.419089529Z,"{""Trinity College Dublin"":{""success"":93,""failures"":14},""The University of Western Australia"":{""success"":2,""failures"":9},""University of Glasgow"":{""success"":27,""failures"":11},""Heidelberg University"":{""success"":1,""failures"":7},""University of Adelaide"":{""success"":23,""failures"":11},""University of Leeds"":{""success"":178,""failures"":22},""University of Southampton"":{""success"":6,""failures"":7},""University of Sheffield"":{""success"":18,""failures"":10},""University of Nottingham"":{""success"":40,""failures"":26},""Karlsruhe Institute of Technology"":{""success"":2,""failures"":9}}",2025-12-17T22:11:08.473417528Z,true,2025-12-17T22:12:36.500751655Z,end of game,2025-12-17T22:12:36.51734162Z,01KCQ4MFSX59ZKR2MYDCQ09BJX,2025-12-17T21:49:36.451751762Z,01KCQ4NX32HJ7WF974BHD4JR49,2025-12-17T21:50:22.827251017Z,52,2025-12-17T21:57:33.43356024Z,null,2025-12-17T22:12:36.500751655Z,true,2025-12-17T21:57:33.307673551Z,true,2025-12-17T21:57:33.307673551Z,ended,2025-12-17T22:12:36.51734162Z,"{""chatEnabled"":false,""numRounds"":50,""playerCount"":10,""type"":""non-communication""}",2025-12-17T21:49:36.419089529Z,Standard-non-communication,2025-12-17T21:49:36.419089529Z
