id,batchID,batchIDLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,score,scoreLastChangedAt
01KCQ7GJXZS6XYS00G8XGSQ4KJ,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:39:54.303605233Z,University of Leeds,2025-12-17T22:39:56.579053571Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:39:54.303605233Z,01KCQ6RQE1YGGY1A1ARD2Y0D4P,2025-12-17T22:39:54.303605233Z,01KCQ71RBYXB0S1MGXYQ8QAJNZ,2025-12-17T22:39:54.303605233Z,1,2025-12-17T22:39:56.577265425Z
01KCQ7N6MK4337187DM358DVTK,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:42:25.555183959Z,University of Leeds,2025-12-17T22:42:51.011751772Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:42:25.555183959Z,01KCQ6QT08BF25T9MA5TWZ69SY,2025-12-17T22:42:25.555183959Z,01KCQ71RC730KDYTQWBXPTWKPB,2025-12-17T22:42:25.555183959Z,1,2025-12-17T22:42:51.013289611Z
01KCQ81S032JZTRM2YMFNT9BV0,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:49:17.57147972Z,University of Leeds,2025-12-17T22:49:19.252960146Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:49:17.57147972Z,01KCQ6RQE1YGGY1A1ARD2Y0D4P,2025-12-17T22:49:17.57147972Z,01KCQ71RC9BQCKC7VMFPH7QYYM,2025-12-17T22:49:17.57147972Z,1,2025-12-17T22:49:19.251601691Z
01KCQ76EDAQ0QSMHAHS2R6C6XZ,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:34:21.994213633Z,University of Leeds,2025-12-17T22:34:30.341193103Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:34:21.994213633Z,01KCQ6RQE1YGGY1A1ARD2Y0D4P,2025-12-17T22:34:21.994213633Z,01KCQ71RC5DWN7H0TH50BKV20P,2025-12-17T22:34:21.994213633Z,1,2025-12-17T22:34:30.349212808Z
01KCQ7EQXA8BTWJHDNNR5SQ2WH,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:38:53.866820366Z,,,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:38:53.866820366Z,01KCQ6VQS3NKMS788SJZB486WM,2025-12-17T22:38:53.866820366Z,01KCQ71RC27RKEZEW96RMDXH1V,2025-12-17T22:38:53.866820366Z,,
01KCQ7GJY4GSWXPKHS93EVHX5B,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:39:54.308553993Z,University of Leeds,2025-12-17T22:40:08.814043161Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:39:54.308553993Z,01KCQ71EQSDDA2YYE0KJYNVVKK,2025-12-17T22:39:54.308553993Z,01KCQ71RBYXB0S1MGXYQ8QAJNZ,2025-12-17T22:39:54.308553993Z,1,2025-12-17T22:40:08.836449444Z
01KCQ7P464SPEPQ20PCVVQPG0T,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:42:55.812661742Z,University of Leeds,2025-12-17T22:42:56.93277861Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:42:55.812661742Z,01KCQ6RD6J53K7F564C4R9CN72,2025-12-17T22:42:55.812661742Z,01KCQ71RBZYYGFV9YRW9GAQFJN,2025-12-17T22:42:55.812661742Z,1,2025-12-17T22:42:56.935561837Z
01KCQ83KZGZVKV8P54BM0DJXY9,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:50:17.968042253Z,University of Leeds,2025-12-17T22:50:23.209947387Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:50:17.968042253Z,01KCQ6RD6J53K7F564C4R9CN72,2025-12-17T22:50:17.968042253Z,01KCQ71RCA482G9WNHX860Y7CM,2025-12-17T22:50:17.968042253Z,1,2025-12-17T22:50:23.21309948Z
01KCQ8B06F3B9FV1FZ9FVR27YJ,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:54:19.855832407Z,University of Leeds,2025-12-17T22:54:23.269173721Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:54:19.855832407Z,01KCQ6SMSY6SDM4HDTSG5V30NB,2025-12-17T22:54:19.855832407Z,01KCQ71RCWE6DD2C95SMEEA8Z7,2025-12-17T22:54:19.855832407Z,1,2025-12-17T22:54:23.271012919Z
01KCQ796VS4GGMPDEN4RTQPD6T,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:35:52.569458043Z,University of Leeds,2025-12-17T22:36:06.094538159Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:35:52.569458043Z,01KCQ6WZB0DXKB0KXM3F7YGNPR,2025-12-17T22:35:52.569458043Z,01KCQ71RBX2X3BDZVGP78J8T3F,2025-12-17T22:35:52.569458043Z,1,2025-12-17T22:36:06.097893817Z
01KCQ7X5AH2PQ8SHNJ9ZWCVJJX,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:46:46.35383124Z,University of Leeds,2025-12-17T22:46:51.03704492Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:46:46.35383124Z,01KCQ6QT08BF25T9MA5TWZ69SY,2025-12-17T22:46:46.35383124Z,01KCQ71RCB08R7C01R9DWF5H8Z,2025-12-17T22:46:46.35383124Z,1,2025-12-17T22:46:51.042770097Z
01KCQ85EZ93RF6CV74GPCYR3PZ,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:51:18.377403265Z,University of Leeds,2025-12-17T22:51:20.909616929Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:51:18.377403265Z,01KCQ6SMSY6SDM4HDTSG5V30NB,2025-12-17T22:51:18.377403265Z,01KCQ71RCA482G9WNHXWPHF3V2,2025-12-17T22:51:18.377403265Z,1,2025-12-17T22:51:20.911163452Z
01KCQ71V6VQK7M6QRW42J5WD50,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:31:51.259307251Z,,,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:31:51.259307251Z,01KCQ6SMSY6SDM4HDTSG5V30NB,2025-12-17T22:31:51.259307251Z,01KCQ71RBFXNFCNS3S3QFW59TN,2025-12-17T22:31:51.259307251Z,,
01KCQ7JE2SCCB4M76HY1T4QBYC,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:40:54.873419109Z,,,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:40:54.873419109Z,01KCQ6RD6J53K7F564C4R9CN72,2025-12-17T22:40:54.873419109Z,01KCQ71RC34BB5YJP5ZDZRCK0Z,2025-12-17T22:40:54.873419109Z,,
01KCQ85EZ57Q78RPWG97BNDWFQ,01KCQ6NKQ20HQGFV2BDPA2V949,2025-12-17T22:51:18.373542768Z,University of Leeds,2025-12-17T22:51:27.533749647Z,01KCQ6NKQW4NTDXB88A6GM7EM3,2025-12-17T22:51:18.373542768Z,01KCQ6RD6J53K7F564C4R9CN72,2025-12-17T22:51:18.373542768Z,01KCQ71RCA482G9WNHXWPHF3V2,2025-12-17T22:51:18.373542768Z,0,2025-12-17T22:51:27.535646588Z
