id,batchID,batchIDLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,score,scoreLastChangedAt
01KCN05A5E1ZSZQDAWEGCC8M0T,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:52:55.982569313Z,University of Sheffield,2025-12-17T01:52:58.810739598Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:52:55.982569313Z,01KCMZPT4VTC396GNT8554T91E,2025-12-17T01:52:55.982569313Z,01KCMZT7258J9505GBE4YDP4NW,2025-12-17T01:52:55.982569313Z,1,2025-12-17T01:52:58.812181211Z
01KCN0887J87HJ7WTD4Y0PCSNH,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:54:32.306700074Z,Trinity College Dublin,2025-12-17T01:54:39.864521718Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:54:32.306700074Z,01KCMZNS1A0YKP4F0M3RVHDHYB,2025-12-17T01:54:32.306700074Z,01KCMZT726T8YWCS4DKGP1P6KW,2025-12-17T01:54:32.306700074Z,1,2025-12-17T01:54:39.866344745Z
01KCN0EWV340JF1BTEK8ASQA5Z,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:58:10.019715191Z,Trinity College Dublin,2025-12-17T01:58:11.749151795Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:58:10.019715191Z,01KCMZNK6RENJZBPZHB3NZDRSZ,2025-12-17T01:58:10.019715191Z,01KCMZT72D3SKXCTKESB9F85XK,2025-12-17T01:58:10.019715191Z,1,2025-12-17T01:58:11.751141763Z
01KCN0GHYWSGRFHWHNM1WHPS0P,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:59:04.412840806Z,University of Leeds,2025-12-17T01:59:11.077817593Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:59:04.412840806Z,01KCMZPT4VTC396GNT8554T91E,2025-12-17T01:59:04.412840806Z,01KCMZT72HAEVQVR09G2SG2AH7,2025-12-17T01:59:04.412840806Z,0,2025-12-17T01:59:11.081600655Z
01KCN0GWQV8M9N1W706MYAZMKF,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:59:15.451289658Z,University of Adelaide,2025-12-17T01:59:21.109243168Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:59:15.451289658Z,01KCMZNK6RENJZBPZHB3NZDRSZ,2025-12-17T01:59:15.451289658Z,01KCMZT72HAEVQVR09FE7MAZ25,2025-12-17T01:59:15.451289658Z,1,2025-12-17T01:59:21.112434114Z
01KCN0JP6PET3VQKD1FNXQS6HS,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T02:00:14.294701167Z,Heidelberg University,2025-12-17T02:00:16.117103617Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T02:00:14.294701167Z,01KCMZ9FSE5G16XZ2G4YBEZVW5,2025-12-17T02:00:14.294701167Z,01KCMZT72JQ9PRWCGH6DVSZEQQ,2025-12-17T02:00:14.294701167Z,0,2025-12-17T02:00:16.119036226Z
01KCN0213GMT8RFFJKWTVG2X7X,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:51:08.400566843Z,University of Sheffield,2025-12-17T01:51:38.227887876Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:51:08.400566843Z,01KCMZNAXNJ9AK4PBNP028EQ9B,2025-12-17T01:51:08.400566843Z,01KCMZT723GQNP05EKAQ45Q3P5,2025-12-17T01:51:08.400566843Z,1,2025-12-17T01:51:38.226073524Z
01KCN03QRTFQNATMB4QB1WW7XE,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:52:04.378547403Z,University of Leeds,2025-12-17T01:52:14.513772366Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:52:04.378547403Z,01KCMZSTX98Y6A7XQQX7X82R4Z,2025-12-17T01:52:04.378547403Z,01KCMZT72416KAMWDXPTVQQQH7,2025-12-17T01:52:04.378547403Z,1,2025-12-17T01:52:14.505983149Z
01KCN0DYN175S137HB0AG1ZV14,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:57:39.105040435Z,University of Leeds,2025-12-17T01:57:44.893480621Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:57:39.105040435Z,01KCMZT6005G93RHNB49J2EFJ3,2025-12-17T01:57:39.105040435Z,01KCMZT72EMR8ZM4KE0Z9KA1K0,2025-12-17T01:57:39.105040435Z,1,2025-12-17T01:57:44.897633673Z
01KCN0FQ4ZKFPM21GRBBQ7XJPF,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:58:36.959658443Z,Trinity College Dublin,2025-12-17T01:58:38.921675384Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:58:36.959658443Z,01KCMZNK6RENJZBPZHB3NZDRSZ,2025-12-17T01:58:36.959658443Z,01KCMZT72F3B3NVF83MS8Z0FX3,2025-12-17T01:58:36.959658443Z,1,2025-12-17T01:58:38.925258614Z
01KCN013M9Q9RSNAXHQ33T1MQW,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:50:38.217764175Z,University of Leeds,2025-12-17T01:50:47.148123725Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:50:38.217764175Z,01KCMZSRCBSTKAX6ZGVGWXVP1V,2025-12-17T01:50:38.217764175Z,01KCMZT723GQNP05EK9ZC7Y56C,2025-12-17T01:50:38.217764175Z,1,2025-12-17T01:50:47.149156922Z
01KCN04QQCQZV3WPTN9RX51Z1H,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:52:37.100140383Z,Trinity College Dublin,2025-12-17T01:52:42.114955644Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:52:37.100140383Z,01KCMZNK6RENJZBPZHB3NZDRSZ,2025-12-17T01:52:37.100140383Z,01KCMZT72416KAMWDXR1DPKTZH,2025-12-17T01:52:37.100140383Z,1,2025-12-17T01:52:42.11635235Z
01KCN074Y1E2BMVP6C1VRY0GVP,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:53:56.161388205Z,University of Sheffield,2025-12-17T01:54:15.942262985Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:53:56.161388205Z,01KCMZ9FSE5G16XZ2G4YBEZVW5,2025-12-17T01:53:56.161388205Z,01KCMZT726T8YWCS4DJ9PCN9TW,2025-12-17T01:53:56.161388205Z,1,2025-12-17T01:54:15.943597637Z
01KCN0G792DFDTMAHEJCBR9XE9,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:58:53.474203603Z,University of Leeds,2025-12-17T01:58:59.63312209Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:58:53.474203603Z,01KCMZPT4VTC396GNT8554T91E,2025-12-17T01:58:53.474203603Z,01KCMZT72MZ2MXWJ2V922XQN4H,2025-12-17T01:58:53.474203603Z,1,2025-12-17T01:58:59.635052327Z
01KCMZW48AK0DV9DEAP5RFEX29,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:47:55.018183683Z,Heidelberg University,2025-12-17T01:48:14.104788739Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:47:55.018183683Z,01KCMZNK6RENJZBPZHB3NZDRSZ,2025-12-17T01:47:55.018183683Z,01KCMZT71HSMKPRFZS7SB160XK,2025-12-17T01:47:55.018183683Z,0,2025-12-17T01:48:14.105972665Z
01KCMZXZ1VN5CP469KEN0YK1VE,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:48:55.227319115Z,The University of Western Australia,2025-12-17T01:49:13.149218474Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:48:55.227319115Z,01KCMZT6005G93RHNB49J2EFJ3,2025-12-17T01:48:55.227319115Z,01KCMZT721RGTD4XTKNCANEHTT,2025-12-17T01:48:55.227319115Z,0,2025-12-17T01:49:13.198030566Z
01KCMZZHTBNSQHVH0WHXR32G3K,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:49:47.211101513Z,University of Leeds,2025-12-17T01:49:52.98457988Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:49:47.211101513Z,01KCMZSTX98Y6A7XQQX7X82R4Z,2025-12-17T01:49:47.211101513Z,01KCMZT7224Z0KKK5H68WM9Y5F,2025-12-17T01:49:47.211101513Z,1,2025-12-17T01:49:52.98339641Z
01KCN0BEPGVZWCXHKB6J0W1WE1,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:56:17.232760109Z,Trinity College Dublin,2025-12-17T01:56:21.257476228Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:56:17.232760109Z,01KCMZNXHT12SC8FAESP8ZYG5J,2025-12-17T01:56:17.232760109Z,01KCMZT7284RQPSZPXX3HNSQTZ,2025-12-17T01:56:17.232760109Z,1,2025-12-17T01:56:21.259485579Z
01KCN0CCXSWS1XTSB3APW8Y3HN,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:56:48.185340143Z,University of Leeds,2025-12-17T01:56:50.893239518Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:56:48.185340143Z,01KCMZSRCBSTKAX6ZGVGWXVP1V,2025-12-17T01:56:48.185340143Z,01KCMZT72ASMBAW8VPXEJDG3GT,2025-12-17T01:56:48.185340143Z,1,2025-12-17T01:56:50.895795969Z
01KCN0FQ521ZGD9PHC7DKJSXQR,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:58:36.962521088Z,Trinity College Dublin,2025-12-17T01:58:39.904072783Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:58:36.962521088Z,01KCMZNXHT12SC8FAESP8ZYG5J,2025-12-17T01:58:36.962521088Z,01KCMZT72F3B3NVF83MS8Z0FX3,2025-12-17T01:58:36.962521088Z,1,2025-12-17T01:58:39.90574042Z
