id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01KCMZT7ER2X3Q9G5X601TCSWQ,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:46:52.760373799Z,30,2025-12-17T01:46:52.760373799Z,true,2025-12-17T01:57:19.344649122Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:46:52.760373799Z,0,2025-12-17T01:46:52.760373799Z,true,2025-12-17T01:57:00.810032603Z,choice,2025-12-17T01:46:52.760373799Z,01KCMZT72B8DQQ2Q0X7AEN9M5W,2025-12-17T01:46:52.760373799Z,true,2025-12-17T01:57:00.754434671Z,true,2025-12-17T01:57:00.831303062Z,01KCMZT7EMMQG2FMKHTJJV3AZN,2025-12-17T01:46:52.760373799Z
01KCMZT7N35HV6FSTY911AHPDQ,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:46:52.963485476Z,30,2025-12-17T01:46:52.963485476Z,true,2025-12-17T02:01:34.110391914Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:46:52.963485476Z,0,2025-12-17T01:46:52.963485476Z,true,2025-12-17T02:01:26.024439738Z,choice,2025-12-17T01:46:52.963485476Z,01KCMZT72P3VY02HJT6VRWQB6E,2025-12-17T01:46:52.963485476Z,true,2025-12-17T02:01:25.948801647Z,true,2025-12-17T02:01:26.051112157Z,01KCMZT7N16H1B8WKE8JWV35R4,2025-12-17T01:46:52.963485476Z
01KCMZT7DX1YDBKF574JHMV03A,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:46:52.733492919Z,30,2025-12-17T01:46:52.733492919Z,true,2025-12-17T01:56:40.277711498Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:46:52.733492919Z,0,2025-12-17T01:46:52.733492919Z,true,2025-12-17T01:56:17.332038007Z,choice,2025-12-17T01:46:52.733492919Z,01KCMZT7284RQPSZPXX3HNSQTZ,2025-12-17T01:46:52.733492919Z,true,2025-12-17T01:56:17.251597935Z,true,2025-12-17T01:56:17.352998479Z,01KCMZT7DVW42CF6VP2N1E0153,2025-12-17T01:46:52.733492919Z
01KCMZT7CE88K5551CSMM1J4S7,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:46:52.686867132Z,30,2025-12-17T01:46:52.686867132Z,true,2025-12-17T01:55:19.602473872Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:46:52.686867132Z,0,2025-12-17T01:46:52.686867132Z,true,2025-12-17T01:55:00.831346496Z,choice,2025-12-17T01:46:52.686867132Z,01KCMZT7279XJ7P584DMD32KZG,2025-12-17T01:46:52.686867132Z,true,2025-12-17T01:55:00.767451387Z,true,2025-12-17T01:55:00.849813188Z,01KCMZT7CC576GTBSNSG491GTR,2025-12-17T01:46:52.686867132Z
01KCMZT7FZ6KWFKJA9WSDNQT61,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:46:52.799404613Z,30,2025-12-17T01:46:52.799404613Z,true,2025-12-17T01:58:09.906743965Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:46:52.799404613Z,0,2025-12-17T01:46:52.799404613Z,true,2025-12-17T01:57:48.389751858Z,choice,2025-12-17T01:46:52.799404613Z,01KCMZT72HAEVQVR09EWC3XR60,2025-12-17T01:46:52.799404613Z,true,2025-12-17T01:57:48.328346395Z,true,2025-12-17T01:57:48.412180278Z,01KCMZT7FW0A0HZ2V9SK2PYT8V,2025-12-17T01:46:52.799404613Z
01KCMZT75WZRH93TBE8A8944BM,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:46:52.476735384Z,30,2025-12-17T01:46:52.476735384Z,true,2025-12-17T01:49:33.906341877Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:46:52.476735384Z,0,2025-12-17T01:46:52.476735384Z,true,2025-12-17T01:49:19.289799354Z,choice,2025-12-17T01:46:52.476735384Z,01KCMZT721RGTD4XTKP2KZ18SJ,2025-12-17T01:46:52.476735384Z,true,2025-12-17T01:49:19.245762221Z,true,2025-12-17T01:49:19.315669493Z,01KCMZT75SSMH6QJ6KMZR7N8G6,2025-12-17T01:46:52.476735384Z
01KCMZT7A216R46WA4CSTMBBV9,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:46:52.610606288Z,30,2025-12-17T01:46:52.610606288Z,true,2025-12-17T01:53:10.749262967Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:46:52.610606288Z,0,2025-12-17T01:46:52.610606288Z,true,2025-12-17T01:52:56.096638568Z,choice,2025-12-17T01:46:52.610606288Z,01KCMZT7258J9505GBE4YDP4NW,2025-12-17T01:46:52.610606288Z,true,2025-12-17T01:52:56.013950903Z,true,2025-12-17T01:52:56.114437117Z,01KCMZT79ZDJCNCJQ3YTPZ2PE9,2025-12-17T01:46:52.610606288Z
01KCMZT79PYK39FR58M36ZK75V,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:46:52.598321059Z,30,2025-12-17T01:46:52.598321059Z,true,2025-12-17T01:52:55.893664638Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:46:52.598321059Z,0,2025-12-17T01:46:52.598321059Z,true,2025-12-17T01:52:48.118332239Z,choice,2025-12-17T01:46:52.598321059Z,01KCMZT7258J9505GBDKQD9Y2P,2025-12-17T01:46:52.598321059Z,true,2025-12-17T01:52:48.061456847Z,true,2025-12-17T01:52:48.128900091Z,01KCMZT79KB1ENGJ7VAE9KD2SG,2025-12-17T01:46:52.598321059Z
01KCMZT7GYPM6PW165FAADA144,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:46:52.830478093Z,30,2025-12-17T01:46:52.830478093Z,true,2025-12-17T01:58:53.387463802Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:46:52.830478093Z,0,2025-12-17T01:46:52.830478093Z,true,2025-12-17T01:58:37.08128431Z,choice,2025-12-17T01:46:52.830478093Z,01KCMZT72F3B3NVF83MS8Z0FX3,2025-12-17T01:46:52.830478093Z,true,2025-12-17T01:58:36.992545299Z,true,2025-12-17T01:58:37.101105298Z,01KCMZT7GV7NASQG2XJ82QN4F2,2025-12-17T01:46:52.830478093Z
01KCMZT7HA49B4SEH9D5XHYY4B,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:46:52.842155747Z,30,2025-12-17T01:46:52.842155747Z,true,2025-12-17T01:59:04.269364216Z,01KCMZ3MVPVYWBA90H364BF6NW,2025-12-17T01:46:52.842155747Z,0,2025-12-17T01:46:52.842155747Z,true,2025-12-17T01:58:53.592444564Z,choice,2025-12-17T01:46:52.842155747Z,01KCMZT72MZ2MXWJ2V922XQN4H,2025-12-17T01:46:52.842155747Z,true,2025-12-17T01:58:53.522070605Z,true,2025-12-17T01:58:53.613157239Z,01KCMZT7H7JD1F0AQ4EXA2BP9G,2025-12-17T01:46:52.842155747Z
