id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,cumulativeResults,cumulativeResultsLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01KCMZ3MVPVYWBA90H364BF6NW,10,2025-12-17T01:46:52.251733576Z,01KCMZ3MV1X5H84W9TFCP5FE25,2025-12-17T01:34:32.822448944Z,"{""Trinity College Dublin"":{""success"":114,""failures"":15},""The University of Western Australia"":{""success"":2,""failures"":7},""University of Glasgow"":{""success"":7,""failures"":5},""Heidelberg University"":{""success"":2,""failures"":19},""University of Adelaide"":{""success"":3,""failures"":5},""University of Leeds"":{""success"":234,""failures"":27},""University of Southampton"":{""success"":3,""failures"":6},""University of Sheffield"":{""success"":24,""failures"":14},""University of Nottingham"":{""success"":12,""failures"":8},""Karlsruhe Institute of Technology"":{""success"":4,""failures"":15}}",2025-12-17T02:01:34.14245405Z,true,2025-12-17T02:04:54.411293283Z,end of game,2025-12-17T02:04:54.428677117Z,01KCMZ3MWEX3QZ8T43JQPH1J5J,2025-12-17T01:34:32.849475028Z,01KCMZA25K7JSTJZ106TWJKCBJ,2025-12-17T01:38:03.066639191Z,52,2025-12-17T01:46:52.375231206Z,null,2025-12-17T02:04:54.411293283Z,true,2025-12-17T01:46:52.251733576Z,true,2025-12-17T01:46:52.251733576Z,ended,2025-12-17T02:04:54.428677117Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-12-17T01:34:32.822448944Z,Standard-communication,2025-12-17T01:34:32.822448944Z
01KCMZYQF83P90XSZBE552TW4Z,,,01KCMZYQEQPMC6KAZKZ2M3FV0C,2025-12-17T01:49:20.232483623Z,,,false,2025-12-17T01:49:20.232483623Z,shared lobby timeout,2025-12-17T02:00:10.332908663Z,01KCMZYQFV2PPYPBGHG78ZDHTE,2025-12-17T01:49:20.254234953Z,01KCN008CKYK5FNAA2W5R7NE7X,2025-12-17T01:50:10.329811214Z,,,,,false,2025-12-17T01:49:20.232483623Z,,,failed,2025-12-17T02:00:10.332908663Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-12-17T01:49:20.232483623Z,Standard-communication,2025-12-17T01:49:20.232483623Z
