id,batchID,batchIDLastChangedAt,chatEnabled,chatEnabledLastChangedAt,ended,endedLastChangedAt,flag,flagLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,isTutorial,isTutorialLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01KCQ30HNY4HJS1V5G113D286X,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.430220789Z,true,2025-12-17T21:21:14.430220789Z,true,2025-12-17T21:31:37.328396946Z,true,2025-12-17T21:21:14.430220789Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.430220789Z,42,2025-12-17T21:21:14.430220789Z,false,2025-12-17T21:21:14.430220789Z,Communication Round 41,2025-12-17T21:21:14.430220789Z,1,2025-12-17T21:21:15.379767191Z,true,2025-12-17T21:31:28.246283949Z
01KCQ30HP1M9T93XWPVWBHC7N7,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.43396734Z,true,2025-12-17T21:21:14.43396734Z,true,2025-12-17T21:28:14.529497828Z,true,2025-12-17T21:21:14.43396734Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.43396734Z,25,2025-12-17T21:21:14.43396734Z,false,2025-12-17T21:21:14.43396734Z,Communication Round 24,2025-12-17T21:21:14.43396734Z,1,2025-12-17T21:21:15.096086356Z,true,2025-12-17T21:27:59.472570308Z
01KCQ30HNMJ4CDPZ2J85Y1HDWJ,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.420834213Z,true,2025-12-17T21:21:14.420834213Z,true,2025-12-17T21:27:35.642192664Z,true,2025-12-17T21:21:14.420834213Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.420834213Z,22,2025-12-17T21:21:14.420834213Z,false,2025-12-17T21:21:14.420834213Z,Communication Round 21,2025-12-17T21:21:14.420834213Z,1,2025-12-17T21:21:15.023446226Z,true,2025-12-17T21:27:26.026230593Z
01KCQ30HNNNKH8QJGKRN5KH9Z4,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.421143758Z,true,2025-12-17T21:21:14.421143758Z,true,2025-12-17T21:29:04.974396896Z,true,2025-12-17T21:21:14.421143758Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.421143758Z,29,2025-12-17T21:21:14.421143758Z,false,2025-12-17T21:21:14.421143758Z,Communication Round 28,2025-12-17T21:21:14.421143758Z,1,2025-12-17T21:21:15.210735101Z,true,2025-12-17T21:28:51.924956333Z
01KCQ30HMD8TQYB4REKWZ5JEQE,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.381373223Z,true,2025-12-17T21:21:14.381373223Z,true,2025-12-17T21:24:44.692024677Z,true,2025-12-17T21:21:14.381373223Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.381373223Z,5,2025-12-17T21:21:14.381373223Z,false,2025-12-17T21:21:14.381373223Z,Communication Round 4,2025-12-17T21:21:14.381373223Z,1,2025-12-17T21:21:14.746069154Z,true,2025-12-17T21:24:34.927473559Z
01KCQ30HN3CPPQHGWPM2R61T7F,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.403764184Z,true,2025-12-17T21:21:14.403764184Z,true,2025-12-17T21:25:44.200981958Z,true,2025-12-17T21:21:14.403764184Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.403764184Z,12,2025-12-17T21:21:14.403764184Z,false,2025-12-17T21:21:14.403764184Z,Communication Round 11,2025-12-17T21:21:14.403764184Z,1,2025-12-17T21:21:14.867769105Z,true,2025-12-17T21:25:37.108000598Z
01KCQ30HNHC795RN5V0KQW2B4E,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.417988621Z,true,2025-12-17T21:21:14.417988621Z,true,2025-12-17T21:25:18.654290693Z,true,2025-12-17T21:21:14.417988621Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.417988621Z,9,2025-12-17T21:21:14.417988621Z,false,2025-12-17T21:21:14.417988621Z,Communication Round 8,2025-12-17T21:21:14.417988621Z,1,2025-12-17T21:21:14.817124532Z,true,2025-12-17T21:25:09.368450509Z
01KCQ30HNV070YQ27FCX96YXNV,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.427847233Z,true,2025-12-17T21:21:14.427847233Z,true,2025-12-17T21:27:25.991656893Z,true,2025-12-17T21:21:14.427847233Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.427847233Z,21,2025-12-17T21:21:14.427847233Z,false,2025-12-17T21:21:14.427847233Z,Communication Round 20,2025-12-17T21:21:14.427847233Z,1,2025-12-17T21:21:14.997706653Z,true,2025-12-17T21:27:17.968877718Z
01KCQ30HP1M9T93XWPVB4YG506,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.433616803Z,true,2025-12-17T21:21:14.433616803Z,true,2025-12-17T21:29:14.927362418Z,true,2025-12-17T21:21:14.433616803Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.433616803Z,30,2025-12-17T21:21:14.433616803Z,false,2025-12-17T21:21:14.433616803Z,Communication Round 29,2025-12-17T21:21:14.433616803Z,1,2025-12-17T21:21:15.222568325Z,true,2025-12-17T21:29:05.022097437Z
01KCQ30HP4EH48WA4Q5H27S159,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.436053297Z,true,2025-12-17T21:21:14.436053297Z,true,2025-12-17T21:29:37.998492202Z,true,2025-12-17T21:21:14.436053297Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.436053297Z,32,2025-12-17T21:21:14.436053297Z,false,2025-12-17T21:21:14.436053297Z,Communication Round 31,2025-12-17T21:21:14.436053297Z,1,2025-12-17T21:21:15.24497625Z,true,2025-12-17T21:29:28.137181214Z
01KCQ30HMAXYQPPCGXPN3GW47A,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.378848708Z,true,2025-12-17T21:21:14.378848708Z,true,2025-12-17T21:27:17.933734148Z,true,2025-12-17T21:21:14.378848708Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.378848708Z,20,2025-12-17T21:21:14.378848708Z,false,2025-12-17T21:21:14.378848708Z,Communication Round 19,2025-12-17T21:21:14.378848708Z,1,2025-12-17T21:21:14.98489777Z,true,2025-12-17T21:27:06.588107611Z
01KCQ30HME7E3D1NDX5R1HTF3J,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.382600159Z,true,2025-12-17T21:21:14.382600159Z,true,2025-12-17T21:26:33.381689464Z,true,2025-12-17T21:21:14.382600159Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.382600159Z,16,2025-12-17T21:21:14.382600159Z,false,2025-12-17T21:21:14.382600159Z,Communication Round 15,2025-12-17T21:21:14.382600159Z,1,2025-12-17T21:21:14.942547001Z,true,2025-12-17T21:26:23.153003378Z
01KCQ30HNCHG4M7HF8T18WH87A,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.412838995Z,true,2025-12-17T21:21:14.412838995Z,true,2025-12-17T21:25:37.065601816Z,true,2025-12-17T21:21:14.412838995Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.412838995Z,11,2025-12-17T21:21:14.412838995Z,false,2025-12-17T21:21:14.412838995Z,Communication Round 10,2025-12-17T21:21:14.412838995Z,1,2025-12-17T21:21:14.853887554Z,true,2025-12-17T21:25:29.069435577Z
01KCQ30HNZQ6N7GA3X87GXASCA,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.431284913Z,true,2025-12-17T21:21:14.431284913Z,true,2025-12-17T21:32:41.741384018Z,true,2025-12-17T21:21:14.431284913Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.431284913Z,50,2025-12-17T21:21:14.431284913Z,false,2025-12-17T21:21:14.431284913Z,Communication Round 49,2025-12-17T21:21:14.431284913Z,1,2025-12-17T21:21:15.476111162Z,true,2025-12-17T21:32:32.930956415Z
01KCQ30HNY4HJS1V5G1P6QFGS0,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.430755037Z,true,2025-12-17T21:21:14.430755037Z,true,2025-12-17T21:29:55.047397363Z,true,2025-12-17T21:21:14.430755037Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.430755037Z,33,2025-12-17T21:21:14.430755037Z,false,2025-12-17T21:21:14.430755037Z,Communication Round 32,2025-12-17T21:21:14.430755037Z,1,2025-12-17T21:21:15.257377789Z,true,2025-12-17T21:29:38.015725114Z
01KCQ30HP203PF10KKK89SVSWA,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.434441786Z,true,2025-12-17T21:21:14.434441786Z,true,2025-12-17T21:32:25.232767391Z,true,2025-12-17T21:21:14.434441786Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.434441786Z,48,2025-12-17T21:21:14.434441786Z,false,2025-12-17T21:21:14.434441786Z,Communication Round 47,2025-12-17T21:21:14.434441786Z,1,2025-12-17T21:21:15.451556775Z,true,2025-12-17T21:32:16.545160676Z
01KCQ30HMAXYQPPCGXNXCGHJK9,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.378511761Z,true,2025-12-17T21:21:14.378511761Z,true,2025-12-17T21:25:09.345441573Z,true,2025-12-17T21:21:14.378511761Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.378511761Z,8,2025-12-17T21:21:14.378511761Z,false,2025-12-17T21:21:14.378511761Z,Communication Round 7,2025-12-17T21:21:14.378511761Z,1,2025-12-17T21:21:14.789720018Z,true,2025-12-17T21:25:02.005712498Z
01KCQ30HNNNKH8QJGKS6Y5CED5,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.421489784Z,true,2025-12-17T21:21:14.421489784Z,true,2025-12-17T21:28:51.908696511Z,true,2025-12-17T21:21:14.421489784Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.421489784Z,28,2025-12-17T21:21:14.421489784Z,false,2025-12-17T21:21:14.421489784Z,Communication Round 27,2025-12-17T21:21:14.421489784Z,1,2025-12-17T21:21:15.138410897Z,true,2025-12-17T21:28:40.593452015Z
01KCQ30HNRES2J266T1X0CBNJA,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.424819458Z,true,2025-12-17T21:21:14.424819458Z,true,2025-12-17T21:32:09.169512346Z,true,2025-12-17T21:21:14.424819458Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.424819458Z,46,2025-12-17T21:21:14.424819458Z,false,2025-12-17T21:21:14.424819458Z,Communication Round 45,2025-12-17T21:21:14.424819458Z,1,2025-12-17T21:21:15.42463718Z,true,2025-12-17T21:32:01.678316219Z
01KCQ30HP5C78J1F1C19B08MAW,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.437578904Z,true,2025-12-17T21:21:14.437578904Z,true,2025-12-17T21:32:16.515489263Z,true,2025-12-17T21:21:14.437578904Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.437578904Z,47,2025-12-17T21:21:14.437578904Z,false,2025-12-17T21:21:14.437578904Z,Communication Round 46,2025-12-17T21:21:14.437578904Z,1,2025-12-17T21:21:15.436006605Z,true,2025-12-17T21:32:09.217567133Z
01KCQ30HNKX217K2J93RR5EYAW,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.419973363Z,true,2025-12-17T21:21:14.419973363Z,true,2025-12-17T21:26:23.12754224Z,true,2025-12-17T21:21:14.419973363Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.419973363Z,15,2025-12-17T21:21:14.419973363Z,false,2025-12-17T21:21:14.419973363Z,Communication Round 14,2025-12-17T21:21:14.419973363Z,1,2025-12-17T21:21:14.930297084Z,true,2025-12-17T21:26:10.579557807Z
01KCQ30HNT3F7FJQRJAGZXBE45,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.426164451Z,true,2025-12-17T21:21:14.426164451Z,true,2025-12-17T21:32:01.647780324Z,true,2025-12-17T21:21:14.426164451Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.426164451Z,45,2025-12-17T21:21:14.426164451Z,false,2025-12-17T21:21:14.426164451Z,Communication Round 44,2025-12-17T21:21:14.426164451Z,1,2025-12-17T21:21:15.406402736Z,true,2025-12-17T21:31:53.507907584Z
01KCQ30HNFT1D686A3H7NTJ7ZD,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.415080032Z,true,2025-12-17T21:21:14.415080032Z,true,2025-12-17T21:26:55.322948934Z,true,2025-12-17T21:21:14.415080032Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.415080032Z,18,2025-12-17T21:21:14.415080032Z,false,2025-12-17T21:21:14.415080032Z,Communication Round 17,2025-12-17T21:21:14.415080032Z,1,2025-12-17T21:21:14.963314196Z,true,2025-12-17T21:26:42.552233153Z
01KCQ30HNW48YYAHGFK6EW76AA,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.428525242Z,true,2025-12-17T21:21:14.428525242Z,true,2025-12-17T21:31:53.47718897Z,true,2025-12-17T21:21:14.428525242Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.428525242Z,44,2025-12-17T21:21:14.428525242Z,false,2025-12-17T21:21:14.428525242Z,Communication Round 43,2025-12-17T21:21:14.428525242Z,1,2025-12-17T21:21:15.398081426Z,true,2025-12-17T21:31:45.301439061Z
01KCQ30HP1M9T93XWPTCPQ7E2V,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.433071989Z,true,2025-12-17T21:21:14.433071989Z,true,2025-12-17T21:27:59.434771996Z,true,2025-12-17T21:21:14.433071989Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.433071989Z,24,2025-12-17T21:21:14.433071989Z,false,2025-12-17T21:21:14.433071989Z,Communication Round 23,2025-12-17T21:21:14.433071989Z,1,2025-12-17T21:21:15.08403837Z,true,2025-12-17T21:27:43.695299659Z
01KCQ30HP4EH48WA4Q71WX5RWC,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.437015123Z,true,2025-12-17T21:21:14.437015123Z,true,2025-12-17T21:28:40.561351421Z,true,2025-12-17T21:21:14.437015123Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.437015123Z,27,2025-12-17T21:21:14.437015123Z,false,2025-12-17T21:21:14.437015123Z,Communication Round 26,2025-12-17T21:21:14.437015123Z,1,2025-12-17T21:21:15.120920955Z,true,2025-12-17T21:28:30.009485516Z
01KCQ30HM7WBECT93C912N7JXE,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.375415419Z,true,2025-12-17T21:21:14.375415419Z,true,2025-12-17T21:23:18.063722699Z,true,2025-12-17T21:21:14.375415419Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.375415419Z,1,2025-12-17T21:21:14.375415419Z,true,2025-12-17T21:21:14.375415419Z,Tutorial Round,2025-12-17T21:21:14.375415419Z,1,2025-12-17T21:21:14.667789068Z,true,2025-12-17T21:22:17.909199663Z
01KCQ30HM7WBECT93C9EYFHV82,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.375887193Z,true,2025-12-17T21:21:14.375887193Z,true,2025-12-17T21:24:18.419000387Z,true,2025-12-17T21:21:14.375887193Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.375887193Z,3,2025-12-17T21:21:14.375887193Z,false,2025-12-17T21:21:14.375887193Z,Communication Round 2,2025-12-17T21:21:14.375887193Z,1,2025-12-17T21:21:14.717622981Z,true,2025-12-17T21:23:48.270958651Z
01KCQ30HNZQ6N7GA3X8XTXRBTQ,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.431777976Z,true,2025-12-17T21:21:14.431777976Z,true,2025-12-17T21:30:07.903265085Z,true,2025-12-17T21:21:14.431777976Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.431777976Z,34,2025-12-17T21:21:14.431777976Z,false,2025-12-17T21:21:14.431777976Z,Communication Round 33,2025-12-17T21:21:14.431777976Z,1,2025-12-17T21:21:15.27098016Z,true,2025-12-17T21:29:55.081273188Z
01KCQ30HP203PF10KKKTG0TEXB,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.434965984Z,true,2025-12-17T21:21:14.434965984Z,true,2025-12-17T21:31:28.20478826Z,true,2025-12-17T21:21:14.434965984Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.434965984Z,41,2025-12-17T21:21:14.434965984Z,false,2025-12-17T21:21:14.434965984Z,Communication Round 40,2025-12-17T21:21:14.434965984Z,1,2025-12-17T21:21:15.360962286Z,true,2025-12-17T21:31:18.336611464Z
01KCQ30HNGK1RKW9W9VKX9J6B2,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.416732074Z,true,2025-12-17T21:21:14.416732074Z,true,2025-12-17T21:27:06.553639282Z,true,2025-12-17T21:21:14.416732074Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.416732074Z,19,2025-12-17T21:21:14.416732074Z,false,2025-12-17T21:21:14.416732074Z,Communication Round 18,2025-12-17T21:21:14.416732074Z,1,2025-12-17T21:21:14.972501535Z,true,2025-12-17T21:26:55.355655828Z
01KCQ30HNP7K97NMKN373B2DYB,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.422537573Z,true,2025-12-17T21:21:14.422537573Z,true,2025-12-17T21:31:03.152688651Z,true,2025-12-17T21:21:14.422537573Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.422537573Z,39,2025-12-17T21:21:14.422537573Z,false,2025-12-17T21:21:14.422537573Z,Communication Round 38,2025-12-17T21:21:14.422537573Z,1,2025-12-17T21:21:15.337299404Z,true,2025-12-17T21:30:47.131117356Z
01KCQ30HP4EH48WA4Q6AAQ8CBV,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.436551943Z,true,2025-12-17T21:21:14.436551943Z,true,2025-12-17T21:28:29.985793708Z,true,2025-12-17T21:21:14.436551943Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.436551943Z,26,2025-12-17T21:21:14.436551943Z,false,2025-12-17T21:21:14.436551943Z,Communication Round 25,2025-12-17T21:21:14.436551943Z,1,2025-12-17T21:21:15.108476664Z,true,2025-12-17T21:28:14.584904903Z
01KCQ30HNFT1D686A3HQY8MRG0,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.415839126Z,true,2025-12-17T21:21:14.415839126Z,true,2025-12-17T21:24:53.655457286Z,true,2025-12-17T21:21:14.415839126Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.415839126Z,6,2025-12-17T21:21:14.415839126Z,false,2025-12-17T21:21:14.415839126Z,Communication Round 5,2025-12-17T21:21:14.415839126Z,1,2025-12-17T21:21:14.759510462Z,true,2025-12-17T21:24:44.73477034Z
01KCQ30HNJTXM3KCVZKM5HWY5Y,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.418470709Z,true,2025-12-17T21:21:14.418470709Z,true,2025-12-17T21:25:29.040488285Z,true,2025-12-17T21:21:14.418470709Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.418470709Z,10,2025-12-17T21:21:14.418470709Z,false,2025-12-17T21:21:14.418470709Z,Communication Round 9,2025-12-17T21:21:14.418470709Z,1,2025-12-17T21:21:14.841294184Z,true,2025-12-17T21:25:18.675372726Z
01KCQ30HMBYFE6M7EMXSGXXK7T,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.379547246Z,true,2025-12-17T21:21:14.379547246Z,true,2025-12-17T21:24:34.895211972Z,true,2025-12-17T21:21:14.379547246Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.379547246Z,4,2025-12-17T21:21:14.379547246Z,false,2025-12-17T21:21:14.379547246Z,Communication Round 3,2025-12-17T21:21:14.379547246Z,1,2025-12-17T21:21:14.732406132Z,true,2025-12-17T21:24:18.450321633Z
01KCQ30HN9FZHXV0J87PQHSERY,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.409622257Z,true,2025-12-17T21:21:14.409622257Z,true,2025-12-17T21:26:42.521228408Z,true,2025-12-17T21:21:14.409622257Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.409622257Z,17,2025-12-17T21:21:14.409622257Z,false,2025-12-17T21:21:14.409622257Z,Communication Round 16,2025-12-17T21:21:14.409622257Z,1,2025-12-17T21:21:14.954211997Z,true,2025-12-17T21:26:33.408921131Z
01KCQ30HNMJ4CDPZ2J7E8BZ44K,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.420597156Z,true,2025-12-17T21:21:14.420597156Z,true,2025-12-17T21:26:10.552747466Z,true,2025-12-17T21:21:14.420597156Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.420597156Z,14,2025-12-17T21:21:14.420597156Z,false,2025-12-17T21:21:14.420597156Z,Communication Round 13,2025-12-17T21:21:14.420597156Z,1,2025-12-17T21:21:14.913200972Z,true,2025-12-17T21:25:55.148878215Z
01KCQ30HNSZS61K2RABZNWWTKR,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.4254644Z,true,2025-12-17T21:21:14.4254644Z,true,2025-12-17T21:30:38.085334184Z,true,2025-12-17T21:21:14.4254644Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.4254644Z,37,2025-12-17T21:21:14.4254644Z,false,2025-12-17T21:21:14.4254644Z,Communication Round 36,2025-12-17T21:21:14.4254644Z,1,2025-12-17T21:21:15.302869183Z,true,2025-12-17T21:30:28.18443542Z
01KCQ30HNT3F7FJQRJBAZNTZ1X,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.426802234Z,true,2025-12-17T21:21:14.426802234Z,true,2025-12-17T21:30:28.153942901Z,true,2025-12-17T21:21:14.426802234Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.426802234Z,36,2025-12-17T21:21:14.426802234Z,false,2025-12-17T21:21:14.426802234Z,Communication Round 35,2025-12-17T21:21:14.426802234Z,1,2025-12-17T21:21:15.290100036Z,true,2025-12-17T21:30:19.067176631Z
01KCQ30HK0DRFHRDFHRG2W27JS,01KCQ2HKKA1QXFS59CNCSQ39YE,2025-12-17T21:21:14.336564859Z,true,2025-12-17T21:21:14.336564859Z,true,2025-12-17T21:22:17.883605519Z,false,2025-12-17T21:21:14.336564859Z,01KCQ2HKM1M6MJ96T2BXESBV3M,2025-12-17T21:21:14.336564859Z,0,2025-12-17T21:21:14.336564859Z,,,Communication Mode Introduction,2025-12-17T21:21:14.336564859Z,1,2025-12-17T21:21:14.639428289Z,true,2025-12-17T21:21:16.53205139Z
