id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01KCQ2HKKA1QXFS59CNCSQ39YE,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Standard-communication"",""desc"":""50-rounds 10-player Game with communication"",""factors"":{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}},""count"":1}]}}",2025-12-17T21:13:04.874485168Z,all games finished,2025-12-17T21:34:17.791104908Z,true,2025-12-17T21:13:04.898236905Z,"{""name"":""Long shared fail"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-12-17T21:13:04.874485168Z,ended,2025-12-17T21:34:17.791104908Z
01KCQ317PFHP3PQ9Y35QQRF1HW,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Standard-communication"",""desc"":""50-rounds 10-player Game with communication"",""factors"":{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}},""count"":1}]}}",2025-12-17T21:21:36.975270188Z,,,true,2025-12-17T21:21:37.006060815Z,"{""name"":""Long shared fail"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-12-17T21:21:36.975270188Z,terminated,2025-12-17T21:21:51.448508287Z
01KCQ33DQY7GT81MZWPQQA3HS0,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Standard-communication"",""desc"":""50-rounds 10-player Game with communication"",""factors"":{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}},""count"":1}]}}",2025-12-17T21:22:48.702374385Z,,,true,2025-12-17T21:22:48.724336835Z,"{""name"":""Long shared fail"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-12-17T21:22:48.702374385Z,terminated,2025-12-17T21:23:35.622383675Z
