id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,cumulativeResults,cumulativeResultsLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JTNRWRP7VPBABJZ0VV7AB4AR,10,2025-05-07T16:30:45.030919917Z,01JTNRWRNBYTRE4PNH7H4Q7PJ8,2025-05-07T16:22:37.511257845Z,"{""Crimson"":{""success"":97,""failures"":11},""Bright Green"":{""success"":3,""failures"":2},""Amber"":{""success"":6,""failures"":1},""Purple"":{""success"":3,""failures"":1},""Sky Blue"":{""success"":238,""failures"":26},""Pink"":{""success"":15,""failures"":3},""Indigo"":{""success"":14,""failures"":2},""Slate"":{""success"":55,""failures"":8},""Orange"":{""success"":24,""failures"":3},""Black"":{""success"":5,""failures"":1}}",2025-05-07T16:49:39.030236406Z,true,2025-05-07T16:52:09.541374294Z,end of game,2025-05-07T16:52:09.56404782Z,01JTNRWRQ90FDQGEC5GS3G916S,2025-05-07T16:22:37.551770556Z,01JTNS7Q47TNMGHXGA2221WK90,2025-05-07T16:28:36.372534548Z,52,2025-05-07T16:30:45.186248489Z,null,2025-05-07T16:52:09.541374294Z,true,2025-05-07T16:30:45.030919917Z,true,2025-05-07T16:30:45.030919917Z,ended,2025-05-07T16:52:09.56404782Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-07T16:22:37.511257845Z,Standard-communication,2025-05-07T16:22:37.511257845Z
01JTNSCK1ZCW24XXSV4JQ6C05F,,,01JTNSCK1H86SHX03W1PFVWF7X,2025-05-07T16:31:16.031471656Z,,,false,2025-05-07T16:31:16.031471656Z,batch ended,2025-05-07T16:31:45.857072163Z,01JTNSCK2M3YSSK10QSTQY1WMS,2025-05-07T16:31:16.055533159Z,01JTNSCSD8GSFRAT4NHHBPFD1Q,2025-05-07T16:31:22.543208413Z,,,,,false,2025-05-07T16:31:16.031471656Z,,,terminated,2025-05-07T16:31:45.857072163Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-07T16:31:16.031471656Z,Standard-communication,2025-05-07T16:31:16.031471656Z
01JTNSEJTH3VVXME4B6GQCNE99,,,01JTNSEJSVEHY50PPAGX77H8V3,2025-05-07T16:32:21.329480435Z,,,false,2025-05-07T16:32:21.329480435Z,batch ended,2025-05-07T16:33:42.850270089Z,01JTNSEJV62WCXCNWRR5KZ6YE4,2025-05-07T16:32:21.355443746Z,,,,,,,false,2025-05-07T16:32:21.329480435Z,,,terminated,2025-05-07T16:33:42.850270089Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-05-07T16:32:21.329480435Z,Standard-communication,2025-05-07T16:32:21.329480435Z
