id,batchID,batchIDLastChangedAt,chatEnabled,chatEnabledLastChangedAt,ended,endedLastChangedAt,flag,flagLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,isTutorial,isTutorialLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01JTNSBMXSTZJTQQAM4JVKEXA6,01JTNRWRNBYTRE4PNH7H4Q7PJ8,2025-05-07T16:30:45.17755114Z,true,2025-05-07T16:30:45.17755114Z,true,2025-05-07T16:41:29.33544808Z,true,2025-05-07T16:30:45.17755114Z,01JTNRWRP7VPBABJZ0VV7AB4AR,2025-05-07T16:30:45.17755114Z,27,2025-05-07T16:30:45.17755114Z,false,2025-05-07T16:30:45.17755114Z,Communication Round 26,2025-05-07T16:30:45.17755114Z,1,2025-05-07T16:30:45.767223458Z,true,2025-05-07T16:41:18.783869779Z
01JTNSBMY6PA4D9B4VQDCR0753,01JTNRWRNBYTRE4PNH7H4Q7PJ8,2025-05-07T16:30:45.19023397Z,true,2025-05-07T16:30:45.19023397Z,true,2025-05-07T16:47:08.927909478Z,true,2025-05-07T16:30:45.19023397Z,01JTNRWRP7VPBABJZ0VV7AB4AR,2025-05-07T16:30:45.19023397Z,42,2025-05-07T16:30:45.19023397Z,false,2025-05-07T16:30:45.19023397Z,Communication Round 41,2025-05-07T16:30:45.19023397Z,1,2025-05-07T16:30:46.028898392Z,true,2025-05-07T16:46:48.23608517Z
01JTNSBMWAPQBKR58XEDHV7PD4,01JTNRWRNBYTRE4PNH7H4Q7PJ8,2025-05-07T16:30:45.13054962Z,true,2025-05-07T16:30:45.13054962Z,true,2025-05-07T16:31:49.180820603Z,false,2025-05-07T16:30:45.13054962Z,01JTNRWRP7VPBABJZ0VV7AB4AR,2025-05-07T16:30:45.13054962Z,0,2025-05-07T16:30:45.13054962Z,,,Communication Mode Introduction,2025-05-07T16:30:45.13054962Z,1,2025-05-07T16:30:45.284937304Z,true,2025-05-07T16:30:47.391308643Z
01JTNSBMXZDF0KQJF6CQ1EVYPG,01JTNRWRNBYTRE4PNH7H4Q7PJ8,2025-05-07T16:30:45.18352313Z,true,2025-05-07T16:30:45.18352313Z,true,2025-05-07T16:49:05.985022598Z,true,2025-05-07T16:30:45.18352313Z,01JTNRWRP7VPBABJZ0VV7AB4AR,2025-05-07T16:30:45.18352313Z,49,2025-05-07T16:30:45.18352313Z,false,2025-05-07T16:30:45.18352313Z,Communication Round 48,2025-05-07T16:30:45.18352313Z,1,2025-05-07T16:30:46.142641044Z,true,2025-05-07T16:48:41.680057416Z
01JTNSBMYH239ZRBXSR4G9ZB10,01JTNRWRNBYTRE4PNH7H4Q7PJ8,2025-05-07T16:30:45.201383092Z,true,2025-05-07T16:30:45.201383092Z,true,2025-05-07T16:46:48.178907545Z,true,2025-05-07T16:30:45.201383092Z,01JTNRWRP7VPBABJZ0VV7AB4AR,2025-05-07T16:30:45.201383092Z,41,2025-05-07T16:30:45.201383092Z,false,2025-05-07T16:30:45.201383092Z,Communication Round 40,2025-05-07T16:30:45.201383092Z,1,2025-05-07T16:30:46.001908832Z,true,2025-05-07T16:46:36.155825003Z
01JTNSBMWAPQBKR58XF0F58VAX,01JTNRWRNBYTRE4PNH7H4Q7PJ8,2025-05-07T16:30:45.130913276Z,true,2025-05-07T16:30:45.130913276Z,true,2025-05-07T16:32:49.483403627Z,true,2025-05-07T16:30:45.130913276Z,01JTNRWRP7VPBABJZ0VV7AB4AR,2025-05-07T16:30:45.130913276Z,1,2025-05-07T16:30:45.130913276Z,true,2025-05-07T16:30:45.130913276Z,Tutorial Round,2025-05-07T16:30:45.130913276Z,1,2025-05-07T16:30:45.308237123Z,true,2025-05-07T16:31:49.205628208Z
01JTNSBMXNA7NNFJZDYWTC3B2N,01JTNRWRNBYTRE4PNH7H4Q7PJ8,2025-05-07T16:30:45.17381463Z,true,2025-05-07T16:30:45.17381463Z,true,2025-05-07T16:33:49.941789518Z,true,2025-05-07T16:30:45.17381463Z,01JTNRWRP7VPBABJZ0VV7AB4AR,2025-05-07T16:30:45.17381463Z,3,2025-05-07T16:30:45.17381463Z,false,2025-05-07T16:30:45.17381463Z,Communication Round 2,2025-05-07T16:30:45.17381463Z,1,2025-05-07T16:30:45.34543834Z,true,2025-05-07T16:33:19.777462892Z
01JTNSBMYF1NK53XYR3WQTSZ58,01JTNRWRNBYTRE4PNH7H4Q7PJ8,2025-05-07T16:30:45.1994022Z,true,2025-05-07T16:30:45.1994022Z,true,2025-05-07T16:44:56.779383116Z,true,2025-05-07T16:30:45.1994022Z,01JTNRWRP7VPBABJZ0VV7AB4AR,2025-05-07T16:30:45.1994022Z,36,2025-05-07T16:30:45.1994022Z,false,2025-05-07T16:30:45.1994022Z,Communication Round 35,2025-05-07T16:30:45.1994022Z,1,2025-05-07T16:30:45.914003989Z,true,2025-05-07T16:44:26.482826183Z
01JTNSBMXQD9272TTX74598W1X,01JTNRWRNBYTRE4PNH7H4Q7PJ8,2025-05-07T16:30:45.175964208Z,true,2025-05-07T16:30:45.175964208Z,true,2025-05-07T16:38:36.191239883Z,true,2025-05-07T16:30:45.175964208Z,01JTNRWRP7VPBABJZ0VV7AB4AR,2025-05-07T16:30:45.175964208Z,17,2025-05-07T16:30:45.175964208Z,false,2025-05-07T16:30:45.175964208Z,Communication Round 16,2025-05-07T16:30:45.175964208Z,1,2025-05-07T16:30:45.61194638Z,true,2025-05-07T16:38:07.705831196Z
01JTNSBMY6PA4D9B4VRK4TS0BA,01JTNRWRNBYTRE4PNH7H4Q7PJ8,2025-05-07T16:30:45.190693902Z,true,2025-05-07T16:30:45.190693902Z,true,2025-05-07T16:46:36.110191843Z,true,2025-05-07T16:30:45.190693902Z,01JTNRWRP7VPBABJZ0VV7AB4AR,2025-05-07T16:30:45.190693902Z,40,2025-05-07T16:30:45.190693902Z,false,2025-05-07T16:30:45.190693902Z,Communication Round 39,2025-05-07T16:30:45.190693902Z,1,2025-05-07T16:30:45.985931998Z,true,2025-05-07T16:46:08.687973816Z
