id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JW97A29633G1QQ90GS9BMV8A,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.414863903Z,30,2025-05-27T15:55:49.414863903Z,true,2025-05-27T16:07:27.445271162Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.414863903Z,0,2025-05-27T15:55:49.414863903Z,true,2025-05-27T16:07:11.927887772Z,choice,2025-05-27T15:55:49.414863903Z,01JW97A1XRG2CEG6PZSGWX4SWV,2025-05-27T15:55:49.414863903Z,true,2025-05-27T16:07:11.859014286Z,true,2025-05-27T16:07:11.945149472Z,01JW97A294RQJ58JDRET8XJWZE,2025-05-27T15:55:49.414863903Z
01JW97A2BVZD16FZDAS4YW8E2S,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.499100185Z,30,2025-05-27T15:55:49.499100185Z,true,2025-05-27T16:10:22.449239656Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.499100185Z,0,2025-05-27T15:55:49.499100185Z,true,2025-05-27T16:09:57.493835087Z,choice,2025-05-27T15:55:49.499100185Z,01JW97A1XST700GVH2PSHD4R44,2025-05-27T15:55:49.499100185Z,true,2025-05-27T16:09:57.439699991Z,true,2025-05-27T16:09:57.525369295Z,01JW97A2BQ7HMSTB3JM8J4RRBM,2025-05-27T15:55:49.499100185Z
01JW97A23JQRZF3NFRZ71J3G1D,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.234650979Z,30,2025-05-27T15:55:49.234650979Z,true,2025-05-27T16:02:29.56853327Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.234650979Z,0,2025-05-27T15:55:49.234650979Z,true,2025-05-27T16:02:10.803585605Z,choice,2025-05-27T15:55:49.234650979Z,01JW97A1XGKPTZPXYG16X34GS5,2025-05-27T15:55:49.234650979Z,true,2025-05-27T16:02:10.758921852Z,true,2025-05-27T16:02:10.819878598Z,01JW97A23F2G2BQ9C6CJ3HBZ6N,2025-05-27T15:55:49.234650979Z
01JW97A240033YBF8TKHPMPBAR,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.248323243Z,30,2025-05-27T15:55:49.248323243Z,true,2025-05-27T16:02:50.5044171Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.248323243Z,0,2025-05-27T15:55:49.248323243Z,true,2025-05-27T16:02:29.72137511Z,choice,2025-05-27T15:55:49.248323243Z,01JW97A1XC8XA9NA1S5WZTB49M,2025-05-27T15:55:49.248323243Z,true,2025-05-27T16:02:29.682967022Z,true,2025-05-27T16:02:29.737706781Z,01JW97A23X437RA98NF6QPNEXE,2025-05-27T15:55:49.248323243Z
01JW97A24HBDH2SHBR07YZG7AA,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.26552636Z,30,2025-05-27T15:55:49.26552636Z,true,2025-05-27T16:03:32.559875379Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.26552636Z,0,2025-05-27T15:55:49.26552636Z,true,2025-05-27T16:03:02.511718671Z,choice,2025-05-27T15:55:49.26552636Z,01JW97A1XJ7ZT109G7T6PTSW4P,2025-05-27T15:55:49.26552636Z,true,2025-05-27T16:03:02.469496766Z,true,2025-05-27T16:03:02.553535314Z,01JW97A24F04G2PRFMQRT312GP,2025-05-27T15:55:49.26552636Z
01JW97A26PQ4N5K45NZN63N7TT,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.334932551Z,30,2025-05-27T15:55:49.334932551Z,true,2025-05-27T16:05:41.372902144Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.334932551Z,0,2025-05-27T15:55:49.334932551Z,true,2025-05-27T16:05:16.936112305Z,choice,2025-05-27T15:55:49.334932551Z,01JW97A1XM464SMTH0KDY9K38V,2025-05-27T15:55:49.334932551Z,true,2025-05-27T16:05:16.877289017Z,true,2025-05-27T16:05:16.970229876Z,01JW97A26MXB6Y5T368ZFM5YFF,2025-05-27T15:55:49.334932551Z
01JW97A25C58A9KZ0N0YFM49PK,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.292585219Z,30,2025-05-27T15:55:49.292585219Z,true,2025-05-27T16:04:15.180993451Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.292585219Z,0,2025-05-27T15:55:49.292585219Z,true,2025-05-27T16:03:54.778387161Z,choice,2025-05-27T15:55:49.292585219Z,01JW97A1XM464SMTH0JV7T0M5E,2025-05-27T15:55:49.292585219Z,true,2025-05-27T16:03:54.716052994Z,true,2025-05-27T16:03:54.800431297Z,01JW97A25A9T1ZZ9D3C287M1JP,2025-05-27T15:55:49.292585219Z
01JW97A2CCQR985A1GK384YF28,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.516237256Z,30,2025-05-27T15:55:49.516237256Z,true,2025-05-27T16:11:03.275210159Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.516237256Z,0,2025-05-27T15:55:49.516237256Z,true,2025-05-27T16:10:48.048380501Z,choice,2025-05-27T15:55:49.516237256Z,01JW97A1XTMKR6BT8NVSWDD4EX,2025-05-27T15:55:49.516237256Z,true,2025-05-27T16:10:47.950317221Z,true,2025-05-27T16:10:48.083842645Z,01JW97A2C9JJ1HR8QVGBP8Q2SK,2025-05-27T15:55:49.516237256Z
01JW97A2F6MBMY4ET21NR5B3GM,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.606694318Z,30,2025-05-27T15:55:49.606694318Z,true,2025-05-27T16:13:49.118622401Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.606694318Z,0,2025-05-27T15:55:49.606694318Z,true,2025-05-27T16:13:26.537268517Z,choice,2025-05-27T15:55:49.606694318Z,01JW97A1XYBK941AA9B6GEPJH7,2025-05-27T15:55:49.606694318Z,true,2025-05-27T16:13:26.458613684Z,true,2025-05-27T16:13:26.568680608Z,01JW97A2F46W4Q3YYMKMKB4SQE,2025-05-27T15:55:49.606694318Z
01JW97A28QMYGWBJNJM9JW0X6E,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.399916651Z,30,2025-05-27T15:55:49.399916651Z,true,2025-05-27T16:07:11.76126379Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.399916651Z,0,2025-05-27T15:55:49.399916651Z,true,2025-05-27T16:07:03.314987774Z,choice,2025-05-27T15:55:49.399916651Z,01JW97A1XQ6X14745MCZ0BEMJQ,2025-05-27T15:55:49.399916651Z,true,2025-05-27T16:07:03.269191342Z,true,2025-05-27T16:07:03.339541107Z,01JW97A28GNQ7P6Y8P2Q1W2F38,2025-05-27T15:55:49.399916651Z
01JW97A29J59XKVKZDP4AQWG4F,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.426410062Z,30,2025-05-27T15:55:49.426410062Z,true,2025-05-27T16:07:51.571380718Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.426410062Z,0,2025-05-27T15:55:49.426410062Z,true,2025-05-27T16:07:27.619160382Z,choice,2025-05-27T15:55:49.426410062Z,01JW97A1XRG2CEG6PZT6XC7BCY,2025-05-27T15:55:49.426410062Z,true,2025-05-27T16:07:27.581414263Z,true,2025-05-27T16:07:27.641481329Z,01JW97A29D04WWH5E5VHKP09BF,2025-05-27T15:55:49.426410062Z
01JW97A21675BDMHT5TR4E42Y1,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.158922372Z,30,2025-05-27T15:55:49.158922372Z,true,2025-05-27T15:58:40.527374779Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.158922372Z,0,2025-05-27T15:55:49.158922372Z,true,2025-05-27T15:58:19.637431528Z,choice,2025-05-27T15:55:49.158922372Z,01JW97A1XB5NETT6AX4Z6XXPKR,2025-05-27T15:55:49.158922372Z,true,2025-05-27T15:58:19.539420665Z,true,2025-05-27T15:58:19.685160488Z,01JW97A213E9EY2R8VJN161K5C,2025-05-27T15:55:49.158922372Z
01JW97A22HY1Z0WHE0JMR4BC7V,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.201046977Z,30,2025-05-27T15:55:49.201046977Z,true,2025-05-27T16:00:54.403338277Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.201046977Z,0,2025-05-27T15:55:49.201046977Z,true,2025-05-27T16:00:32.757532008Z,choice,2025-05-27T15:55:49.201046977Z,01JW97A1XEP3WG934RVHKM4J8W,2025-05-27T15:55:49.201046977Z,true,2025-05-27T16:00:32.720324433Z,true,2025-05-27T16:00:32.776337454Z,01JW97A22FSZ17CKRW408AGBD9,2025-05-27T15:55:49.201046977Z
01JW97A22R3T8KFE3VMW5QM4HJ,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.208825589Z,30,2025-05-27T15:55:49.208825589Z,true,2025-05-27T16:01:10.516007094Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.208825589Z,0,2025-05-27T15:55:49.208825589Z,true,2025-05-27T16:00:54.549538471Z,choice,2025-05-27T15:55:49.208825589Z,01JW97A1XF5WWQYY20C210R6KN,2025-05-27T15:55:49.208825589Z,true,2025-05-27T16:00:54.49909074Z,true,2025-05-27T16:00:54.565509739Z,01JW97A22N0CHQBEZ7G2BSD1Q8,2025-05-27T15:55:49.208825589Z
01JW97A2FES8YP8G0XX3XNB1BN,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.614732204Z,30,2025-05-27T15:55:49.614732204Z,true,2025-05-27T16:13:59.185861919Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.614732204Z,0,2025-05-27T15:55:49.614732204Z,true,2025-05-27T16:13:49.368034254Z,choice,2025-05-27T15:55:49.614732204Z,01JW97A1XYBK941AA9CABYEZF4,2025-05-27T15:55:49.614732204Z,true,2025-05-27T16:13:49.285415857Z,true,2025-05-27T16:13:49.388552881Z,01JW97A2FCXRKH4KRX4N4HEBQY,2025-05-27T15:55:49.614732204Z
01JW97A20NTGWPPBKBES0X8VCN,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.141712486Z,30,2025-05-27T15:55:49.141712486Z,true,2025-05-27T15:57:56.322206326Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.141712486Z,0,2025-05-27T15:55:49.141712486Z,true,2025-05-27T15:57:31.522037996Z,choice,2025-05-27T15:55:49.141712486Z,01JW97A1XB5NETT6AX4CMAS807,2025-05-27T15:55:49.141712486Z,true,2025-05-27T15:57:31.468239684Z,true,2025-05-27T15:57:31.543379584Z,01JW97A20K4VSTP9G8PH0KEZFD,2025-05-27T15:55:49.141712486Z
01JW97A260HXNR9DHZE9WXPFK0,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.312606394Z,30,2025-05-27T15:55:49.312606394Z,true,2025-05-27T16:04:53.858981196Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.312606394Z,0,2025-05-27T15:55:49.312606394Z,true,2025-05-27T16:04:39.682195445Z,choice,2025-05-27T15:55:49.312606394Z,01JW97A1XNY10R62CWEYS0THNN,2025-05-27T15:55:49.312606394Z,true,2025-05-27T16:04:39.633126877Z,true,2025-05-27T16:04:39.701978322Z,01JW97A25YTZCSZFWKQZ2ZYZRW,2025-05-27T15:55:49.312606394Z
01JW97A2ADWQGBBR64NQ5880PM,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.453237647Z,30,2025-05-27T15:55:49.453237647Z,true,2025-05-27T16:08:57.686433145Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.453237647Z,0,2025-05-27T15:55:49.453237647Z,true,2025-05-27T16:08:35.468417298Z,choice,2025-05-27T15:55:49.453237647Z,01JW97A1Y06QBPTHTBNM5M0ZPF,2025-05-27T15:55:49.453237647Z,true,2025-05-27T16:08:35.413346515Z,true,2025-05-27T16:08:35.488756656Z,01JW97A2AAB7XRRZZ3BK7FG9SD,2025-05-27T15:55:49.453237647Z
01JW97A2B0A9QHNMPPW6S84T27,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.472999148Z,30,2025-05-27T15:55:49.472999148Z,true,2025-05-27T16:09:30.624135953Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.472999148Z,0,2025-05-27T15:55:49.472999148Z,true,2025-05-27T16:09:10.068545616Z,choice,2025-05-27T15:55:49.472999148Z,01JW97A1XXE3YJWM0F0VB0VZ1E,2025-05-27T15:55:49.472999148Z,true,2025-05-27T16:09:10.003766069Z,true,2025-05-27T16:09:10.088090645Z,01JW97A2AXD576WYZYG47MCC0Q,2025-05-27T15:55:49.472999148Z
01JW97A29TXAMTBT1NR4YEP70S,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.434848217Z,30,2025-05-27T15:55:49.434848217Z,true,2025-05-27T16:08:13.570519805Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.434848217Z,0,2025-05-27T15:55:49.434848217Z,true,2025-05-27T16:07:51.76247112Z,choice,2025-05-27T15:55:49.434848217Z,01JW97A1XQ6X14745MDH04345A,2025-05-27T15:55:49.434848217Z,true,2025-05-27T16:07:51.701632228Z,true,2025-05-27T16:07:51.787514869Z,01JW97A29R9PMZGWFEBGCZ9GF9,2025-05-27T15:55:49.434848217Z
01JW97A21FNNP2EBAD5H2NDEMD,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.167282454Z,30,2025-05-27T15:55:49.167282454Z,true,2025-05-27T15:59:10.814788313Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.167282454Z,0,2025-05-27T15:55:49.167282454Z,true,2025-05-27T15:58:40.792834669Z,choice,2025-05-27T15:55:49.167282454Z,01JW97A1XB5NETT6AX5QPJQW87,2025-05-27T15:55:49.167282454Z,true,2025-05-27T15:58:40.722101915Z,true,2025-05-27T15:58:40.811939501Z,01JW97A21CKN77Q308B0P98263,2025-05-27T15:55:49.167282454Z
01JW97A239KJK3T8G5P2196MBW,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.225603981Z,30,2025-05-27T15:55:49.225603981Z,true,2025-05-27T16:02:10.650093264Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.225603981Z,0,2025-05-27T15:55:49.225603981Z,true,2025-05-27T16:01:40.823829147Z,choice,2025-05-27T15:55:49.225603981Z,01JW97A1XF5WWQYY20CQ0ZMT1J,2025-05-27T15:55:49.225603981Z,true,2025-05-27T16:01:40.778339094Z,true,2025-05-27T16:01:40.852369951Z,01JW97A2370FXKV8DEK48YZV2G,2025-05-27T15:55:49.225603981Z
01JW97A26CCJ37Z8JE63T32N6N,01JW973RFZ5RMN96Y4ZPYJBM6Y,2025-05-27T15:55:49.324484341Z,30,2025-05-27T15:55:49.324484341Z,true,2025-05-27T16:05:16.745350683Z,01JW973RGMPWP4THHA9146AQ1P,2025-05-27T15:55:49.324484341Z,0,2025-05-27T15:55:49.324484341Z,true,2025-05-27T16:04:54.015353471Z,choice,2025-05-27T15:55:49.324484341Z,01JW97A1XK5JB9D0Q8SVDWE56D,2025-05-27T15:55:49.324484341Z,true,2025-05-27T16:04:53.968525876Z,true,2025-05-27T16:04:54.031391269Z,01JW97A269KFGSJVEAYF96Z436,2025-05-27T15:55:49.324484341Z
