id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,cumulativeResults,cumulativeResultsLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01KCPXWMB8GF3CFTRP5FNA385N,10,2025-12-17T19:57:38.089990316Z,01KCPXWMAGGV393451K75FMFKG,2025-12-17T19:51:43.20855005Z,"{""Trinity College Dublin"":{""success"":41,""failures"":7},""The University of Western Australia"":{""success"":1,""failures"":3},""University of Glasgow"":{""success"":14,""failures"":7},""Heidelberg University"":{""success"":2,""failures"":4},""University of Adelaide"":{""success"":4,""failures"":8},""University of Leeds"":{""success"":340,""failures"":41},""University of Southampton"":{""success"":11,""failures"":13},""University of Sheffield"":{""success"":1,""failures"":3},""University of Nottingham"":{""success"":2,""failures"":3},""Karlsruhe Institute of Technology"":{""success"":4,""failures"":7}}",2025-12-17T20:14:34.025733122Z,true,2025-12-17T20:17:54.288189852Z,end of game,2025-12-17T20:17:54.315882539Z,01KCPXWMC6TVNDZ5F9SPVJHAQD,2025-12-17T19:51:43.242655339Z,01KCPXZ4R6WCBH12QJ9E4XZ5BD,2025-12-17T19:53:05.550884965Z,52,2025-12-17T19:57:38.223975501Z,null,2025-12-17T20:17:54.288189852Z,true,2025-12-17T19:57:38.089990316Z,true,2025-12-17T19:57:38.089990316Z,ended,2025-12-17T20:17:54.315882539Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-12-17T19:51:43.20855005Z,Standard-communication,2025-12-17T19:51:43.20855005Z
01KCPYFNRDTKBSJVJFCB8DGWYP,,,01KCPYFNQXN8T5AYND4MBQZW3J,2025-12-17T20:02:07.245426332Z,,,false,2025-12-17T20:02:07.245426332Z,batch ended,2025-12-17T20:02:17.396786705Z,01KCPYFNS31409ADR6F3YWN6M1,2025-12-17T20:02:07.270232172Z,,,,,,,false,2025-12-17T20:02:07.245426332Z,,,terminated,2025-12-17T20:02:17.396786705Z,"{""chatEnabled"":true,""numRounds"":50,""playerCount"":10,""type"":""communication""}",2025-12-17T20:02:07.245426332Z,Standard-communication,2025-12-17T20:02:07.245426332Z
