id,batchID,batchIDLastChangedAt,chatEnabled,chatEnabledLastChangedAt,ended,endedLastChangedAt,flag,flagLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,isTutorial,isTutorialLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01JVTRJVCCQPKFAT0G4F9040E6,01JVTR8NP6FBR38YTMEZQNGR4H,2025-05-22T01:09:06.572951587Z,false,2025-05-22T01:09:06.572951587Z,true,2025-05-22T01:16:27.682416538Z,true,2025-05-22T01:09:06.572951587Z,01JVTR8NPVGAAXA16741W48P3V,2025-05-22T01:09:06.572951587Z,18,2025-05-22T01:09:06.572951587Z,false,2025-05-22T01:09:06.572951587Z,Non-Communication Round 17,2025-05-22T01:09:06.572951587Z,1,2025-05-22T01:09:06.831148751Z,true,2025-05-22T01:16:10.769411562Z
01JVTRJVCSHWPE2B6CNN4HZ9GT,01JVTR8NP6FBR38YTMEZQNGR4H,2025-05-22T01:09:06.585650982Z,false,2025-05-22T01:09:06.585650982Z,true,2025-05-22T01:21:52.560411721Z,true,2025-05-22T01:09:06.585650982Z,01JVTR8NPVGAAXA16741W48P3V,2025-05-22T01:09:06.585650982Z,40,2025-05-22T01:09:06.585650982Z,false,2025-05-22T01:09:06.585650982Z,Non-Communication Round 39,2025-05-22T01:09:06.585650982Z,1,2025-05-22T01:09:07.046234328Z,true,2025-05-22T01:21:44.467320256Z
01JVTRJVCJQN1MPAKBWFQ4ZYFK,01JVTR8NP6FBR38YTMEZQNGR4H,2025-05-22T01:09:06.57819437Z,false,2025-05-22T01:09:06.57819437Z,true,2025-05-22T01:19:41.637114457Z,true,2025-05-22T01:09:06.57819437Z,01JVTR8NPVGAAXA16741W48P3V,2025-05-22T01:09:06.57819437Z,32,2025-05-22T01:09:06.57819437Z,false,2025-05-22T01:09:06.57819437Z,Non-Communication Round 31,2025-05-22T01:09:06.57819437Z,1,2025-05-22T01:09:06.967727517Z,true,2025-05-22T01:19:13.312211438Z
01JVTRJVCVABFB68Z52WBPS3T6,01JVTR8NP6FBR38YTMEZQNGR4H,2025-05-22T01:09:06.58726455Z,false,2025-05-22T01:09:06.58726455Z,true,2025-05-22T01:23:04.404944433Z,true,2025-05-22T01:09:06.58726455Z,01JVTR8NPVGAAXA16741W48P3V,2025-05-22T01:09:06.58726455Z,44,2025-05-22T01:09:06.58726455Z,false,2025-05-22T01:09:06.58726455Z,Non-Communication Round 43,2025-05-22T01:09:06.58726455Z,1,2025-05-22T01:09:07.093544735Z,true,2025-05-22T01:22:56.359550722Z
01JVTRJVCZ7F7K2P9ZGKHAK23D,01JVTR8NP6FBR38YTMEZQNGR4H,2025-05-22T01:09:06.591045907Z,false,2025-05-22T01:09:06.591045907Z,true,2025-05-22T01:27:38.237145963Z,,,01JVTR8NPVGAAXA16741W48P3V,2025-05-22T01:09:06.591045907Z,52,2025-05-22T01:09:06.591045907Z,,,Post-Survey,2025-05-22T01:09:06.591045907Z,1,2025-05-22T01:09:07.160846317Z,true,2025-05-22T01:24:18.935891212Z
01JVTRJVC7RC8NHAH0WKH4F88T,01JVTR8NP6FBR38YTMEZQNGR4H,2025-05-22T01:09:06.567265028Z,false,2025-05-22T01:09:06.567265028Z,true,2025-05-22T01:11:08.720892909Z,true,2025-05-22T01:09:06.567265028Z,01JVTR8NPVGAAXA16741W48P3V,2025-05-22T01:09:06.567265028Z,2,2025-05-22T01:09:06.567265028Z,false,2025-05-22T01:09:06.567265028Z,Non-Communication Round 1,2025-05-22T01:09:06.567265028Z,1,2025-05-22T01:09:06.683365853Z,true,2025-05-22T01:10:52.155253237Z
01JVTRJVCATDPCQDKPN92EBPHX,01JVTR8NP6FBR38YTMEZQNGR4H,2025-05-22T01:09:06.570762213Z,false,2025-05-22T01:09:06.570762213Z,true,2025-05-22T01:13:59.251025774Z,true,2025-05-22T01:09:06.570762213Z,01JVTR8NPVGAAXA16741W48P3V,2025-05-22T01:09:06.570762213Z,11,2025-05-22T01:09:06.570762213Z,false,2025-05-22T01:09:06.570762213Z,Non-Communication Round 10,2025-05-22T01:09:06.570762213Z,1,2025-05-22T01:09:06.770487961Z,true,2025-05-22T01:13:40.997568342Z
01JVTRJVCNP8KJ839NCV6FE392,01JVTR8NP6FBR38YTMEZQNGR4H,2025-05-22T01:09:06.581205933Z,false,2025-05-22T01:09:06.581205933Z,true,2025-05-22T01:21:44.430781654Z,true,2025-05-22T01:09:06.581205933Z,01JVTR8NPVGAAXA16741W48P3V,2025-05-22T01:09:06.581205933Z,39,2025-05-22T01:09:06.581205933Z,false,2025-05-22T01:09:06.581205933Z,Non-Communication Round 38,2025-05-22T01:09:06.581205933Z,1,2025-05-22T01:09:07.03673715Z,true,2025-05-22T01:21:14.268878843Z
01JVTRJVC6PNGMRM9ZGF1XK4PC,01JVTR8NP6FBR38YTMEZQNGR4H,2025-05-22T01:09:06.566939836Z,false,2025-05-22T01:09:06.566939836Z,true,2025-05-22T01:10:52.133047546Z,true,2025-05-22T01:09:06.566939836Z,01JVTR8NPVGAAXA16741W48P3V,2025-05-22T01:09:06.566939836Z,1,2025-05-22T01:09:06.566939836Z,true,2025-05-22T01:09:06.566939836Z,Tutorial Round,2025-05-22T01:09:06.566939836Z,1,2025-05-22T01:09:06.673860512Z,true,2025-05-22T01:10:08.937447211Z
01JVTRJVC806679ZVHA0T9KVGZ,01JVTR8NP6FBR38YTMEZQNGR4H,2025-05-22T01:09:06.568560212Z,false,2025-05-22T01:09:06.568560212Z,true,2025-05-22T01:13:22.036147285Z,true,2025-05-22T01:09:06.568560212Z,01JVTR8NPVGAAXA16741W48P3V,2025-05-22T01:09:06.568560212Z,9,2025-05-22T01:09:06.568560212Z,false,2025-05-22T01:09:06.568560212Z,Non-Communication Round 8,2025-05-22T01:09:06.568560212Z,1,2025-05-22T01:09:06.746056345Z,true,2025-05-22T01:12:58.430977262Z
