id,batchID,batchIDLastChangedAt,chatEnabled,chatEnabledLastChangedAt,ended,endedLastChangedAt,flag,flagLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,isTutorial,isTutorialLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01KCQ112PS4C8RNYNS8H5JRF2Q,01KCQ0S7FFWZXT535PW6MTNP4G,2025-12-17T20:46:34.713641937Z,true,2025-12-17T20:46:34.713641937Z,true,2025-12-17T21:00:05.72787036Z,true,2025-12-17T20:46:34.713641937Z,01KCQ0S7FWE8XNVDJ7RPZNAZB7,2025-12-17T20:46:34.713641937Z,47,2025-12-17T20:46:34.713641937Z,false,2025-12-17T20:46:34.713641937Z,Communication Round 46,2025-12-17T20:46:34.713641937Z,1,2025-12-17T20:46:35.305853446Z,true,2025-12-17T20:59:58.634414388Z
01KCQ112PTYR42EDE2XTG8GWZQ,01KCQ0S7FFWZXT535PW6MTNP4G,2025-12-17T20:46:34.714853289Z,true,2025-12-17T20:46:34.714853289Z,true,2025-12-17T20:59:58.560435923Z,true,2025-12-17T20:46:34.714853289Z,01KCQ0S7FWE8XNVDJ7RPZNAZB7,2025-12-17T20:46:34.714853289Z,46,2025-12-17T20:46:34.714853289Z,false,2025-12-17T20:46:34.714853289Z,Communication Round 45,2025-12-17T20:46:34.714853289Z,1,2025-12-17T20:46:35.297835601Z,true,2025-12-17T20:59:52.869696292Z
01KCQ112PXSZ6CT5GEARHJE9CY,01KCQ0S7FFWZXT535PW6MTNP4G,2025-12-17T20:46:34.717862733Z,true,2025-12-17T20:46:34.717862733Z,true,2025-12-17T21:00:23.59582387Z,true,2025-12-17T20:46:34.717862733Z,01KCQ0S7FWE8XNVDJ7RPZNAZB7,2025-12-17T20:46:34.717862733Z,48,2025-12-17T20:46:34.717862733Z,false,2025-12-17T20:46:34.717862733Z,Communication Round 47,2025-12-17T20:46:34.717862733Z,1,2025-12-17T20:46:35.313913081Z,true,2025-12-17T21:00:05.760333403Z
01KCQ112PPS3S2J3AXYC0DQ7S9,01KCQ0S7FFWZXT535PW6MTNP4G,2025-12-17T20:46:34.710700032Z,true,2025-12-17T20:46:34.710700032Z,true,2025-12-17T20:56:41.910300384Z,true,2025-12-17T20:46:34.710700032Z,01KCQ0S7FWE8XNVDJ7RPZNAZB7,2025-12-17T20:46:34.710700032Z,29,2025-12-17T20:46:34.710700032Z,false,2025-12-17T20:46:34.710700032Z,Communication Round 28,2025-12-17T20:46:34.710700032Z,1,2025-12-17T20:46:35.12064255Z,true,2025-12-17T20:56:37.350082794Z
01KCQ112PD1GWVZ4SEPJP6AEEM,01KCQ0S7FFWZXT535PW6MTNP4G,2025-12-17T20:46:34.701745748Z,true,2025-12-17T20:46:34.701745748Z,true,2025-12-17T20:54:18.217944481Z,true,2025-12-17T20:46:34.701745748Z,01KCQ0S7FWE8XNVDJ7RPZNAZB7,2025-12-17T20:46:34.701745748Z,20,2025-12-17T20:46:34.701745748Z,false,2025-12-17T20:46:34.701745748Z,Communication Round 19,2025-12-17T20:46:34.701745748Z,1,2025-12-17T20:46:35.016166884Z,true,2025-12-17T20:54:10.705141895Z
01KCQ112PGV7TCT3YC8JA2VSA4,01KCQ0S7FFWZXT535PW6MTNP4G,2025-12-17T20:46:34.704794509Z,true,2025-12-17T20:46:34.704794509Z,true,2025-12-17T20:54:56.113423879Z,true,2025-12-17T20:46:34.704794509Z,01KCQ0S7FWE8XNVDJ7RPZNAZB7,2025-12-17T20:46:34.704794509Z,22,2025-12-17T20:46:34.704794509Z,false,2025-12-17T20:46:34.704794509Z,Communication Round 21,2025-12-17T20:46:34.704794509Z,1,2025-12-17T20:46:35.038439527Z,true,2025-12-17T20:54:41.204609178Z
01KCQ112PRBKXFDSRW37V32YBZ,01KCQ0S7FFWZXT535PW6MTNP4G,2025-12-17T20:46:34.712341162Z,true,2025-12-17T20:46:34.712341162Z,true,2025-12-17T20:58:13.843409357Z,true,2025-12-17T20:46:34.712341162Z,01KCQ0S7FWE8XNVDJ7RPZNAZB7,2025-12-17T20:46:34.712341162Z,35,2025-12-17T20:46:34.712341162Z,false,2025-12-17T20:46:34.712341162Z,Communication Round 34,2025-12-17T20:46:34.712341162Z,1,2025-12-17T20:46:35.184386562Z,true,2025-12-17T20:57:55.975017273Z
01KCQ112Q20N1Y4X4PPKAQY7NK,01KCQ0S7FFWZXT535PW6MTNP4G,2025-12-17T20:46:34.722223836Z,true,2025-12-17T20:46:34.722223836Z,true,2025-12-17T20:59:15.197694352Z,true,2025-12-17T20:46:34.722223836Z,01KCQ0S7FWE8XNVDJ7RPZNAZB7,2025-12-17T20:46:34.722223836Z,40,2025-12-17T20:46:34.722223836Z,false,2025-12-17T20:46:34.722223836Z,Communication Round 39,2025-12-17T20:46:34.722223836Z,1,2025-12-17T20:46:35.229848519Z,true,2025-12-17T20:59:07.673883422Z
01KCQ112P50XJR6JEH2Y9ANWNS,01KCQ0S7FFWZXT535PW6MTNP4G,2025-12-17T20:46:34.693858771Z,true,2025-12-17T20:46:34.693858771Z,true,2025-12-17T20:51:56.672046964Z,true,2025-12-17T20:46:34.693858771Z,01KCQ0S7FWE8XNVDJ7RPZNAZB7,2025-12-17T20:46:34.693858771Z,11,2025-12-17T20:46:34.693858771Z,false,2025-12-17T20:46:34.693858771Z,Communication Round 10,2025-12-17T20:46:34.693858771Z,1,2025-12-17T20:46:34.929600696Z,true,2025-12-17T20:51:39.971352926Z
01KCQ112PS4C8RNYNS7YXZJ6CF,01KCQ0S7FFWZXT535PW6MTNP4G,2025-12-17T20:46:34.713370506Z,true,2025-12-17T20:46:34.713370506Z,true,2025-12-17T20:58:41.527808975Z,true,2025-12-17T20:46:34.713370506Z,01KCQ0S7FWE8XNVDJ7RPZNAZB7,2025-12-17T20:46:34.713370506Z,38,2025-12-17T20:46:34.713370506Z,false,2025-12-17T20:46:34.713370506Z,Communication Round 37,2025-12-17T20:46:34.713370506Z,1,2025-12-17T20:46:35.208892931Z,true,2025-12-17T20:58:33.033132529Z
