id,batchID,batchIDLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,score,scoreLastChangedAt
01JVWAS394HBPFK1R1E2G199YE,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:46:20.068840295Z,Bright Green,2025-05-22T15:46:26.151220954Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:46:20.068840295Z,01JVWAFWW1QQM563BYZBSER1AH,2025-05-22T15:46:20.068840295Z,01JVWAMKZDZ5HT1M167X1XG42Q,2025-05-22T15:46:20.068840295Z,1,2025-05-22T15:46:26.147481428Z
01JVWB9GEF5V0PJ5KNJSC3BDPK,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:55:17.839175104Z,Sky Blue,2025-05-22T15:55:25.690154257Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:55:17.839175104Z,01JVWAF5QB4JSPQERTVS3A96TW,2025-05-22T15:55:17.839175104Z,01JVWAMM00EZJYCJVGFS3S7KZ2,2025-05-22T15:55:17.839175104Z,1,2025-05-22T15:55:25.693202391Z
01JVWB9GEKS44FM1661JD7VGNK,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:55:17.843137703Z,Bright Green,2025-05-22T15:55:18.988935638Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:55:17.843137703Z,01JVWAGVB9T8J19FHSW5JR0TDD,2025-05-22T15:55:17.843137703Z,01JVWAMM00EZJYCJVGFS3S7KZ2,2025-05-22T15:55:17.843137703Z,1,2025-05-22T15:55:18.986631627Z
01JVWARJCZETNX1HW7AC9DA288,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:46:02.783331156Z,Purple,2025-05-22T15:46:08.808351317Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:46:02.783331156Z,01JVWAD35AX1AZFNQV7TBYGCN2,2025-05-22T15:46:02.783331156Z,01JVWAMKZRCJTWQ2956C06JP81,2025-05-22T15:46:02.783331156Z,1,2025-05-22T15:46:08.818585604Z
01JVWAWN1GJM4V3QJ496JHFC1A,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:48:16.560533048Z,Bright Green,2025-05-22T15:48:17.411302035Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:48:16.560533048Z,01JVWAGVB9T8J19FHSW5JR0TDD,2025-05-22T15:48:16.560533048Z,01JVWAMM026S2SR6Z6W8ZKYNPW,2025-05-22T15:48:16.560533048Z,1,2025-05-22T15:48:17.405693096Z
01JVWB0T5AMNQFPBTVKPKMTKWP,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:50:32.874297831Z,Amber,2025-05-22T15:50:46.925583485Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:50:32.874297831Z,01JVWAF5QB4JSPQERTVS3A96TW,2025-05-22T15:50:32.874297831Z,01JVWAMKZWYQMT2AZYMGDB5WHF,2025-05-22T15:50:32.874297831Z,1,2025-05-22T15:50:46.930760295Z
01JVWBAN7KG00V6N3N4RVX7194,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:55:55.507605329Z,Sky Blue,2025-05-22T15:56:10.613657351Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:55:55.507605329Z,01JVWABK1CXR73ZPK044QZJAQG,2025-05-22T15:55:55.507605329Z,01JVWAMM0AYM1TXYNFMPTWWJMJ,2025-05-22T15:55:55.507605329Z,0,2025-05-22T15:56:10.616984233Z
01JVWB87CS02XMVD6WFH5PZ55T,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:54:35.801588668Z,Bright Green,2025-05-22T15:54:38.534030721Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:54:35.801588668Z,01JVWAD4AE17N7FDMPDT5TBKSJ,2025-05-22T15:54:35.801588668Z,01JVWAMM026S2SR6Z6WVH2EF8N,2025-05-22T15:54:35.801588668Z,1,2025-05-22T15:54:38.539540868Z
01JVWB9GE5X48XQVAS1EATNYX1,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:55:17.829926894Z,Orange,2025-05-22T15:55:21.845528303Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:55:17.829926894Z,01JVWAAGYJKN322FY871XFT4P5,2025-05-22T15:55:17.829926894Z,01JVWAMM00EZJYCJVGFS3S7KZ2,2025-05-22T15:55:17.829926894Z,1,2025-05-22T15:55:21.847961614Z
01JVWB9GEDRQ2BDYBM3K1VK3B3,01JVWA8C75SBC7BPY0GPDA57E7,2025-05-22T15:55:17.837716064Z,Bright Green,2025-05-22T15:55:23.056756403Z,01JVWA8C86S313VBVEP34861GQ,2025-05-22T15:55:17.837716064Z,01JVWAD4AE17N7FDMPDT5TBKSJ,2025-05-22T15:55:17.837716064Z,01JVWAMM00EZJYCJVGFS3S7KZ2,2025-05-22T15:55:17.837716064Z,1,2025-05-22T15:55:23.096558899Z
