participant_id,round,arm,choice,reward,own_success,own_failure,group_success,group_failure,prev_choice,prev_reward,condition
01JVWAAGYJKN322FY871XFT4P5,12,0,9,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,12,1,9,1.0,0,0,2,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,12,2,9,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,12,3,9,1.0,2,1,10,2,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,12,4,9,1.0,1,0,5,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,12,5,9,1.0,0,0,1,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,12,6,9,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,12,7,9,1.0,0,1,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,12,8,9,1.0,0,0,4,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,12,9,9,1.0,6,0,79,2,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,13,0,9,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,13,1,9,1.0,0,0,2,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,13,2,9,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,13,3,9,1.0,2,1,10,3,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,13,4,9,1.0,1,0,6,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,13,5,9,1.0,0,0,1,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,13,6,9,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,13,7,9,1.0,0,1,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,13,8,9,1.0,0,0,4,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,13,9,9,1.0,7,0,87,2,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,14,0,4,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,14,1,4,1.0,0,0,2,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,14,2,4,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,14,3,4,1.0,2,1,10,3,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,14,4,4,1.0,1,0,7,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,14,5,4,1.0,0,0,1,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,14,6,4,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,14,7,4,1.0,0,1,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,14,8,4,1.0,0,0,4,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,14,9,4,1.0,8,0,94,4,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,15,0,9,1.0,0,0,0,1,4,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,15,1,9,1.0,0,0,2,0,4,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,15,2,9,1.0,0,0,0,1,4,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,15,3,9,1.0,2,1,11,3,4,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,15,4,9,1.0,2,0,8,1,4,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,15,5,9,1.0,0,0,1,0,4,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,15,6,9,1.0,0,0,0,1,4,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,15,7,9,1.0,0,1,0,1,4,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,15,8,9,1.0,0,0,4,0,4,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,15,9,9,1.0,8,0,101,4,4,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,16,0,8,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,16,1,8,1.0,0,0,2,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,16,2,8,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,16,3,8,1.0,2,1,12,3,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,16,4,8,1.0,2,0,8,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,16,5,8,1.0,0,0,1,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,16,6,8,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,16,7,8,1.0,0,1,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,16,8,8,1.0,0,0,5,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,16,9,8,1.0,9,0,108,5,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,17,0,8,1.0,0,0,0,1,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,17,1,8,1.0,0,0,2,0,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,17,2,8,1.0,0,0,0,1,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,17,3,8,1.0,2,1,13,3,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,17,4,8,1.0,2,0,8,1,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,17,5,8,1.0,0,0,1,0,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,17,6,8,1.0,0,0,0,1,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,17,7,8,1.0,0,1,0,1,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,17,8,8,1.0,1,0,7,0,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,17,9,8,1.0,9,0,114,6,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,18,0,9,1.0,0,0,0,1,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,18,1,9,1.0,0,0,2,0,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,18,2,9,1.0,0,0,0,1,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,18,3,9,1.0,2,1,13,3,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,18,4,9,1.0,2,0,8,1,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,18,5,9,1.0,0,0,1,0,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,18,6,9,1.0,0,0,0,1,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,18,7,9,1.0,0,1,0,1,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,18,8,9,1.0,2,0,8,1,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,18,9,9,1.0,9,0,121,7,8,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,19,0,9,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,19,1,9,1.0,0,0,3,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,19,2,9,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,19,3,9,1.0,2,1,14,3,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,19,4,9,1.0,2,0,8,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,19,5,9,1.0,0,0,1,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,19,6,9,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,19,7,9,1.0,0,1,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,19,8,9,1.0,2,0,8,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,19,9,9,1.0,10,0,126,10,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,20,0,5,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,20,1,5,1.0,0,0,3,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,20,2,5,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,20,3,5,1.0,2,1,14,3,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,20,4,5,1.0,2,0,8,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,20,5,5,1.0,0,0,1,0,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,20,6,5,1.0,0,0,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,20,7,5,1.0,0,1,0,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,20,8,5,1.0,2,0,8,1,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,20,9,5,1.0,11,0,134,11,9,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,21,0,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,21,1,5,1.0,0,0,3,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,21,2,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,21,3,5,1.0,2,1,15,3,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,21,4,5,1.0,2,0,8,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,21,5,5,1.0,1,0,2,0,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,21,6,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,21,7,5,1.0,0,1,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,21,8,5,1.0,2,0,9,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,21,9,5,1.0,11,0,140,12,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,22,0,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,22,1,5,1.0,0,0,3,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,22,2,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,22,3,5,1.0,2,1,16,3,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,22,4,5,1.0,2,0,8,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,22,5,5,1.0,2,0,4,0,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,22,6,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,22,7,5,1.0,0,1,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,22,8,5,1.0,2,0,10,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,22,9,5,1.0,11,0,145,13,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,23,0,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,23,1,5,1.0,0,0,3,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,23,2,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,23,3,5,1.0,2,1,16,3,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,23,4,5,1.0,2,0,8,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,23,5,5,1.0,3,0,6,0,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,23,6,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,23,7,5,1.0,0,1,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,23,8,5,1.0,2,0,11,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,23,9,5,1.0,11,0,151,13,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,24,0,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,24,1,5,1.0,0,0,3,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,24,2,5,1.0,0,0,0,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,24,3,5,1.0,2,1,17,4,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,24,4,5,1.0,2,0,8,1,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,24,5,5,1.0,4,0,8,0,5,1.0,asocial
01JVWAAGYJKN322FY871XFT4P5,24,6,5,1.0,0,0,0,1,5,1.0,asocial
