id,batchID,batchIDLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,score,scoreLastChangedAt
01KCN2DNNW57SP54H6J8JSWBQX,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:32:27.068820423Z,University of Glasgow,2025-12-17T02:32:51.110550111Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:32:27.068820423Z,01KCN278PT6W4WD6EE4HV9K8A9,2025-12-17T02:32:27.068820423Z,01KCN29XC5Y7GEPX4CG9Y51EBS,2025-12-17T02:32:27.068820423Z,1,2025-12-17T02:32:51.109726288Z
01KCN2NJW2F75S2PMC6SEFEXCQ,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:36:46.338945515Z,University of Leeds,2025-12-17T02:36:48.62894889Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:36:46.338945515Z,01KCN2769XMEXX7MZZ8110ZW15,2025-12-17T02:36:46.338945515Z,01KCN29XC637JFQS2338VJ8HRZ,2025-12-17T02:36:46.338945515Z,1,2025-12-17T02:36:48.630066678Z
01KCN30B07S0TEASXPWG8QCSW3,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:42:38.727650472Z,University of Nottingham,2025-12-17T02:42:47.783019559Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:42:38.727650472Z,01KCN210JZ6W1K91WR21416PWE,2025-12-17T02:42:38.727650472Z,01KCN29XCWM9X2Z3SMH50K54JZ,2025-12-17T02:42:38.727650472Z,1,2025-12-17T02:42:47.823132179Z
01KCN3417JV32KKVTF9FB0RWVR,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:44:39.795007752Z,Trinity College Dublin,2025-12-17T02:44:43.624796979Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:44:39.795007752Z,01KCN236K1CT7SC1EANF05QVKA,2025-12-17T02:44:39.795007752Z,01KCN29XCA6Z5B4ZMGXTB2C0DM,2025-12-17T02:44:39.795007752Z,1,2025-12-17T02:44:43.629365815Z
01KCN3D9092VCDBRYWM1Q9HNMG,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:49:42.66558315Z,University of Leeds,2025-12-17T02:49:44.457123662Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:49:42.66558315Z,01KCN2769XMEXX7MZZ8110ZW15,2025-12-17T02:49:42.66558315Z,01KCN29XD1FSXET5B82H3RMEBS,2025-12-17T02:49:42.66558315Z,1,2025-12-17T02:49:44.459600025Z
01KCN2BTWE261F3731DDWWPD0G,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:31:26.86260783Z,University of Nottingham,2025-12-17T02:31:49.705431155Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:31:26.86260783Z,01KCN278PT6W4WD6EE4HV9K8A9,2025-12-17T02:31:26.86260783Z,01KCN29XC49P39X18QVK1T5B3V,2025-12-17T02:31:26.86260783Z,1,2025-12-17T02:31:49.713869741Z
01KCN2RZ0SVZ3DQRM0918V8SZ1,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:38:37.081467585Z,,,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:38:37.081467585Z,01KCN210JZ6W1K91WR21416PWE,2025-12-17T02:38:37.081467585Z,01KCN29XCP5NXCVN3K8MXCX4H0,2025-12-17T02:38:37.081467585Z,,
01KCN3261PRW775ER2Q06Z1VYS,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:43:39.190910598Z,University of Nottingham,2025-12-17T02:43:42.036490786Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:43:39.190910598Z,01KCN210JZ6W1K91WR21416PWE,2025-12-17T02:43:39.190910598Z,01KCN29XCX4W5FDA3182QK8F14,2025-12-17T02:43:39.190910598Z,0,2025-12-17T02:43:42.034140759Z
01KCN3GZ72TFG7CZ8MD8ZVRVTB,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:51:43.714944414Z,University of Leeds,2025-12-17T02:51:47.53468086Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:51:43.714944414Z,01KCN235WTY6Q7S3TGN7ZWCVPB,2025-12-17T02:51:43.714944414Z,01KCN29XD7S9VA43175PHF2SC6,2025-12-17T02:51:43.714944414Z,1,2025-12-17T02:51:47.539852204Z
01KCN3M2XWJWCQ9M72RF2HV9T1,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:53:25.820974552Z,Trinity College Dublin,2025-12-17T02:53:28.491569173Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:53:25.820974552Z,01KCN26J8F6HCD0C0FACQQESYD,2025-12-17T02:53:25.820974552Z,01KCN29XCE6792B1Q7RJYBMT3W,2025-12-17T02:53:25.820974552Z,1,2025-12-17T02:53:28.495910844Z
