id,batchID,batchIDLastChangedAt,chatEnabled,chatEnabledLastChangedAt,ended,endedLastChangedAt,flag,flagLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,isTutorial,isTutorialLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01KCN29XCNS74KNCY5PSCRR3GY,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.893436744Z,false,2025-12-17T02:30:23.893436744Z,true,2025-12-17T02:38:06.803022876Z,true,2025-12-17T02:30:23.893436744Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.893436744Z,13,2025-12-17T02:30:23.893436744Z,false,2025-12-17T02:30:23.893436744Z,Non-Communication Round 12,2025-12-17T02:30:23.893436744Z,1,2025-12-17T02:30:24.119318826Z,true,2025-12-17T02:37:36.588002415Z
01KCN29XCP5NXCVN3K8MXCX4H0,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.894815831Z,false,2025-12-17T02:30:23.894815831Z,true,2025-12-17T02:39:07.218035633Z,true,2025-12-17T02:30:23.894815831Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.894815831Z,15,2025-12-17T02:30:23.894815831Z,false,2025-12-17T02:30:23.894815831Z,Non-Communication Round 14,2025-12-17T02:30:23.894815831Z,1,2025-12-17T02:30:24.1417311Z,true,2025-12-17T02:38:37.057668146Z
01KCN29XD1FSXET5B834TSCRCC,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.905627378Z,false,2025-12-17T02:30:23.905627378Z,true,2025-12-17T02:49:42.583997479Z,true,2025-12-17T02:30:23.905627378Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.905627378Z,36,2025-12-17T02:30:23.905627378Z,false,2025-12-17T02:30:23.905627378Z,Non-Communication Round 35,2025-12-17T02:30:23.905627378Z,1,2025-12-17T02:30:24.375174688Z,true,2025-12-17T02:49:12.346647089Z
01KCN29XCMWD0M31WHHN23247F,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.892074503Z,false,2025-12-17T02:30:23.892074503Z,true,2025-12-17T02:37:36.529466143Z,true,2025-12-17T02:30:23.892074503Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.892074503Z,12,2025-12-17T02:30:23.892074503Z,false,2025-12-17T02:30:23.892074503Z,Non-Communication Round 11,2025-12-17T02:30:23.892074503Z,1,2025-12-17T02:30:24.109036785Z,true,2025-12-17T02:37:06.364767325Z
01KCN29XCY8ZS58QW5W177A67N,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.902901797Z,false,2025-12-17T02:30:23.902901797Z,true,2025-12-17T02:46:10.560969128Z,true,2025-12-17T02:30:23.902901797Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.902901797Z,29,2025-12-17T02:30:23.902901797Z,false,2025-12-17T02:30:23.902901797Z,Non-Communication Round 28,2025-12-17T02:30:23.902901797Z,1,2025-12-17T02:30:24.310373917Z,true,2025-12-17T02:45:40.329738532Z
01KCN29XD1FSXET5B82H3RMEBS,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.905118696Z,false,2025-12-17T02:30:23.905118696Z,true,2025-12-17T02:50:12.827240812Z,true,2025-12-17T02:30:23.905118696Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.905118696Z,37,2025-12-17T02:30:23.905118696Z,false,2025-12-17T02:30:23.905118696Z,Non-Communication Round 36,2025-12-17T02:30:23.905118696Z,1,2025-12-17T02:30:24.385501545Z,true,2025-12-17T02:49:42.629649244Z
01KCN29XC5Y7GEPX4CFMQSEKTV,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.877523566Z,false,2025-12-17T02:30:23.877523566Z,true,2025-12-17T02:34:27.767506192Z,true,2025-12-17T02:30:23.877523566Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.877523566Z,5,2025-12-17T02:30:23.877523566Z,false,2025-12-17T02:30:23.877523566Z,Non-Communication Round 4,2025-12-17T02:30:23.877523566Z,1,2025-12-17T02:30:24.029879174Z,true,2025-12-17T02:33:57.603167472Z
01KCN29XCWM9X2Z3SMHN477HFM,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.900889195Z,false,2025-12-17T02:30:23.900889195Z,true,2025-12-17T02:43:39.132223872Z,true,2025-12-17T02:30:23.900889195Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.900889195Z,24,2025-12-17T02:30:23.900889195Z,false,2025-12-17T02:30:23.900889195Z,Non-Communication Round 23,2025-12-17T02:30:23.900889195Z,1,2025-12-17T02:30:24.255170727Z,true,2025-12-17T02:43:08.923200048Z
01KCN29XCX4W5FDA3182QK8F14,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.90142733Z,false,2025-12-17T02:30:23.90142733Z,true,2025-12-17T02:44:09.38242962Z,true,2025-12-17T02:30:23.90142733Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.90142733Z,25,2025-12-17T02:30:23.90142733Z,false,2025-12-17T02:30:23.90142733Z,Non-Communication Round 24,2025-12-17T02:30:23.90142733Z,1,2025-12-17T02:30:24.267827961Z,true,2025-12-17T02:43:39.168019632Z
01KCN29XD3PFBV3FJPAS3080W0,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.907659727Z,false,2025-12-17T02:30:23.907659727Z,true,2025-12-17T02:53:07.985992523Z,true,2025-12-17T02:30:23.907659727Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.907659727Z,44,2025-12-17T02:30:23.907659727Z,false,2025-12-17T02:30:23.907659727Z,Non-Communication Round 43,2025-12-17T02:30:23.907659727Z,1,2025-12-17T02:30:24.483408564Z,true,2025-12-17T02:52:58.166468109Z
01KCN29XCE6792B1Q7RJYBMT3W,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.886564678Z,false,2025-12-17T02:30:23.886564678Z,true,2025-12-17T02:53:38.217397553Z,true,2025-12-17T02:30:23.886564678Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.886564678Z,46,2025-12-17T02:30:23.886564678Z,false,2025-12-17T02:30:23.886564678Z,Non-Communication Round 45,2025-12-17T02:30:23.886564678Z,1,2025-12-17T02:30:24.511833339Z,true,2025-12-17T02:53:25.794271693Z
01KCN29XC637JFQS2338VJ8HRZ,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.878672499Z,false,2025-12-17T02:30:23.878672499Z,true,2025-12-17T02:37:06.330381257Z,true,2025-12-17T02:30:23.878672499Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.878672499Z,11,2025-12-17T02:30:23.878672499Z,false,2025-12-17T02:30:23.878672499Z,Non-Communication Round 10,2025-12-17T02:30:23.878672499Z,1,2025-12-17T02:30:24.097961262Z,true,2025-12-17T02:36:46.312875906Z
01KCN29XCE6792B1Q7QS49XJD2,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.886078984Z,false,2025-12-17T02:30:23.886078984Z,true,2025-12-17T02:42:08.466032769Z,true,2025-12-17T02:30:23.886078984Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.886078984Z,21,2025-12-17T02:30:23.886078984Z,false,2025-12-17T02:30:23.886078984Z,Non-Communication Round 20,2025-12-17T02:30:23.886078984Z,1,2025-12-17T02:30:24.213409419Z,true,2025-12-17T02:41:38.290698444Z
01KCN29XCHXYSYZ5MSSJ9JK57M,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.889303333Z,false,2025-12-17T02:30:23.889303333Z,true,2025-12-17T02:35:28.145706129Z,true,2025-12-17T02:30:23.889303333Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.889303333Z,7,2025-12-17T02:30:23.889303333Z,false,2025-12-17T02:30:23.889303333Z,Non-Communication Round 6,2025-12-17T02:30:23.889303333Z,1,2025-12-17T02:30:24.052075092Z,true,2025-12-17T02:34:57.986686648Z
01KCN29XCWM9X2Z3SMH50K54JZ,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.900483626Z,false,2025-12-17T02:30:23.900483626Z,true,2025-12-17T02:43:08.886880044Z,true,2025-12-17T02:30:23.900483626Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.900483626Z,23,2025-12-17T02:30:23.900483626Z,false,2025-12-17T02:30:23.900483626Z,Non-Communication Round 22,2025-12-17T02:30:23.900483626Z,1,2025-12-17T02:30:24.233043857Z,true,2025-12-17T02:42:38.695407995Z
01KCN29XD2JYB8DRMAW7AC9Y6S,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.906149777Z,false,2025-12-17T02:30:23.906149777Z,true,2025-12-17T02:52:44.107950695Z,true,2025-12-17T02:30:23.906149777Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.906149777Z,42,2025-12-17T02:30:23.906149777Z,false,2025-12-17T02:30:23.906149777Z,Non-Communication Round 41,2025-12-17T02:30:23.906149777Z,1,2025-12-17T02:30:24.451863474Z,true,2025-12-17T02:52:13.904351153Z
01KCN29XD47CAF3P8V9RV6E84S,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.908179017Z,false,2025-12-17T02:30:23.908179017Z,true,2025-12-17T02:54:53.440425573Z,true,2025-12-17T02:30:23.908179017Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.908179017Z,49,2025-12-17T02:30:23.908179017Z,false,2025-12-17T02:30:23.908179017Z,Non-Communication Round 48,2025-12-17T02:30:23.908179017Z,1,2025-12-17T02:30:24.543244932Z,true,2025-12-17T02:54:29.313442343Z
01KCN29XD47CAF3P8VAJ46TPM4,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.908713478Z,false,2025-12-17T02:30:23.908713478Z,true,2025-12-17T02:40:37.817682332Z,true,2025-12-17T02:30:23.908713478Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.908713478Z,18,2025-12-17T02:30:23.908713478Z,false,2025-12-17T02:30:23.908713478Z,Non-Communication Round 17,2025-12-17T02:30:23.908713478Z,1,2025-12-17T02:30:24.186189826Z,true,2025-12-17T02:40:07.624008872Z
01KCN29XBKQ0DVBGC5DKNVPT9W,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.859380057Z,false,2025-12-17T02:30:23.859380057Z,true,2025-12-17T02:31:26.796791632Z,false,2025-12-17T02:30:23.859380057Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.859380057Z,0,2025-12-17T02:30:23.859380057Z,,,Non-Communication Introduction,2025-12-17T02:30:23.859380057Z,1,2025-12-17T02:30:23.969524327Z,true,2025-12-17T02:30:25.388561939Z
01KCN29XD60N6A35NKWZJ654VH,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.910748197Z,false,2025-12-17T02:30:23.910748197Z,true,2025-12-17T02:54:04.484684546Z,true,2025-12-17T02:30:23.910748197Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.910748197Z,47,2025-12-17T02:30:23.910748197Z,false,2025-12-17T02:30:23.910748197Z,Non-Communication Round 46,2025-12-17T02:30:23.910748197Z,1,2025-12-17T02:30:24.522518082Z,true,2025-12-17T02:53:38.247833115Z
01KCN29XCG9PBQE1XDAP7R3AR0,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.888637434Z,false,2025-12-17T02:30:23.888637434Z,true,2025-12-17T02:35:58.330727448Z,true,2025-12-17T02:30:23.888637434Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.888637434Z,8,2025-12-17T02:30:23.888637434Z,false,2025-12-17T02:30:23.888637434Z,Non-Communication Round 7,2025-12-17T02:30:23.888637434Z,1,2025-12-17T02:30:24.064026655Z,true,2025-12-17T02:35:28.175659755Z
