id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01KCN29XKJFZ9HB5VWC5P9QC11,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.114915458Z,30,2025-12-17T02:30:24.114915458Z,true,2025-12-17T02:38:06.77739245Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.114915458Z,0,2025-12-17T02:30:24.114915458Z,true,2025-12-17T02:37:36.746669988Z,choice,2025-12-17T02:30:24.114915458Z,01KCN29XCNS74KNCY5PSCRR3GY,2025-12-17T02:30:24.114915458Z,true,2025-12-17T02:37:36.674452547Z,true,2025-12-17T02:37:36.771008958Z,01KCN29XKGGGC41ECKS7MR22CM,2025-12-17T02:30:24.114915458Z
01KCN29XQ382E8DY2GD8AXJQWJ,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.227277472Z,30,2025-12-17T02:30:24.227277472Z,true,2025-12-17T02:43:08.863593768Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.227277472Z,0,2025-12-17T02:30:24.227277472Z,true,2025-12-17T02:42:38.829574888Z,choice,2025-12-17T02:30:24.227277472Z,01KCN29XCWM9X2Z3SMH50K54JZ,2025-12-17T02:30:24.227277472Z,true,2025-12-17T02:42:38.761370383Z,true,2025-12-17T02:42:38.844302802Z,01KCN29XQ09AQ7ZSBWPHCYCNB2,2025-12-17T02:30:24.227277472Z
01KCN29XW6WYBJY8237AQ94NSV,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.390607385Z,30,2025-12-17T02:30:24.390607385Z,true,2025-12-17T02:50:43.079908169Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.390607385Z,0,2025-12-17T02:30:24.390607385Z,true,2025-12-17T02:50:13.031820118Z,choice,2025-12-17T02:30:24.390607385Z,01KCN29XD3PFBV3FJPA7PJ4S9K,2025-12-17T02:30:24.390607385Z,true,2025-12-17T02:50:12.962327193Z,true,2025-12-17T02:50:13.070307332Z,01KCN29XW4V2ZC0TVHK2Q8CAEV,2025-12-17T02:30:24.390607385Z
01KCN29XGBERJ0Q3GT2KA0J3WJ,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.011947365Z,30,2025-12-17T02:30:24.011947365Z,true,2025-12-17T02:33:57.551024945Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.011947365Z,0,2025-12-17T02:30:24.011947365Z,true,2025-12-17T02:33:27.521732213Z,choice,2025-12-17T02:30:24.011947365Z,01KCN29XCZCPC135FW2Y3FG8WX,2025-12-17T02:30:24.011947365Z,true,2025-12-17T02:33:27.464540404Z,true,2025-12-17T02:33:27.546054514Z,01KCN29XG34KWYEKSZEP2QBNFZ,2025-12-17T02:30:24.011947365Z
01KCN29XSJZ5F01X15QA362RSG,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.306512986Z,30,2025-12-17T02:30:24.306512986Z,true,2025-12-17T02:46:10.53047205Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.306512986Z,0,2025-12-17T02:30:24.306512986Z,true,2025-12-17T02:45:40.500161099Z,choice,2025-12-17T02:30:24.306512986Z,01KCN29XCY8ZS58QW5W177A67N,2025-12-17T02:30:24.306512986Z,true,2025-12-17T02:45:40.404455793Z,true,2025-12-17T02:45:40.527593812Z,01KCN29XSFSR5Q1BANZRBBWM13,2025-12-17T02:30:24.306512986Z
01KCN29XTGB83K28MAJ9GSS940,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.336451788Z,30,2025-12-17T02:30:24.336451788Z,true,2025-12-17T02:47:41.426367637Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.336451788Z,0,2025-12-17T02:30:24.336451788Z,true,2025-12-17T02:47:11.377307629Z,choice,2025-12-17T02:30:24.336451788Z,01KCN29XCZCPC135FW3GYGJPMS,2025-12-17T02:30:24.336451788Z,true,2025-12-17T02:47:11.303106975Z,true,2025-12-17T02:47:11.415508449Z,01KCN29XTDV0CGXWQDP4SPM5GJ,2025-12-17T02:30:24.336451788Z
01KCN29XRY2VJH1BQES1ZHQS0T,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.286123949Z,30,2025-12-17T02:30:24.286123949Z,true,2025-12-17T02:45:09.965554785Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.286123949Z,0,2025-12-17T02:30:24.286123949Z,true,2025-12-17T02:44:39.923881032Z,choice,2025-12-17T02:30:24.286123949Z,01KCN29XCA6Z5B4ZMGXTB2C0DM,2025-12-17T02:30:24.286123949Z,true,2025-12-17T02:44:39.84415558Z,true,2025-12-17T02:44:39.960608693Z,01KCN29XRV20F68BWQZH8W43JC,2025-12-17T02:30:24.286123949Z
01KCN29XT624E4PDSGJ73ZXEQF,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.326806905Z,30,2025-12-17T02:30:24.326806905Z,true,2025-12-17T02:47:11.126049583Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.326806905Z,0,2025-12-17T02:30:24.326806905Z,true,2025-12-17T02:46:41.08530657Z,choice,2025-12-17T02:30:24.326806905Z,01KCN29XCY8ZS58QW5VFDKEYPX,2025-12-17T02:30:24.326806905Z,true,2025-12-17T02:46:41.020187045Z,true,2025-12-17T02:46:41.116750322Z,01KCN29XT3QS4V8XYP09W15Y7Q,2025-12-17T02:30:24.326806905Z
01KCN29XFHXJD5X71AG9ER88GZ,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.986026227Z,30,2025-12-17T02:30:23.986026227Z,true,2025-12-17T02:32:57.163220722Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.986026227Z,0,2025-12-17T02:30:23.986026227Z,true,2025-12-17T02:32:27.145380078Z,choice,2025-12-17T02:30:23.986026227Z,01KCN29XC5Y7GEPX4CG9Y51EBS,2025-12-17T02:30:23.986026227Z,true,2025-12-17T02:32:27.089111838Z,true,2025-12-17T02:32:27.161213936Z,01KCN29XFEXS3H17NE4WM8D3ZN,2025-12-17T02:30:23.986026227Z
01KCN29XNZ8BXVR6W1GYWPRMND,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.191270686Z,30,2025-12-17T02:30:24.191270686Z,true,2025-12-17T02:41:08.041718649Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.191270686Z,0,2025-12-17T02:30:24.191270686Z,true,2025-12-17T02:40:38.012413121Z,choice,2025-12-17T02:30:24.191270686Z,01KCN29XCRGTSQX4713PZ7WV8Z,2025-12-17T02:30:24.191270686Z,true,2025-12-17T02:40:37.92433824Z,true,2025-12-17T02:40:38.041019603Z,01KCN29XNW8GFSZPQRCRVFFX0M,2025-12-17T02:30:24.191270686Z
01KCN29XPTVFN71B7687P7Z5Y2,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.218668409Z,30,2025-12-17T02:30:24.218668409Z,true,2025-12-17T02:42:38.639912632Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.218668409Z,0,2025-12-17T02:30:24.218668409Z,true,2025-12-17T02:42:08.611278446Z,choice,2025-12-17T02:30:24.218668409Z,01KCN29XCT63SE0XZGVX6M0QFC,2025-12-17T02:30:24.218668409Z,true,2025-12-17T02:42:08.557359754Z,true,2025-12-17T02:42:08.631978358Z,01KCN29XPR85HQSZ4RGHGCWQF0,2025-12-17T02:30:24.218668409Z
01KCN29XSWCKNV36160MGHCCYW,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.316294931Z,30,2025-12-17T02:30:24.316294931Z,true,2025-12-17T02:46:40.88406084Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.316294931Z,0,2025-12-17T02:30:24.316294931Z,true,2025-12-17T02:46:10.851048174Z,choice,2025-12-17T02:30:24.316294931Z,01KCN29XCX4W5FDA318QB9JFZV,2025-12-17T02:30:24.316294931Z,true,2025-12-17T02:46:10.770290078Z,true,2025-12-17T02:46:10.884382735Z,01KCN29XSS5HW1SG8WHPY05YE7,2025-12-17T02:30:24.316294931Z
01KCN29XVJZQ3VZ2HMJHXPVXPP,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.370603426Z,30,2025-12-17T02:30:24.370603426Z,true,2025-12-17T02:49:42.555468483Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.370603426Z,0,2025-12-17T02:30:24.370603426Z,true,2025-12-17T02:49:12.515142701Z,choice,2025-12-17T02:30:24.370603426Z,01KCN29XD1FSXET5B834TSCRCC,2025-12-17T02:30:24.370603426Z,true,2025-12-17T02:49:12.433620763Z,true,2025-12-17T02:49:12.55112408Z,01KCN29XVGGXG6DS65NSMDF501,2025-12-17T02:30:24.370603426Z
01KCN29Y0H8T6HE1BNKN4SSXAR,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:24.52941189Z,30,2025-12-17T02:30:24.52941189Z,true,2025-12-17T02:54:29.250734216Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:24.52941189Z,0,2025-12-17T02:30:24.52941189Z,true,2025-12-17T02:54:04.773452289Z,choice,2025-12-17T02:30:24.52941189Z,01KCN29XD51TX7X950S5S4ABAN,2025-12-17T02:30:24.52941189Z,true,2025-12-17T02:54:04.669242412Z,true,2025-12-17T02:54:04.798415944Z,01KCN29Y0ERFRK4D2J7STBFZ4B,2025-12-17T02:30:24.52941189Z
01KCN29XEXSMP6XTEWRH3ETM7V,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:30:23.965767903Z,60,2025-12-17T02:30:23.965767903Z,true,2025-12-17T02:31:26.7724935Z,01KCN1YK5PC0MSHG85VCJC6M8X,2025-12-17T02:30:23.965767903Z,0,2025-12-17T02:30:23.965767903Z,true,2025-12-17T02:30:26.746758346Z,introduction,2025-12-17T02:30:23.965767903Z,01KCN29XBKQ0DVBGC5DKNVPT9W,2025-12-17T02:30:23.965767903Z,true,2025-12-17T02:30:26.517453985Z,true,2025-12-17T02:30:26.763985283Z,01KCN29XEM1PM5EXB72Z66F3VK,2025-12-17T02:30:23.965767903Z
