id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,cumulativeResults,cumulativeResultsLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01KCN2DQGAPY60A7R6EH4M8652,,,01KCN2DQFW2TWN9F8N1JHA5R9R,2025-12-17T02:32:28.938141691Z,,,false,2025-12-17T02:32:28.938141691Z,batch ended,2025-12-17T02:40:03.41327838Z,01KCN2DQGVHYJ86R1ZSWTVWBZH,2025-12-17T02:32:28.958230132Z,01KCN2EZKXYY7YKNM63BJBCP82,2025-12-17T02:33:10.01871926Z,,,,,false,2025-12-17T02:32:28.938141691Z,,,terminated,2025-12-17T02:40:03.41327838Z,"{""chatEnabled"":false,""numRounds"":50,""playerCount"":10,""type"":""non-communication""}",2025-12-17T02:32:28.938141691Z,Standard-non-communication,2025-12-17T02:32:28.938141691Z
01KCN1YK5PC0MSHG85VCJC6M8X,10,2025-12-17T02:30:23.762244926Z,01KCN1YK50062DZCHFQ7A90JJ7,2025-12-17T02:24:12.982253391Z,"{""Trinity College Dublin"":{""success"":72,""failures"":11},""The University of Western Australia"":{""success"":8,""failures"":12},""University of Glasgow"":{""success"":32,""failures"":12},""Heidelberg University"":{""success"":3,""failures"":11},""University of Adelaide"":{""success"":12,""failures"":10},""University of Leeds"":{""success"":153,""failures"":12},""University of Southampton"":{""success"":3,""failures"":9},""University of Sheffield"":{""success"":5,""failures"":10},""University of Nottingham"":{""success"":71,""failures"":25},""Karlsruhe Institute of Technology"":{""success"":1,""failures"":8}}",2025-12-17T02:55:18.94289974Z,true,2025-12-17T02:57:59.646238169Z,end of game,2025-12-17T02:57:59.676454816Z,01KCN1YK6G5P3YBT6KM7TZJ5PS,2025-12-17T02:24:13.012173145Z,01KCN23XXPQRSTZ3RQ1RZF11Z0,2025-12-17T02:27:07.836785023Z,52,2025-12-17T02:30:23.912621233Z,null,2025-12-17T02:57:59.646238169Z,true,2025-12-17T02:30:23.762244926Z,true,2025-12-17T02:30:23.762244926Z,ended,2025-12-17T02:57:59.676454816Z,"{""chatEnabled"":false,""numRounds"":50,""playerCount"":10,""type"":""non-communication""}",2025-12-17T02:24:12.982253391Z,Standard-non-communication,2025-12-17T02:24:12.982253391Z
