id,batchID,batchIDLastChangedAt,chatEnabled,chatEnabledLastChangedAt,ended,endedLastChangedAt,flag,flagLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,isTutorial,isTutorialLastChangedAt,name,nameLastChangedAt,stageIndex,stageIndexLastChangedAt,start,startLastChangedAt
01KCSDTNC2SFJRXHG7YXR451VB,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:44.80288802Z,false,2025-12-18T19:08:44.80288802Z,true,2025-12-18T19:17:33.560666658Z,true,2025-12-18T19:08:44.80288802Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:44.80288802Z,49,2025-12-18T19:08:44.80288802Z,false,2025-12-18T19:08:44.80288802Z,Non-Communication Round 48,2025-12-18T19:08:44.80288802Z,1,2025-12-18T19:08:45.795429941Z,true,2025-12-18T19:17:30.784761115Z
01KCSDTNC50S3WQFEX4W3437XW,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:44.805164355Z,false,2025-12-18T19:08:44.805164355Z,true,2025-12-18T19:11:27.998640322Z,true,2025-12-18T19:08:44.805164355Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:44.805164355Z,5,2025-12-18T19:08:44.805164355Z,false,2025-12-18T19:08:44.805164355Z,Non-Communication Round 4,2025-12-18T19:08:44.805164355Z,1,2025-12-18T19:08:45.135006307Z,true,2025-12-18T19:11:16.817909004Z
01KCSDTNDXPTWEE8WACHWAYW89,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:44.86155183Z,false,2025-12-18T19:08:44.86155183Z,true,2025-12-18T19:13:29.903234759Z,true,2025-12-18T19:08:44.86155183Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:44.86155183Z,19,2025-12-18T19:08:44.86155183Z,false,2025-12-18T19:08:44.86155183Z,Non-Communication Round 18,2025-12-18T19:08:44.86155183Z,1,2025-12-18T19:08:45.390846496Z,true,2025-12-18T19:13:22.513662535Z
01KCSDTNE6Y4KTNS6VY3N8PCGB,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:44.870499199Z,false,2025-12-18T19:08:44.870499199Z,true,2025-12-18T19:13:17.50098606Z,true,2025-12-18T19:08:44.870499199Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:44.870499199Z,17,2025-12-18T19:08:44.870499199Z,false,2025-12-18T19:08:44.870499199Z,Non-Communication Round 16,2025-12-18T19:08:44.870499199Z,1,2025-12-18T19:08:45.362633257Z,true,2025-12-18T19:13:09.832527746Z
01KCSDTNGAC6JN71JYFEJYHDW4,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:44.938697822Z,false,2025-12-18T19:08:44.938697822Z,true,2025-12-18T19:17:27.519494259Z,true,2025-12-18T19:08:44.938697822Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:44.938697822Z,47,2025-12-18T19:08:44.938697822Z,false,2025-12-18T19:08:44.938697822Z,Non-Communication Round 46,2025-12-18T19:08:44.938697822Z,1,2025-12-18T19:08:45.757566062Z,true,2025-12-18T19:17:17.855516936Z
01KCSDTNBZSP1AXASEFTFE745Y,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:44.799390043Z,false,2025-12-18T19:08:44.799390043Z,true,2025-12-18T19:15:26.795879647Z,true,2025-12-18T19:08:44.799390043Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:44.799390043Z,32,2025-12-18T19:08:44.799390043Z,false,2025-12-18T19:08:44.799390043Z,Non-Communication Round 31,2025-12-18T19:08:44.799390043Z,1,2025-12-18T19:08:45.550986499Z,true,2025-12-18T19:15:23.772785243Z
01KCSDTNC0G6FKBT47KDKM518M,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:44.801029549Z,false,2025-12-18T19:08:44.801029549Z,true,2025-12-18T19:19:15.937530198Z,,,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:44.801029549Z,52,2025-12-18T19:08:44.801029549Z,,,Post-Survey,2025-12-18T19:08:44.801029549Z,1,2025-12-18T19:08:45.84176894Z,true,2025-12-18T19:17:42.641221159Z
01KCSDTNCHJY814DKMVWGCEYNM,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:44.817530023Z,false,2025-12-18T19:08:44.817530023Z,true,2025-12-18T19:10:34.361652494Z,true,2025-12-18T19:08:44.817530023Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:44.817530023Z,2,2025-12-18T19:08:44.817530023Z,false,2025-12-18T19:08:44.817530023Z,Non-Communication Round 1,2025-12-18T19:08:44.817530023Z,1,2025-12-18T19:08:45.06697576Z,true,2025-12-18T19:10:06.61938582Z
01KCSDTNH15HQEEW3B5RR00C54,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:44.961077711Z,false,2025-12-18T19:08:44.961077711Z,true,2025-12-18T19:17:05.447732683Z,true,2025-12-18T19:08:44.961077711Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:44.961077711Z,44,2025-12-18T19:08:44.961077711Z,false,2025-12-18T19:08:44.961077711Z,Non-Communication Round 43,2025-12-18T19:08:44.961077711Z,1,2025-12-18T19:08:45.710977908Z,true,2025-12-18T19:17:02.458276466Z
01KCSDTNEKP6XK02ZMCBRB5947,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:44.883739213Z,false,2025-12-18T19:08:44.883739213Z,true,2025-12-18T19:12:27.001020434Z,true,2025-12-18T19:08:44.883739213Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:44.883739213Z,12,2025-12-18T19:08:44.883739213Z,false,2025-12-18T19:08:44.883739213Z,Non-Communication Round 11,2025-12-18T19:08:44.883739213Z,1,2025-12-18T19:08:45.298674266Z,true,2025-12-18T19:12:17.088005802Z
