id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01KCSDTNVBNZNW22B1Y3M03YJJ,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:45.291438233Z,30,2025-12-18T19:08:45.291438233Z,true,2025-12-18T19:12:26.985354984Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:45.291438233Z,0,2025-12-18T19:08:45.291438233Z,true,2025-12-18T19:12:17.194652843Z,choice,2025-12-18T19:08:45.291438233Z,01KCSDTNEKP6XK02ZMCBRB5947,2025-12-18T19:08:45.291438233Z,true,2025-12-18T19:12:17.143512349Z,true,2025-12-18T19:12:17.207758817Z,01KCSDTNV4C5MPJD6M3H5S8ZDT,2025-12-18T19:08:45.291438233Z
01KCSDTNWERR4E38PSZKVHJSCK,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:45.326598319Z,30,2025-12-18T19:08:45.326598319Z,true,2025-12-18T19:12:47.409634661Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:45.326598319Z,0,2025-12-18T19:08:45.326598319Z,true,2025-12-18T19:12:39.341307098Z,choice,2025-12-18T19:08:45.326598319Z,01KCSDTNEGB69G898QY1GY0G3A,2025-12-18T19:08:45.326598319Z,true,2025-12-18T19:12:39.269953626Z,true,2025-12-18T19:12:39.365870314Z,01KCSDTNW9413WZR2ZSX4FP9WB,2025-12-18T19:08:45.326598319Z
01KCSDTNWT1S0SB1Q6SMZ1A6YJ,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:45.338586914Z,30,2025-12-18T19:08:45.338586914Z,true,2025-12-18T19:12:59.66057109Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:45.338586914Z,0,2025-12-18T19:08:45.338586914Z,true,2025-12-18T19:12:47.568495493Z,choice,2025-12-18T19:08:45.338586914Z,01KCSDTNEEBPAF42XAH6S87JWZ,2025-12-18T19:08:45.338586914Z,true,2025-12-18T19:12:47.521218865Z,true,2025-12-18T19:12:47.580052017Z,01KCSDTNWRA08C5TZYX3J1S5CJ,2025-12-18T19:08:45.338586914Z
01KCSDTP15KTEPD4PGSD3T5YK5,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:45.477804202Z,30,2025-12-18T19:08:45.477804202Z,true,2025-12-18T19:14:48.278452875Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:45.477804202Z,0,2025-12-18T19:08:45.477804202Z,true,2025-12-18T19:14:44.277083371Z,choice,2025-12-18T19:08:45.477804202Z,01KCSDTNCE8PRXZKHXR1G4TJ1R,2025-12-18T19:08:45.477804202Z,true,2025-12-18T19:14:44.189784098Z,true,2025-12-18T19:14:44.301192512Z,01KCSDTP12XJGB60HB90YPP4R1,2025-12-18T19:08:45.477804202Z
01KCSDTP6N318PBEJQ83RNVFS1,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:45.653269988Z,30,2025-12-18T19:08:45.653269988Z,true,2025-12-18T19:16:46.926486185Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:45.653269988Z,0,2025-12-18T19:08:45.653269988Z,true,2025-12-18T19:16:43.960334543Z,choice,2025-12-18T19:08:45.653269988Z,01KCSDTNEKP6XK02ZMBVF9Q0NX,2025-12-18T19:08:45.653269988Z,true,2025-12-18T19:16:43.817484872Z,true,2025-12-18T19:16:43.999373479Z,01KCSDTP6GQTQ5RA4VP1H252T4,2025-12-18T19:08:45.653269988Z
01KCSDTP74X74EC9J66MW9ZCY4,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:45.668272101Z,30,2025-12-18T19:08:45.668272101Z,true,2025-12-18T19:16:50.621355914Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:45.668272101Z,0,2025-12-18T19:08:45.668272101Z,true,2025-12-18T19:16:47.170064305Z,choice,2025-12-18T19:08:45.668272101Z,01KCSDTNG9SPP61VGXRANN539B,2025-12-18T19:08:45.668272101Z,true,2025-12-18T19:16:47.08399758Z,true,2025-12-18T19:16:47.193458603Z,01KCSDTP6YKG48PXPCZ28J9KZ2,2025-12-18T19:08:45.668272101Z
01KCSDTPC21A5324YDRD4118TC,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:45.826351263Z,30,2025-12-18T19:08:45.826351263Z,true,2025-12-18T19:17:42.583272839Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:45.826351263Z,0,2025-12-18T19:08:45.826351263Z,true,2025-12-18T19:17:36.762331913Z,choice,2025-12-18T19:08:45.826351263Z,01KCSDTNGB45BSVMRA7V9G2QGT,2025-12-18T19:08:45.826351263Z,true,2025-12-18T19:17:36.68905882Z,true,2025-12-18T19:17:36.789498823Z,01KCSDTPBZGA7NWEE2S5XKHRZW,2025-12-18T19:08:45.826351263Z
01KCSDTNM4E0TNWW0WEV9J6AVF,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:45.060121444Z,30,2025-12-18T19:08:45.060121444Z,true,2025-12-18T19:10:34.339348571Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:45.060121444Z,0,2025-12-18T19:08:45.060121444Z,true,2025-12-18T19:10:06.82595149Z,choice,2025-12-18T19:08:45.060121444Z,01KCSDTNCHJY814DKMVWGCEYNM,2025-12-18T19:08:45.060121444Z,true,2025-12-18T19:10:06.740160867Z,true,2025-12-18T19:10:06.839387223Z,01KCSDTNKX4QXTKNZXZYNB800K,2025-12-18T19:08:45.060121444Z
01KCSDTNX2TJPSCNRWF55VHVYW,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:45.34681367Z,30,2025-12-18T19:08:45.34681367Z,true,2025-12-18T19:13:09.79086901Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:45.34681367Z,0,2025-12-18T19:08:45.34681367Z,true,2025-12-18T19:12:59.836147919Z,choice,2025-12-18T19:08:45.34681367Z,01KCSDTNECPD4G927VZXWAZ4RX,2025-12-18T19:08:45.34681367Z,true,2025-12-18T19:12:59.79208743Z,true,2025-12-18T19:12:59.855076878Z,01KCSDTNX0HEHQCGGAHER79NBH,2025-12-18T19:08:45.34681367Z
01KCSDTP1FYK6WQA54XBCDKT4B,01KCSDCVVDSRPY1W2SFHKQKKH7,2025-12-18T19:08:45.487524172Z,30,2025-12-18T19:08:45.487524172Z,true,2025-12-18T19:14:54.90697056Z,01KCSDCVWE1ZABKNJN6W0WJHXA,2025-12-18T19:08:45.487524172Z,0,2025-12-18T19:08:45.487524172Z,true,2025-12-18T19:14:48.42265513Z,choice,2025-12-18T19:08:45.487524172Z,01KCSDTNEBE0X9Z1606DKTR3XA,2025-12-18T19:08:45.487524172Z,true,2025-12-18T19:14:48.369734783Z,true,2025-12-18T19:14:48.439393131Z,01KCSDTP1CM2R74N22TN64EVF6,2025-12-18T19:08:45.487524172Z
