participant_id,round,arm,choice,reward,own_success,own_failure,group_success,group_failure,prev_choice,prev_reward,condition
01JVR93SZ13KDJD015EVHBP1B2,1,0,7,1.0,0,0,0,0,-1,,asocial
01JVR93SZ13KDJD015EVHBP1B2,1,1,7,1.0,0,0,0,0,-1,,asocial
01JVR93SZ13KDJD015EVHBP1B2,1,2,7,1.0,0,0,0,0,-1,,asocial
01JVR93SZ13KDJD015EVHBP1B2,1,3,7,1.0,0,0,0,0,-1,,asocial
01JVR93SZ13KDJD015EVHBP1B2,1,4,7,1.0,0,0,0,0,-1,,asocial
01JVR93SZ13KDJD015EVHBP1B2,1,5,7,1.0,0,0,0,0,-1,,asocial
01JVR93SZ13KDJD015EVHBP1B2,1,6,7,1.0,0,0,0,0,-1,,asocial
01JVR93SZ13KDJD015EVHBP1B2,1,7,7,1.0,0,0,0,0,-1,,asocial
01JVR93SZ13KDJD015EVHBP1B2,1,8,7,1.0,0,0,0,0,-1,,asocial
01JVR93SZ13KDJD015EVHBP1B2,1,9,7,1.0,0,0,0,0,-1,,asocial
01JVR93SZ13KDJD015EVHBP1B2,2,0,7,1.0,0,0,1,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,2,1,7,1.0,0,0,1,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,2,2,7,1.0,0,0,1,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,2,3,7,1.0,0,0,1,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,2,4,7,1.0,0,0,1,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,2,5,7,1.0,0,0,0,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,2,6,7,1.0,0,0,1,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,2,7,7,1.0,1,0,1,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,2,8,7,1.0,0,0,1,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,2,9,7,1.0,0,0,1,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,3,0,7,1.0,0,0,2,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,3,1,7,1.0,0,0,3,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,3,2,7,1.0,0,0,2,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,3,3,7,1.0,0,0,2,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,3,4,7,1.0,0,0,1,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,3,5,7,1.0,0,0,0,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,3,6,7,1.0,0,0,2,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,3,7,7,1.0,2,0,2,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,3,8,7,1.0,0,0,2,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,3,9,7,1.0,0,0,2,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,4,0,7,1.0,0,0,2,2,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,4,1,7,1.0,0,0,3,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,4,2,7,1.0,0,0,3,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,4,3,7,1.0,0,0,3,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,4,4,7,1.0,0,0,2,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,4,5,7,1.0,0,0,0,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,4,6,7,1.0,0,0,3,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,4,7,7,1.0,3,0,3,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,4,8,7,1.0,0,0,2,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,4,9,7,1.0,0,0,3,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,5,0,7,1.0,0,0,3,2,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,5,1,7,1.0,0,0,6,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,5,2,7,1.0,0,0,4,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,5,3,7,1.0,0,0,5,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,5,4,7,1.0,0,0,2,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,5,5,7,1.0,0,0,0,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,5,6,7,1.0,0,0,4,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,5,7,7,1.0,4,0,4,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,5,8,7,1.0,0,0,3,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,5,9,7,1.0,0,0,3,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,6,0,7,1.0,0,0,4,2,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,6,1,7,1.0,0,0,9,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,6,2,7,1.0,0,0,5,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,6,3,7,1.0,0,0,6,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,6,4,7,1.0,0,0,2,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,6,5,7,1.0,0,0,0,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,6,6,7,1.0,0,0,6,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,6,7,7,1.0,5,0,5,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,6,8,7,1.0,0,0,4,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,6,9,7,1.0,0,0,3,0,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,7,0,7,1.0,0,0,5,2,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,7,1,7,1.0,0,0,11,1,7,1.0,asocial
01JVR93SZ13KDJD015EVHBP1B2,7,2,7,1.0,0,0,6,0,7,1.0,asocial
