id,batchID,batchIDLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,score,scoreLastChangedAt
01KCSGKMTYEGY6SFHMQZ751RVJ,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:57:20.607026059Z,Trinity College Dublin,2025-12-18T19:57:22.84900863Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:57:20.607026059Z,01KCSG0TJ4H7DFDP5HGZ1RN2YY,2025-12-18T19:57:20.607026059Z,01KCSG2GT7VCM5ANNESXK2W74G,2025-12-18T19:57:20.607026059Z,1,2025-12-18T19:57:22.851756963Z
01KCSGPCTNXAKNXXRVNE0NRKWJ,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:58:50.710063573Z,University of Glasgow,2025-12-18T19:59:00.385423902Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:58:50.710063573Z,01KCSFQ50W09TP10JVBSM7VCM7,2025-12-18T19:58:50.710063573Z,01KCSG2GTDHF4WPPNDKYVSV875,2025-12-18T19:58:50.710063573Z,1,2025-12-18T19:59:00.381961651Z
01KCSGCR0450WSYYFCF4YN1CVD,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:53:34.468732568Z,University of Glasgow,2025-12-18T19:53:36.453872974Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:53:34.468732568Z,01KCSFT4HH4KK21P57ZHZVGJ9N,2025-12-18T19:53:34.468732568Z,01KCSG2GTQ9EZ0064KYHEC63NM,2025-12-18T19:53:34.468732568Z,1,2025-12-18T19:53:36.455597234Z
01KCSG8R5YGAXTD0Q13WXYVYVM,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:51:23.582139381Z,University of Southampton,2025-12-18T19:51:27.152378944Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:51:23.582139381Z,01KCSG0TJ4H7DFDP5HGZ1RN2YY,2025-12-18T19:51:23.582139381Z,01KCSG2GTVF546E5YRN4PW65AZ,2025-12-18T19:51:23.582139381Z,0,2025-12-18T19:51:27.154906793Z
01KCSG90H1BXVZJMJ2RMSP1NPX,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:51:32.129368731Z,University of Glasgow,2025-12-18T19:51:33.748612661Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:51:32.129368731Z,01KCSFT4HH4KK21P57ZHZVGJ9N,2025-12-18T19:51:32.129368731Z,01KCSG2GTT7MEWYXJSQ79QKN9D,2025-12-18T19:51:32.129368731Z,0,2025-12-18T19:51:33.752898588Z
01KCSGJRPB3Q2F88QJTW342SK1,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:56:51.787282512Z,University of Nottingham,2025-12-18T19:56:55.238182982Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:56:51.787282512Z,01KCSFSX1C0NDKHYDK91AH388B,2025-12-18T19:56:51.787282512Z,01KCSG2GT7VCM5ANNESAW7AXEA,2025-12-18T19:56:51.787282512Z,1,2025-12-18T19:56:55.242013815Z
01KCSGMCGWJWVZ33EN89TSW7GH,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:57:44.860713884Z,University of Leeds,2025-12-18T19:57:50.541116955Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:57:44.860713884Z,01KCSFZ8B7YV42TPJY3NGD4BZB,2025-12-18T19:57:44.860713884Z,01KCSG2GTNHB3BZ7TX2RCZ7ES4,2025-12-18T19:57:44.860713884Z,1,2025-12-18T19:57:50.548873286Z
01KCSGP0P3BPFPQECBHN9JE3SC,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:58:38.275595297Z,University of Glasgow,2025-12-18T19:58:43.736728176Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:58:38.275595297Z,01KCSFQ50W09TP10JVBSM7VCM7,2025-12-18T19:58:38.275595297Z,01KCSG2GTF8DVK7FF0XKC3G3DV,2025-12-18T19:58:38.275595297Z,1,2025-12-18T19:58:43.738430939Z
01KCSG622PFWASNFDDGQ1GKS59,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:49:55.41437775Z,Trinity College Dublin,2025-12-18T19:49:58.635910568Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:49:55.41437775Z,01KCSFSX1C0NDKHYDK91AH388B,2025-12-18T19:49:55.41437775Z,01KCSG2GT5YFQ1YH301QPDEDKA,2025-12-18T19:49:55.41437775Z,1,2025-12-18T19:49:58.635199373Z
01KCSGPPCQ935RME4D88E87QXZ,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:59:00.503395643Z,Trinity College Dublin,2025-12-18T19:59:03.630329699Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:59:00.503395643Z,01KCSG0TJ4H7DFDP5HGZ1RN2YY,2025-12-18T19:59:00.503395643Z,01KCSG2GTAS9SX2M0E0HGSAKAD,2025-12-18T19:59:00.503395643Z,1,2025-12-18T19:59:03.633013629Z
01KCSGRGZNTA53HVTY2XS73QF8,01KCSFHXATA74QAE1X905F314Q,2025-12-18T20:00:00.501862689Z,Trinity College Dublin,2025-12-18T20:00:10.369522728Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T20:00:00.501862689Z,01KCSFQ50W09TP10JVBSM7VCM7,2025-12-18T20:00:00.501862689Z,01KCSG2GTB3GW85ZK6P2HSPRRS,2025-12-18T20:00:00.501862689Z,1,2025-12-18T20:00:10.376003233Z
01KCSGA0CH9V0ZNDD70QX5NP3B,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:52:04.753173368Z,University of Leeds,2025-12-18T19:52:08.512091462Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:52:04.753173368Z,01KCSFM1YDV9TVAYM6Z6BSVTBT,2025-12-18T19:52:04.753173368Z,01KCSG2GTSDYXYSFBTR3QYADAX,2025-12-18T19:52:04.753173368Z,1,2025-12-18T19:52:08.513483485Z
01KCSGC6G94MP2XJH8BAP10WKC,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:53:16.553373245Z,Trinity College Dublin,2025-12-18T19:53:34.354760754Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:53:16.553373245Z,01KCSFSX1C0NDKHYDK91AH388B,2025-12-18T19:53:16.553373245Z,01KCSG2GTKKYJKN21Y7K9FG55C,2025-12-18T19:53:16.553373245Z,0,2025-12-18T19:53:34.351004226Z
01KCSGN8P73JYX3SEPXBMTZAKW,01KCSFHXATA74QAE1X905F314Q,2025-12-18T19:58:13.703824578Z,University of Leeds,2025-12-18T19:58:17.06588143Z,01KCSFHXBM66C5TQP7FFW2GN50,2025-12-18T19:58:13.703824578Z,01KCSFM1YDV9TVAYM6Z6BSVTBT,2025-12-18T19:58:13.703824578Z,01KCSG2GT6X6A1RKR22STHCM7K,2025-12-18T19:58:13.703824578Z,0,2025-12-18T19:58:17.062271284Z
