id,batchID,batchIDLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,stageID,stageIDLastChangedAt,submit,submitLastChangedAt
01JW02VTVVGAFYYSF7AJY6N820,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:44:58.87520055Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:44:58.87520055Z,01JW02A8M61H4244YENRK5H5S5,2025-05-24T02:44:58.87520055Z,01JW02H091VF2KK2FQ7D798G51,2025-05-24T02:44:58.87520055Z,01JW02H0JRRFW474NY0MPMTR7E,2025-05-24T02:44:58.87520055Z,true,2025-05-24T02:45:00.748127761Z
01JW02X1Y0Z8WYSN3VRY7Q501M,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:45:38.881011602Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:45:38.881011602Z,01JW02F1VKT7EQCPX26MEPC9DD,2025-05-24T02:45:38.881011602Z,01JW02H08S613W9E4717HQJPCY,2025-05-24T02:45:38.881011602Z,01JW02H0MD44HKFNJH4PT7J851,2025-05-24T02:45:38.881011602Z,true,2025-05-24T02:45:40.579962766Z
01JW02RE7DTCXP1HQCQV271N1K,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:43:07.629907397Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:43:07.629907397Z,01JW02BV9KYNWQQCEWZNXPVFHT,2025-05-24T02:43:07.629907397Z,01JW02H08VHYRS1EHG2MPAZH38,2025-05-24T02:43:07.629907397Z,01JW02H0EQ5AB5QKCQ4C8D1099,2025-05-24T02:43:07.629907397Z,true,2025-05-24T02:43:09.61964516Z
01JW02RZ5QN6CGJM0DN8F1TXTK,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:43:24.983688974Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:43:24.983688974Z,01JW02BV9KYNWQQCEWZNXPVFHT,2025-05-24T02:43:24.983688974Z,01JW02H08QBQPYKE548R3DBEMN,2025-05-24T02:43:24.983688974Z,01JW02H0FAESA8AMM512F5HTBQ,2025-05-24T02:43:24.983688974Z,true,2025-05-24T02:43:26.270294895Z
01JW02TC2DY5NM6A4WEK2FXP3Z,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:44:10.957074141Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:44:10.957074141Z,01JW02GDYMGABBSDF0GJ7V1ZWB,2025-05-24T02:44:10.957074141Z,01JW02H08PDE9JB3N59N671F48,2025-05-24T02:44:10.957074141Z,01JW02H0GPGNRY3RAGX8VRT2XX,2025-05-24T02:44:10.957074141Z,true,2025-05-24T02:44:12.893078009Z
01JW02SE0VQZB7RMZ8HSKMSCRZ,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:43:40.187880827Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:43:40.187880827Z,01JW02A8M61H4244YENRK5H5S5,2025-05-24T02:43:40.187880827Z,01JW02H08TX6W0KF8PXJ2SP20B,2025-05-24T02:43:40.187880827Z,01JW02H0G686EGR6PMS7TC4ED6,2025-05-24T02:43:40.187880827Z,true,2025-05-24T02:43:42.422842032Z
01JW02VTVXCF6ESKSKVE9Y32EY,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:44:58.877658786Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:44:58.877658786Z,01JW028WRQC1M51MDV0NPAZCJ4,2025-05-24T02:44:58.877658786Z,01JW02H091VF2KK2FQ7D798G51,2025-05-24T02:44:58.877658786Z,01JW02H0JRRFW474NY0MPMTR7E,2025-05-24T02:44:58.877658786Z,true,2025-05-24T02:45:03.923561924Z
01JW02XZE7AQHBV9WWF1Y27BJ9,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:46:09.095032696Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:46:09.095032696Z,01JW02A8M61H4244YENRK5H5S5,2025-05-24T02:46:09.095032696Z,01JW02H099EYTM43XRRXBFXSAP,2025-05-24T02:46:09.095032696Z,01JW02H0P3Y1WFJEA8JSM2J4A7,2025-05-24T02:46:09.095032696Z,true,2025-05-24T02:46:10.524920868Z
01JW02NN1R3830783TQ9RAMMRT,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:41:36.312197435Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:41:36.312197435Z,01JW02CYH68KMXV7721AS33GXZ,2025-05-24T02:41:36.312197435Z,01JW02H08K95AJQCHXHSY09BB4,2025-05-24T02:41:36.312197435Z,01JW02H0CD6QKKXCY2S9JX4RMG,2025-05-24T02:41:36.312197435Z,true,2025-05-24T02:41:41.67478007Z
01JW02Q9ZVMFEVQ0ET02X74QQW,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:42:30.523664323Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:42:30.523664323Z,01JW02EXRGJQM0FXNS9EDRYG7D,2025-05-24T02:42:30.523664323Z,01JW02H08PDE9JB3N5AD34JV80,2025-05-24T02:42:30.523664323Z,01JW02H0DMKWDDEA075FSK0ZYV,2025-05-24T02:42:30.523664323Z,true,2025-05-24T02:42:36.662250437Z
01JW02S3TD3CPH4Z9GWS6X7J16,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:43:29.741536798Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:43:29.741536798Z,01JW028WRQC1M51MDV0NPAZCJ4,2025-05-24T02:43:29.741536798Z,01JW02H08RXHXAGSYBPQPVVMFC,2025-05-24T02:43:29.741536798Z,01JW02H0FKERPJY6NS2EVF5C5X,2025-05-24T02:43:29.741536798Z,true,2025-05-24T02:43:32.493516464Z
01JW02YD1XJJDM0HX7BT752N52,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:46:23.037462683Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:46:23.037462683Z,01JW02GDYMGABBSDF0GJ7V1ZWB,2025-05-24T02:46:23.037462683Z,01JW02H09AWKQQD4YSEFHN56VW,2025-05-24T02:46:23.037462683Z,01JW02H0PTZ5CMBZETBY5CV46A,2025-05-24T02:46:23.037462683Z,true,2025-05-24T02:46:24.947241968Z
01JW02V9VZCDEG8C7NW419M0Y6,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:44:41.471268078Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:44:41.471268078Z,01JW028WRQC1M51MDV0NPAZCJ4,2025-05-24T02:44:41.471268078Z,01JW02H08WR9JF9QCYGPP0GVHV,2025-05-24T02:44:41.471268078Z,01JW02H0J0YM4NPAW2CJ2VBA4P,2025-05-24T02:44:41.471268078Z,true,2025-05-24T02:44:44.126394373Z
01JW02XQEHRTSJFWE8E876ZBWB,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:46:00.913420578Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:46:00.913420578Z,01JW02GDYMGABBSDF0GJ7V1ZWB,2025-05-24T02:46:00.913420578Z,01JW02H099EYTM43XRR7TB92YC,2025-05-24T02:46:00.913420578Z,01JW02H0NS7M48GEGY78MT3P5T,2025-05-24T02:46:00.913420578Z,true,2025-05-24T02:46:02.145609364Z
01JW02Y6ZG2CDSN7S8QC0TBYW0,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:46:16.816790723Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:46:16.816790723Z,01JW028WRQC1M51MDV0NPAZCJ4,2025-05-24T02:46:16.816790723Z,01JW02H099EYTM43XRSGQYHDTG,2025-05-24T02:46:16.816790723Z,01JW02H0PBCZMQX47ET7XX8AP5,2025-05-24T02:46:16.816790723Z,true,2025-05-24T02:46:22.8746625Z
01JW02TYVBQYHVNV0AWHQA6B57,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:44:30.187526739Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:44:30.187526739Z,01JW02AFEYAGBGPNN4MPBZP5PG,2025-05-24T02:44:30.187526739Z,01JW02H08VHYRS1EHG38H8QGQZ,2025-05-24T02:44:30.187526739Z,01JW02H0HS40PN5157WSVHR90D,2025-05-24T02:44:30.187526739Z,true,2025-05-24T02:44:31.780730569Z
01JW02Q9ZZ4XDW28TGA9BAWWVT,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:42:30.527989068Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:42:30.527989068Z,01JW02CYH68KMXV7721AS33GXZ,2025-05-24T02:42:30.527989068Z,01JW02H08PDE9JB3N5AD34JV80,2025-05-24T02:42:30.527989068Z,01JW02H0DMKWDDEA075FSK0ZYV,2025-05-24T02:42:30.527989068Z,true,2025-05-24T02:42:34.178736714Z
01JW02QRQEEDCB80DQPY75SBVC,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:42:45.614849576Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:42:45.614849576Z,01JW029XNR37MHA24H9XBWVRSY,2025-05-24T02:42:45.614849576Z,01JW02H08QBQPYKE549828Y0PG,2025-05-24T02:42:45.614849576Z,01JW02H0DYF4BQ0WSMGPKMYM6S,2025-05-24T02:42:45.614849576Z,true,2025-05-24T02:42:46.575083625Z
01JW02TC2MQ27SVPY965HVXRSN,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:44:10.964283889Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:44:10.964283889Z,01JW029XNR37MHA24H9XBWVRSY,2025-05-24T02:44:10.964283889Z,01JW02H08PDE9JB3N59N671F48,2025-05-24T02:44:10.964283889Z,01JW02H0GPGNRY3RAGX8VRT2XX,2025-05-24T02:44:10.964283889Z,true,2025-05-24T02:44:13.890095629Z
01JW02XGE67AD72882KZ9K9CN2,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:45:53.73443197Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:45:53.73443197Z,01JW02BV9KYNWQQCEWZNXPVFHT,2025-05-24T02:45:53.73443197Z,01JW02H097F8KJ1CWR8V7D2E0D,2025-05-24T02:45:53.73443197Z,01JW02H0N7PZMEMBFWS3RY0FWH,2025-05-24T02:45:53.73443197Z,true,2025-05-24T02:45:54.897778931Z
01JW02ZEJP873E6CFCTT4Z16MR,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:46:57.366962926Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:46:57.366962926Z,01JW029XNR37MHA24H9XBWVRSY,2025-05-24T02:46:57.366962926Z,01JW02H09CCM270QY2VHAD9P2F,2025-05-24T02:46:57.366962926Z,01JW02H0RCGT1ENF2ATWWTP743,2025-05-24T02:46:57.366962926Z,true,2025-05-24T02:46:58.801798975Z
01JW02QZME31VD0GYJZ3T6ASWV,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:42:52.686958094Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:42:52.686958094Z,01JW02B3PVYX3A6PMZACQH9VSY,2025-05-24T02:42:52.686958094Z,01JW02H08RXHXAGSYBNBFQHTHP,2025-05-24T02:42:52.686958094Z,01JW02H0E6C5DV10R1C8F9K8P5,2025-05-24T02:42:52.686958094Z,true,2025-05-24T02:42:57.406418555Z
01JW02S80SHEAERV0RWYCS10CJ,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:43:34.041449583Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:43:34.041449583Z,01JW029XNR37MHA24H9XBWVRSY,2025-05-24T02:43:34.041449583Z,01JW02H08NYW5800KKR7G5WD36,2025-05-24T02:43:34.041449583Z,01JW02H0FTMCS492HN7ZDP8ATK,2025-05-24T02:43:34.041449583Z,true,2025-05-24T02:43:40.028460405Z
01JW02SE0PWFHMKJMEYK8KVA8A,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:43:40.182561443Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:43:40.182561443Z,01JW02AFEYAGBGPNN4MPBZP5PG,2025-05-24T02:43:40.182561443Z,01JW02H08TX6W0KF8PXJ2SP20B,2025-05-24T02:43:40.182561443Z,01JW02H0G686EGR6PMS7TC4ED6,2025-05-24T02:43:40.182561443Z,true,2025-05-24T02:43:42.7371249Z
