id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JW02H0CMR8WYVJ3V139XMFXC,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:39:04.08494212Z,30,2025-05-24T02:39:04.08494212Z,true,2025-05-24T02:41:59.950866262Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:39:04.08494212Z,0,2025-05-24T02:39:04.08494212Z,true,2025-05-24T02:41:48.742190319Z,choice,2025-05-24T02:39:04.08494212Z,01JW02H08MXAB3MCMYDTT0NATK,2025-05-24T02:39:04.08494212Z,true,2025-05-24T02:41:48.705340846Z,true,2025-05-24T02:41:48.757904852Z,01JW02H0CJG48RA0QS1KDSFA39,2025-05-24T02:39:04.08494212Z
01JW02H0FTMCS492HN7ZDP8ATK,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:39:04.186835143Z,30,2025-05-24T02:39:04.186835143Z,true,2025-05-24T02:43:40.040658242Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:39:04.186835143Z,0,2025-05-24T02:39:04.186835143Z,true,2025-05-24T02:43:34.054082412Z,choice,2025-05-24T02:39:04.186835143Z,01JW02H08NYW5800KKR7G5WD36,2025-05-24T02:39:04.186835143Z,true,2025-05-24T02:43:34.008613133Z,true,2025-05-24T02:43:34.073874286Z,01JW02H0FRHN4GVH6DDF26WK50,2025-05-24T02:39:04.186835143Z
01JW02H0S7P0H16C9FM65QX8N0,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:39:04.487871851Z,30,2025-05-24T02:39:04.487871851Z,true,2025-05-24T02:47:16.651055931Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:39:04.487871851Z,0,2025-05-24T02:39:04.487871851Z,true,2025-05-24T02:47:10.26594566Z,choice,2025-05-24T02:39:04.487871851Z,01JW02H09CCM270QY2WKFWSMP8,2025-05-24T02:39:04.487871851Z,true,2025-05-24T02:47:10.205803924Z,true,2025-05-24T02:47:10.284522353Z,01JW02H0S5Q6N5T109YRYQJHNQ,2025-05-24T02:39:04.487871851Z
01JW02H0DCXQZRPX5WZX4M83DF,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:39:04.108408732Z,30,2025-05-24T02:39:04.108408732Z,true,2025-05-24T02:42:30.392311268Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:39:04.108408732Z,0,2025-05-24T02:39:04.108408732Z,true,2025-05-24T02:42:20.859976668Z,choice,2025-05-24T02:39:04.108408732Z,01JW02H08NYW5800KKQM2DXBAV,2025-05-24T02:39:04.108408732Z,true,2025-05-24T02:42:20.823965971Z,true,2025-05-24T02:42:20.878878016Z,01JW02H0DAXG4RQZTBRGYT0A9T,2025-05-24T02:39:04.108408732Z
01JW02H0MXCWY7F32RDRQCHFV9,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:39:04.349957639Z,30,2025-05-24T02:39:04.349957639Z,true,2025-05-24T02:45:53.595648963Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:39:04.349957639Z,0,2025-05-24T02:39:04.349957639Z,true,2025-05-24T02:45:50.068295691Z,choice,2025-05-24T02:39:04.349957639Z,01JW02H097F8KJ1CWR8378S0G2,2025-05-24T02:39:04.349957639Z,true,2025-05-24T02:45:50.022583467Z,true,2025-05-24T02:45:50.088097436Z,01JW02H0MVK33A4HH6VC11BQ7P,2025-05-24T02:39:04.349957639Z
01JW02H0C4DD2Z3K4DENXJSFGX,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:39:04.068638153Z,30,2025-05-24T02:39:04.068638153Z,true,2025-05-24T02:41:36.189720626Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:39:04.068638153Z,0,2025-05-24T02:39:04.068638153Z,true,2025-05-24T02:41:27.116071694Z,choice,2025-05-24T02:39:04.068638153Z,01JW02H08J6NJ6K1A8AB5NNNCG,2025-05-24T02:39:04.068638153Z,true,2025-05-24T02:41:27.074383131Z,true,2025-05-24T02:41:27.131348826Z,01JW02H0C07C3V1DV4NEM062MS,2025-05-24T02:39:04.068638153Z
01JW02H0EQ5AB5QKCQ4C8D1099,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:39:04.151839204Z,30,2025-05-24T02:39:04.151839204Z,true,2025-05-24T02:43:17.892684792Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:39:04.151839204Z,0,2025-05-24T02:39:04.151839204Z,true,2025-05-24T02:43:07.638097132Z,choice,2025-05-24T02:39:04.151839204Z,01JW02H08VHYRS1EHG2MPAZH38,2025-05-24T02:39:04.151839204Z,true,2025-05-24T02:43:07.582305634Z,true,2025-05-24T02:43:07.673050728Z,01JW02H0ENX8THQ9C5EW1HNPA8,2025-05-24T02:39:04.151839204Z
01JW02H0QXPP12167JHGC3NDTK,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:39:04.445461656Z,30,2025-05-24T02:39:04.445461656Z,true,2025-05-24T02:46:54.094824826Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:39:04.445461656Z,0,2025-05-24T02:39:04.445461656Z,true,2025-05-24T02:46:50.557470983Z,choice,2025-05-24T02:39:04.445461656Z,01JW02H09BV38WDW9NST8A08B2,2025-05-24T02:39:04.445461656Z,true,2025-05-24T02:46:50.506760457Z,true,2025-05-24T02:46:50.574749346Z,01JW02H0QV5PV8VCT9Q998FTNN,2025-05-24T02:39:04.445461656Z
01JW02H0CD6QKKXCY2S9JX4RMG,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:39:04.077320765Z,30,2025-05-24T02:39:04.077320765Z,true,2025-05-24T02:41:48.618327808Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:39:04.077320765Z,0,2025-05-24T02:39:04.077320765Z,true,2025-05-24T02:41:36.319857691Z,choice,2025-05-24T02:39:04.077320765Z,01JW02H08K95AJQCHXHSY09BB4,2025-05-24T02:39:04.077320765Z,true,2025-05-24T02:41:36.277756892Z,true,2025-05-24T02:41:36.338405441Z,01JW02H0CAXNEFYV4YJ5JBZMS7,2025-05-24T02:39:04.077320765Z
01JW02H0MD44HKFNJH4PT7J851,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:39:04.333464346Z,30,2025-05-24T02:39:04.333464346Z,true,2025-05-24T02:45:45.869143258Z,01JW026C3GSZP4VDP6YGE4RGBP,2025-05-24T02:39:04.333464346Z,0,2025-05-24T02:39:04.333464346Z,true,2025-05-24T02:45:38.895582955Z,choice,2025-05-24T02:39:04.333464346Z,01JW02H08S613W9E4717HQJPCY,2025-05-24T02:39:04.333464346Z,true,2025-05-24T02:45:38.842734463Z,true,2025-05-24T02:45:38.912025188Z,01JW02H0MA62T9764KCGVM88GN,2025-05-24T02:39:04.333464346Z
