id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,cumulativeResults,cumulativeResultsLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JW026C3GSZP4VDP6YGE4RGBP,10,2025-05-24T02:39:03.858420522Z,01JW026C2WCFCXPTJ83VRMM8VT,2025-05-24T02:33:15.632931662Z,"{""Crimson"":{""success"":67,""failures"":9},""Bright Green"":{""success"":39,""failures"":3},""Amber"":{""success"":73,""failures"":8},""Purple"":{""success"":63,""failures"":7},""Sky Blue"":{""success"":17,""failures"":4},""Pink"":{""success"":72,""failures"":5},""Indigo"":{""success"":13,""failures"":4},""Slate"":{""success"":11,""failures"":4},""Orange"":{""success"":44,""failures"":4},""Black"":{""success"":72,""failures"":7}}",2025-05-24T02:47:16.691993563Z,true,2025-05-24T02:50:21.060939225Z,end of game,2025-05-24T02:50:21.082594946Z,01JW026C4GSB1GPEJJS5YP68A2,2025-05-24T02:33:15.669430975Z,01JW028Z75PFS5BN68VKXV7QVM,2025-05-24T02:34:40.748707452Z,52,2025-05-24T02:39:03.981629842Z,null,2025-05-24T02:50:21.060939225Z,true,2025-05-24T02:39:03.858420522Z,true,2025-05-24T02:39:03.858420522Z,ended,2025-05-24T02:50:21.082594946Z,"{""chatEnabled"":false,""numRounds"":50,""playerCount"":10,""type"":""non-communication""}",2025-05-24T02:33:15.632931662Z,Standard-non-communication,2025-05-24T02:33:15.632931662Z
