id,batchID,batchIDLastChangedAt,decision,decisionLastChangedAt,gameID,gameIDLastChangedAt,playerID,playerIDLastChangedAt,roundID,roundIDLastChangedAt,score,scoreLastChangedAt
01JTS7MTCA9NKYQ70JB70RJ9BF,01JTS6X5RWMM0FMJD7Q4YV16ZJ,2025-05-09T00:38:09.034770148Z,Indigo,2025-05-09T00:38:12.695110902Z,01JTS6X5SE1W8R42F0VHJB0QNJ,2025-05-09T00:38:09.034770148Z,01JTS723YPMA1SJWJ0VCR99JZB,2025-05-09T00:38:09.034770148Z,01JTS77Y42EAD6K4PX9K77585A,2025-05-09T00:38:09.034770148Z,1,2025-05-09T00:38:12.693747145Z
01JTS7NSKKAQYQN9798M9DZJX1,01JTS6X5RWMM0FMJD7Q4YV16ZJ,2025-05-09T00:38:41.011182012Z,,,01JTS6X5SE1W8R42F0VHJB0QNJ,2025-05-09T00:38:41.011182012Z,01JTS74MAY1BSBNTKEG1YWCNA5,2025-05-09T00:38:41.011182012Z,01JTS77Y3ZTX7Y6BVZJ0BM7NET,2025-05-09T00:38:41.011182012Z,,
01JTS7SM0SEVDNS05ETPY9V6Z7,01JTS6X5RWMM0FMJD7Q4YV16ZJ,2025-05-09T00:40:46.361610341Z,Indigo,2025-05-09T00:40:50.677114251Z,01JTS6X5SE1W8R42F0VHJB0QNJ,2025-05-09T00:40:46.361610341Z,01JTS6ZE18EA1XGE24MH4XDNY6,2025-05-09T00:40:46.361610341Z,01JTS77Y42EAD6K4PX8HTG81R9,2025-05-09T00:40:46.361610341Z,1,2025-05-09T00:40:50.678618862Z
01JTS7ZHPRAMEYJFYD1SYY2BCB,01JTS6X5RWMM0FMJD7Q4YV16ZJ,2025-05-09T00:44:00.600197348Z,Indigo,2025-05-09T00:44:03.277271436Z,01JTS6X5SE1W8R42F0VHJB0QNJ,2025-05-09T00:44:00.600197348Z,01JTS71B3YE0PC1DH5XFQ1G4X6,2025-05-09T00:44:00.600197348Z,01JTS77Y4CMXQ1TJV0455KVWR5,2025-05-09T00:44:00.600197348Z,1,2025-05-09T00:44:03.27571094Z
01JTS837J65CP8DNF1J1SMJBNK,01JTS6X5RWMM0FMJD7Q4YV16ZJ,2025-05-09T00:46:01.286144768Z,,,01JTS6X5SE1W8R42F0VHJB0QNJ,2025-05-09T00:46:01.286144768Z,01JTS775VFZV8FXSFZ7DV9VMWE,2025-05-09T00:46:01.286144768Z,01JTS77Y45BBBGHY1QP55QN15X,2025-05-09T00:46:01.286144768Z,,
01JTS7E3RVYH6MFN7NFRBXXN7A,01JTS6X5RWMM0FMJD7Q4YV16ZJ,2025-05-09T00:34:29.275878915Z,Indigo,2025-05-09T00:34:31.468620209Z,01JTS6X5SE1W8R42F0VHJB0QNJ,2025-05-09T00:34:29.275878915Z,01JTS6YPD6RY5G40K4WRD8WMTP,2025-05-09T00:34:29.275878915Z,01JTS77Y3XCPHYNDHSBM4XRDQD,2025-05-09T00:34:29.275878915Z,1,2025-05-09T00:34:31.46794141Z
01JTS81VBHM7MWGS31RF5HG35A,01JTS6X5RWMM0FMJD7Q4YV16ZJ,2025-05-09T00:45:16.017706793Z,Indigo,2025-05-09T00:45:17.322848144Z,01JTS6X5SE1W8R42F0VHJB0QNJ,2025-05-09T00:45:16.017706793Z,01JTS6YPD6RY5G40K4WRD8WMTP,2025-05-09T00:45:16.017706793Z,01JTS77Y4EYGGZQGAZ53ZXB8YM,2025-05-09T00:45:16.017706793Z,1,2025-05-09T00:45:17.329079432Z
01JTS82MGWHNW6ZNBCEJFWD4BA,01JTS6X5RWMM0FMJD7Q4YV16ZJ,2025-05-09T00:45:41.788064508Z,Indigo,2025-05-09T00:45:43.154377131Z,01JTS6X5SE1W8R42F0VHJB0QNJ,2025-05-09T00:45:41.788064508Z,01JTS775VFZV8FXSFZ7DV9VMWE,2025-05-09T00:45:41.788064508Z,01JTS77Y43WZB0JMY14X0JW5V4,2025-05-09T00:45:41.788064508Z,1,2025-05-09T00:45:43.151666929Z
01JTS7R95YRXW82FW5FMZPNJJK,01JTS6X5RWMM0FMJD7Q4YV16ZJ,2025-05-09T00:40:02.494667926Z,Indigo,2025-05-09T00:40:21.334991007Z,01JTS6X5SE1W8R42F0VHJB0QNJ,2025-05-09T00:40:02.494667926Z,01JTS775VFZV8FXSFZ7DV9VMWE,2025-05-09T00:40:02.494667926Z,01JTS77Y41W6PYJ146NG8AJP7D,2025-05-09T00:40:02.494667926Z,1,2025-05-09T00:40:20.669607498Z
01JTS7SM0NQGX0H6CN6S7ZN057,01JTS6X5RWMM0FMJD7Q4YV16ZJ,2025-05-09T00:40:46.357486191Z,Indigo,2025-05-09T00:40:48.894931084Z,01JTS6X5SE1W8R42F0VHJB0QNJ,2025-05-09T00:40:46.357486191Z,01JTS71B3YE0PC1DH5XFQ1G4X6,2025-05-09T00:40:46.357486191Z,01JTS77Y42EAD6K4PX8HTG81R9,2025-05-09T00:40:46.357486191Z,1,2025-05-09T00:40:48.892264595Z
