participant_id,round,arm,choice,reward,own_success,own_failure,group_success,group_failure,prev_choice,prev_reward,condition
01JTS6YPD6RY5G40K4WRD8WMTP,1,0,7,1.0,0,0,0,0,-1,,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,1,1,7,1.0,0,0,0,0,-1,,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,1,2,7,1.0,0,0,0,0,-1,,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,1,3,7,1.0,0,0,0,0,-1,,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,1,4,7,1.0,0,0,0,0,-1,,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,1,5,7,1.0,0,0,0,0,-1,,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,1,6,7,1.0,0,0,0,0,-1,,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,1,7,7,1.0,0,0,0,0,-1,,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,1,8,7,1.0,0,0,0,0,-1,,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,1,9,7,1.0,0,0,0,0,-1,,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,2,0,7,1.0,0,0,1,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,2,1,7,1.0,0,0,1,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,2,2,7,1.0,0,0,1,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,2,3,7,1.0,0,0,1,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,2,4,7,1.0,0,0,0,1,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,2,5,7,1.0,0,0,1,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,2,6,7,1.0,0,0,1,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,2,7,7,1.0,1,0,1,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,2,8,7,1.0,0,0,1,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,2,9,7,1.0,0,0,1,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,3,0,7,0.0,0,0,2,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,3,1,7,0.0,0,0,1,1,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,3,2,7,0.0,0,0,1,1,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,3,3,7,0.0,0,0,1,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,3,4,7,0.0,0,0,0,2,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,3,5,7,0.0,0,0,2,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,3,6,7,0.0,0,0,2,0,7,1.0,asocial
01JTS6YPD6RY5G40K4WRD8WMTP,3,7,7,0.0,2,0,2,0,7,1.0,asocial
