id,config,configLastChangedAt,endedReason,endedReasonLastChangedAt,initialized,initializedLastChangedAt,lobbyConfig,lobbyConfigLastChangedAt,status,statusLastChangedAt
01JVXC0MYB4MD6W1WW8NZ1QHK5,"{""kind"":""complete"",""config"":{""treatments"":[{""treatment"":{""name"":""Standard-non-communication"",""desc"":""50-rounds 10-player Game without communication"",""factors"":{""chatEnabled"":false,""numRounds"":50,""playerCount"":10,""type"":""non-communication""}},""count"":1}]}}",2025-05-23T01:27:10.539999398Z,all games finished,2025-05-23T01:41:11.169180782Z,true,2025-05-23T01:27:10.564328032Z,"{""name"":""Long shared fail"",""kind"":""shared"",""duration"":600000000000,""strategy"":""fail""}",2025-05-23T01:27:10.539999398Z,ended,2025-05-23T01:41:11.169180782Z
