id,batchID,batchIDLastChangedAt,duration,durationLastChangedAt,ended,endedLastChangedAt,gameID,gameIDLastChangedAt,index,indexLastChangedAt,initialized,initializedLastChangedAt,name,nameLastChangedAt,roundID,roundIDLastChangedAt,start,startLastChangedAt,started,startedLastChangedAt,timerID,timerIDLastChangedAt
01JVXC8RJSQT4RCTBW6HZA7707,01JVXC0MYB4MD6W1WW8NZ1QHK5,2025-05-23T01:31:36.409908983Z,30,2025-05-23T01:31:36.409908983Z,true,2025-05-23T01:37:58.174407555Z,01JVXC0MZ4JVJ3AEJZJ3R9ZR99,2025-05-23T01:31:36.409908983Z,0,2025-05-23T01:31:36.409908983Z,true,2025-05-23T01:37:54.681623385Z,choice,2025-05-23T01:31:36.409908983Z,01JVXC8R3TF7BVST5PHMDP0SRT,2025-05-23T01:31:36.409908983Z,true,2025-05-23T01:37:54.62715141Z,true,2025-05-23T01:37:54.704817661Z,01JVXC8RJQFYZ6KH25BPBXVM14,2025-05-23T01:31:36.409908983Z
01JVXC8R7VYNTQWA2GJGGQYG00,01JVXC0MYB4MD6W1WW8NZ1QHK5,2025-05-23T01:31:36.059757651Z,30,2025-05-23T01:31:36.059757651Z,true,2025-05-23T01:34:25.172235423Z,01JVXC0MZ4JVJ3AEJZJ3R9ZR99,2025-05-23T01:31:36.059757651Z,0,2025-05-23T01:31:36.059757651Z,true,2025-05-23T01:34:06.865529352Z,choice,2025-05-23T01:31:36.059757651Z,01JVXC8R3CQ5Y1AH6JD92B1JXG,2025-05-23T01:31:36.059757651Z,true,2025-05-23T01:34:06.804333378Z,true,2025-05-23T01:34:06.888157898Z,01JVXC8R7MS2Y3DC4S3P8P7P1W,2025-05-23T01:31:36.059757651Z
01JVXC8RGJ1DZDJ1XY3WW237SQ,01JVXC0MYB4MD6W1WW8NZ1QHK5,2025-05-23T01:31:36.338139324Z,30,2025-05-23T01:31:36.338139324Z,true,2025-05-23T01:37:09.617120306Z,01JVXC0MZ4JVJ3AEJZJ3R9ZR99,2025-05-23T01:31:36.338139324Z,0,2025-05-23T01:31:36.338139324Z,true,2025-05-23T01:37:01.128507772Z,choice,2025-05-23T01:31:36.338139324Z,01JVXC8R3R0J8CW11CEW2M6GNM,2025-05-23T01:31:36.338139324Z,true,2025-05-23T01:37:01.020322995Z,true,2025-05-23T01:37:01.152202715Z,01JVXC8RGF2M0ZAVDFG1HX466M,2025-05-23T01:31:36.338139324Z
01JVXC8RRS9FW1HBCR5HTF11EY,01JVXC0MYB4MD6W1WW8NZ1QHK5,2025-05-23T01:31:36.601851733Z,30,2025-05-23T01:31:36.601851733Z,true,2025-05-23T01:38:55.077211958Z,01JVXC0MZ4JVJ3AEJZJ3R9ZR99,2025-05-23T01:31:36.601851733Z,0,2025-05-23T01:31:36.601851733Z,true,2025-05-23T01:38:49.228383993Z,choice,2025-05-23T01:31:36.601851733Z,01JVXC8R3ZD830YWDRPBG62NSP,2025-05-23T01:31:36.601851733Z,true,2025-05-23T01:38:49.159410451Z,true,2025-05-23T01:38:49.268723064Z,01JVXC8RRPGRD7FRZ0XFD2TRMW,2025-05-23T01:31:36.601851733Z
01JVXC8R93MSK1W2PYA8ESP9SR,01JVXC0MYB4MD6W1WW8NZ1QHK5,2025-05-23T01:31:36.099824413Z,30,2025-05-23T01:31:36.099824413Z,true,2025-05-23T01:34:55.805952189Z,01JVXC0MZ4JVJ3AEJZJ3R9ZR99,2025-05-23T01:31:36.099824413Z,0,2025-05-23T01:31:36.099824413Z,true,2025-05-23T01:34:48.958127571Z,choice,2025-05-23T01:31:36.099824413Z,01JVXC8R3E73T4ZDYZ5YTG77AM,2025-05-23T01:31:36.099824413Z,true,2025-05-23T01:34:48.89260102Z,true,2025-05-23T01:34:48.982734404Z,01JVXC8R90J1Q9TNY9QW3CSQW0,2025-05-23T01:31:36.099824413Z
01JVXC8RARJBMKRA1WQK18NMTB,01JVXC0MYB4MD6W1WW8NZ1QHK5,2025-05-23T01:31:36.152145794Z,30,2025-05-23T01:31:36.152145794Z,true,2025-05-23T01:35:25.206894897Z,01JVXC0MZ4JVJ3AEJZJ3R9ZR99,2025-05-23T01:31:36.152145794Z,0,2025-05-23T01:31:36.152145794Z,true,2025-05-23T01:35:17.127807477Z,choice,2025-05-23T01:31:36.152145794Z,01JVXC8R3G39YFMY4Z2JDWQBHY,2025-05-23T01:31:36.152145794Z,true,2025-05-23T01:35:17.078581937Z,true,2025-05-23T01:35:17.143840258Z,01JVXC8RANGZ324ZBDBP26PH6Q,2025-05-23T01:31:36.152145794Z
01JVXC8R9DFZWH4VM0G96ZTH4K,01JVXC0MYB4MD6W1WW8NZ1QHK5,2025-05-23T01:31:36.109733874Z,30,2025-05-23T01:31:36.109733874Z,true,2025-05-23T01:35:01.530172Z,01JVXC0MZ4JVJ3AEJZJ3R9ZR99,2025-05-23T01:31:36.109733874Z,0,2025-05-23T01:31:36.109733874Z,true,2025-05-23T01:34:55.930193758Z,choice,2025-05-23T01:31:36.109733874Z,01JVXC8R3F8B9Q35CDSD732YTN,2025-05-23T01:31:36.109733874Z,true,2025-05-23T01:34:55.895582759Z,true,2025-05-23T01:34:55.946824893Z,01JVXC8R9B73EEPXHXV430QQ9E,2025-05-23T01:31:36.109733874Z
01JVXC8RBTVHMDN1DSSXP309HY,01JVXC0MYB4MD6W1WW8NZ1QHK5,2025-05-23T01:31:36.186952303Z,30,2025-05-23T01:31:36.186952303Z,true,2025-05-23T01:35:40.85705526Z,01JVXC0MZ4JVJ3AEJZJ3R9ZR99,2025-05-23T01:31:36.186952303Z,0,2025-05-23T01:31:36.186952303Z,true,2025-05-23T01:35:37.744747148Z,choice,2025-05-23T01:31:36.186952303Z,01JVXC8R3G39YFMY4Z3TTV89PS,2025-05-23T01:31:36.186952303Z,true,2025-05-23T01:35:37.691169693Z,true,2025-05-23T01:35:37.760296322Z,01JVXC8RBR8NZ8S5HHGMQ226SY,2025-05-23T01:31:36.186952303Z
01JVXC8RFRZE9M389T980VQGYV,01JVXC0MYB4MD6W1WW8NZ1QHK5,2025-05-23T01:31:36.312295554Z,30,2025-05-23T01:31:36.312295554Z,true,2025-05-23T01:36:47.672487271Z,01JVXC0MZ4JVJ3AEJZJ3R9ZR99,2025-05-23T01:31:36.312295554Z,0,2025-05-23T01:31:36.312295554Z,true,2025-05-23T01:36:43.566266668Z,choice,2025-05-23T01:31:36.312295554Z,01JVXC8R3QJ1QHX1BJQTCM3MT2,2025-05-23T01:31:36.312295554Z,true,2025-05-23T01:36:43.515844979Z,true,2025-05-23T01:36:43.585927601Z,01JVXC8RFNN27T1V0VC8R9PGS2,2025-05-23T01:31:36.312295554Z
01JVXC8RJ5533G240E719GE7VA,01JVXC0MYB4MD6W1WW8NZ1QHK5,2025-05-23T01:31:36.389479305Z,30,2025-05-23T01:31:36.389479305Z,true,2025-05-23T01:37:50.314955521Z,01JVXC0MZ4JVJ3AEJZJ3R9ZR99,2025-05-23T01:31:36.389479305Z,0,2025-05-23T01:31:36.389479305Z,true,2025-05-23T01:37:39.993763905Z,choice,2025-05-23T01:31:36.389479305Z,01JVXC8R3S17B4QVXNN79FHPH2,2025-05-23T01:31:36.389479305Z,true,2025-05-23T01:37:39.925691136Z,true,2025-05-23T01:37:40.004087869Z,01JVXC8RJ1P3F8WX9TDMC2C44N,2025-05-23T01:31:36.389479305Z
