id,actualPlayerCount,actualPlayerCountLastChangedAt,batchID,batchIDLastChangedAt,cumulativeResults,cumulativeResultsLastChangedAt,ended,endedLastChangedAt,endedReason,endedReasonLastChangedAt,groupID,groupIDLastChangedAt,lobbyTimerID,lobbyTimerIDLastChangedAt,roundIndex,roundIndexLastChangedAt,stageID,stageIDLastChangedAt,start,startLastChangedAt,starting,startingLastChangedAt,status,statusLastChangedAt,treatment,treatmentLastChangedAt,treatmentName,treatmentNameLastChangedAt
01JVXC0MZ4JVJ3AEJZJ3R9ZR99,10,2025-05-23T01:31:35.807682315Z,01JVXC0MYB4MD6W1WW8NZ1QHK5,2025-05-23T01:27:10.564136023Z,"{""Crimson"":{""success"":9,""failures"":1},""Bright Green"":{""success"":60,""failures"":7},""Amber"":{""success"":51,""failures"":7},""Purple"":{""success"":61,""failures"":9},""Sky Blue"":{""success"":54,""failures"":6},""Pink"":{""success"":36,""failures"":4},""Indigo"":{""success"":52,""failures"":9},""Slate"":{""success"":39,""failures"":4},""Orange"":{""success"":53,""failures"":7},""Black"":{""success"":53,""failures"":8}}",2025-05-23T01:39:04.50341322Z,true,2025-05-23T01:41:11.146534035Z,end of game,2025-05-23T01:41:11.159221259Z,01JVXC0N00034NNV5N4J90ZQTH,2025-05-23T01:27:10.596516782Z,01JVXC46T8HH9JX2E1046C9AV2,2025-05-23T01:29:07.151517175Z,52,2025-05-23T01:31:35.936495344Z,null,2025-05-23T01:41:11.146534035Z,true,2025-05-23T01:31:35.807682315Z,true,2025-05-23T01:31:35.807682315Z,ended,2025-05-23T01:41:11.159221259Z,"{""chatEnabled"":false,""numRounds"":50,""playerCount"":10,""type"":""non-communication""}",2025-05-23T01:27:10.564136023Z,Standard-non-communication,2025-05-23T01:27:10.564136023Z
